file,V1,V2,V3,V4,V5,bug,loc,bf,hcm
org::eclipse::mylyn::internal::commons::net::TimeoutOutputStream,4.795790546,2.197224577,2.079441542,0,6.383506635,0,5.262690189,1,0
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateManager,4.86753445,4.934473933,1.098612289,0,6.354370041,0,5.087596335,13,10.5434
org::eclipse::mylyn::internal::trac::core::model::TracSearch,2.302585093,0,1.609437912,3.091042453,6.32256524,0,4.615120517,14,12.8912
org::eclipse::mylyn::internal::tasks::core::externalization::DelegatingTaskExternalizer,6.042632834,7.10824414,7.134093721,0,6.29156914,1,6.345636361,27,5.63443
org::eclipse::mylyn::internal::trac::ui::wizard::TracQueryPage,0,2.833213344,5.568344504,7.349873705,6.289715571,1,5.777652323,5,3.30805
org::eclipse::mylyn::internal::tests::report::TaskReporter,0,5.991464547,6.841615476,0,6.240275845,0,5.886104031,10,10.3831
org::eclipse::mylyn::tasks::core::data::TaskAttribute,0,6.857514063,4.127134385,0,6.224558429,0,5.313205979,14,6.31013
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaUiPlugin,5.267858159,1.609437912,5.003946306,2.564949357,6.152732695,0,4.852030264,44,33.003
org::eclipse::mylyn::trac::tests::support::XmlRpcServer,4.043051268,0,5.187385806,2.079441542,6.150602768,0,4.127134385,19,19.8327
org::eclipse::mylyn::internal::tasks::ui::util::TaskComparator,0.693147181,0,4.736198448,0,6.146329258,0,5.036952602,4,0
org::eclipse::mylyn::internal::java::tasks::JavaStackTraceFileHyperlink,5.33753808,0,2.397895273,4.394449155,6.109247583,0,5.087596335,3,0
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration,5.170483995,1.945910149,4.955827058,5.023880521,6.056784013,0,4.682131227,17,6.84283
org::eclipse::mylyn::internal::ide::ui::XmlNodeHelper,4.317488114,0,0,0,6.03787092,0,3.828641396,6,4.92306
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector,0,0,0.693147181,3.713572067,6.035481433,0,4.890349128,8,5.95209
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesWriter,0,2.944438979,4.882801923,0,6.03068526,0,3.091042453,13,11.108
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlink,0,0,0,3.828641396,6.025865974,0,1.945910149,5,5.00502
org::eclipse::mylyn::internal::commons::net::PollingInputStream,5.379897354,0,0,0,6.01615716,0,4.663439094,1,0
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateWriter,1.386294361,5.96870756,1.386294361,0,6.001414878,0,4.430816799,4,4.88878
org::eclipse::mylyn::context::tests::support::DomContextWriter,5.560681631,3.970291914,0.693147181,0,5.983936281,0,4.691347882,13,12.7082
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentSourcePage,5.638354669,4.49980967,0,7.176254532,5.955837369,0,6.135564891,1,0
org::eclipse::mylyn::internal::help::ui::anttask::MediaWikiImageFetcher,3.526360525,0,1.386294361,0,5.953243334,0,4.574710979,4,3.33706
org::eclipse::mylyn::internal::context::core::InteractionContext,5.560681631,0,0,0,5.950642553,0,5.38907173,15,12.804
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskDataHandler,0,7.244227516,6.456769656,0,5.945420609,2,5.860786223,66,25.2804
org::eclipse::mylyn::internal::context::core::InteractionContextExternalizer,5.609471795,0,0,0,5.916202063,0,4.465908119,22,14.7303
org::eclipse::mylyn::internal::tasks::bugs::PluginRepositoryMappingManager,2.995732274,3.80666249,4.8978398,0,5.910796644,0,4.532599493,7,4.88878
org::eclipse::mylyn::context::tests::support::DomContextReader,5.446737372,2.302585093,0,1.098612289,5.888877958,0,4.65396035,20,17.4173
org::eclipse::mylyn::internal::tasks::core::TaskRepositoriesExternalizer,2.944438979,0,4.094344562,0,5.883322388,0,4.369447852,17,16.2476
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaRepositorySettingsPage,0,0,6.11146734,6.115892125,5.869296913,0,5.293304825,67,35.5302
org::eclipse::mylyn::internal::trac::ui::wizard::TracRepositorySettingsPage,0,0,5.749392986,5.135798437,5.860786223,1,4.574710979,28,22.2761
org::eclipse::mylyn::internal::tasks::bugs::PluginRepositoryMapping,3.433987204,3.713572067,5.010635294,0,5.846438775,0,2.772588722,3,1.84703
org::eclipse::mylyn::internal::bugzilla::core::Messages,0,5.451038454,4.158883083,0,5.846438775,0,1.386294361,3,0
org::eclipse::mylyn::internal::monitor::usage::MonitorFileRolloverJob,5.484796933,3.044522438,5.624017506,1.386294361,5.843544417,0,5.33753808,17,16.632
org::eclipse::mylyn::internal::context::core::ContextCorePlugin,7.118016204,0,0,0,5.843544417,1,4.753590191,12,7.03716
org::eclipse::mylyn::internal::tasks::bugs::DefaultTaskContributor,0,3.433987204,3.828641396,2.833213344,5.837730447,1,4.465908119,7,4.15475
org::eclipse::mylyn::internal::tasks::core::data::FileTaskAttachmentSource,0,1.791759469,2.995732274,0.693147181,5.81711116,0,3.871201011,4,3.37801
org::eclipse::mylyn::internal::tasks::ui::TaskListBackupManager,3.555348061,5.886104031,5.257495372,4.060443011,5.811140993,0,5.272999559,25,18.1636
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil,0,0.693147181,2.772588722,5.198497031,5.793013608,1,4.875197323,5,0.95565
org::eclipse::mylyn::internal::commons::net::PollingOutputStream,5.451038454,0,0,0,5.793013608,0,4.615120517,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskAttachmentWizard,4.574710979,0,5.963579344,6.107022888,5.765191103,1,4.890349128,20,8.36649
org::eclipse::mylyn::internal::context::ui::ContextUiImages,2.48490665,0,0,3.135494216,5.765191103,2,3.63758616,14,12.6094
org::eclipse::mylyn::internal::trac::ui::wizard::TracFilterQueryPage,0,2.63905733,0,7.160845907,5.749392986,0,5.105945474,5,4.0537
org::eclipse::mylyn::internal::bugzilla::core::AbstractReportFactory,2.197224577,0,1.098612289,0,5.736572297,1,4.454347296,40,19.681
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageFileSelectionWizardPage,0,0,3.931825633,5.379897354,5.720311777,0,4.718498871,12,11.7194
org::eclipse::mylyn::internal::context::ui::ContextUiPlugin,7.539558829,3.912023005,0.693147181,4.709530201,5.713732806,0,5.424950017,28,8.4865
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaUiExtensionReader,3.80666249,0,2.397895273,0,5.693732139,0,3.663561646,10,7.04133
org::eclipse::mylyn::internal::commons::core::XmlStringConverter,0,0,0,0,5.693732139,0,4.634728988,8,4.88878
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaImages,0,0,0,3.63758616,5.690359454,0,3.583518938,12,12.0486
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::AbstractResourceHyperlinkExtension,3.784189634,1.098612289,0,2.397895273,5.669880923,0,3.931825633,2,1.84703
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStore,0,0,5.598421959,0,5.666426688,0,4.356708827,10,7.12446
org::eclipse::mylyn::internal::tasks::ui::views::TaskKeyComparator,0,0,3.044522438,0,5.655991811,1,4.234106505,11,10.799
org::eclipse::mylyn::internal::commons::core::ErrorReporterManager,4.33073334,0,0,0,5.648974238,1,4.290459441,8,6.31013
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi,0,4.543294782,5.537334267,5.303304908,5.645446898,0,4.882801923,23,9.5246
org::eclipse::mylyn::internal::bugzilla::core::BugzillaVersion,0,0,0,0,5.638354669,1,4.343805422,2,0
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizard,4.394449155,3.091042453,5.164785974,5.505331536,5.613128106,0,4.262679877,37,23.9028
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager,0,5.393627546,7.363913501,1.791759469,5.613128106,0,6.03068526,35,8.88046
org::eclipse::mylyn::internal::trac::ui::editor::TracRenderingEngine,2.63905733,0,4.465908119,1.945910149,5.609471795,0,3.688879454,7,7.42138
org::eclipse::mylyn::internal::tasks::ui::util::AttachmentUtil,5.638354669,4.382026635,6.255750042,1.386294361,5.602118821,1,5.272999559,7,3.08906
org::eclipse::mylyn::internal::trac::core::TracClientManager,2.079441542,0,5.572154032,0,5.590986981,0,4.682131227,5,2.84955
org::eclipse::mylyn::internal::context::core::SaxContextContentHandler,5.720311777,3.17805383,0,0,5.587248658,1,4.356708827,20,19.4282
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotificationPopup,0,0,0.693147181,7.34601021,5.583496309,1,6.003887067,7,4.56874
org::eclipse::mylyn::internal::tests::report::JUnitReportParser,3.850147602,2.995732274,0,0.693147181,5.575949103,0,4.043051268,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::TasksUiPlugin,7.316548177,6.095824562,7.699389406,5.774551546,5.568344504,1,6.530877628,72,8.82882
org::eclipse::mylyn::internal::commons::net::ProgressMonitorInputStream,4.691347882,0,0,0,5.556828062,0,3.988984047,2,1.84703
org::eclipse::mylyn::internal::bugzilla::core::BugzillaLanguageSettings,1.791759469,0,1.098612289,0,5.552959585,0,3.871201011,9,6.88112
org::eclipse::mylyn::tasks::core::TaskRepository,0,0,7.711996507,0,5.549076085,1,5.82008293,66,31.2165
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensions,4.060443011,0,1.609437912,0,5.533389489,0,3.688879454,3,3.09898
org::eclipse::mylyn::internal::bugzilla::core::XmlCleaner,0,0,0,0,5.529429088,0,3.555348061,13,13.0751
org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTip,1.098612289,6.484635236,5.703782475,7.189167738,5.513428746,2,6.192362489,37,16.5524
org::eclipse::mylyn::internal::trac::core::TracWikiHandler,1.609437912,0,5.313205979,0.693147181,5.509388337,0,4.248495242,10,9.71828
org::eclipse::mylyn::internal::tests::report::Main,2.197224577,0,4.700480366,0.693147181,5.509388337,0,4.532599493,7,6.81006
org::eclipse::mylyn::tasks::ui::AbstractTaskHyperlinkDetector,4.875197323,0,4.043051268,4.143134726,5.505331536,0,3.80666249,3,0
org::eclipse::mylyn::internal::tasks::core::CommentQuoter,0,0.693147181,0,0,5.493061443,0,3.951243719,7,5.99636
org::eclipse::mylyn::tasks::core::RepositoryStatus,0,0,5.948034989,0,5.480638923,0,4.317488114,10,8.10051
org::eclipse::mylyn::internal::java::tasks::JavaStackTraceHyperlinkDetector,0,0,0,3.135494216,5.476463552,0,3.044522438,3,0
org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromErrorAction,4.574710979,1.098612289,3.295836866,4.382026635,5.442417711,0,4.369447852,10,6.35082
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentPreviewPage,0,3.828641396,4.430816799,6.705639095,5.438079309,3,5.298317367,3,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaStatus,0,0,4.955827058,0,5.411646052,0,4.007333185,8,7.58067
org::eclipse::mylyn::monitor::core::InteractionEvent,6.391917113,4.17438727,4.927253685,0,5.411646052,0,4.94875989,15,11.215
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectProductPage,1.791759469,2.63905733,0,6.423246964,5.407171771,1,5.283203729,7,3.37801
org::eclipse::mylyn::internal::pde::ui::PdeStructureBridge,6.905753276,0,0,0.693147181,5.402677382,0,5.556828062,17,12.5682
org::eclipse::mylyn::internal::tasks::ui::editors::TaskRelationHyperlinkDetector,2.63905733,0,3.63758616,4.060443011,5.398162702,0,4.17438727,6,1.84703
org::eclipse::mylyn::internal::provisional::commons::soap::SoapHttpSender,4.343805422,0,2.708050201,0,5.393627546,0,2.890371758,1,0
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizardPage,0,3.63758616,0,6.510258341,5.38907173,0,5.062595033,29,20.5714
org::eclipse::mylyn::internal::trac::core::model::TracSearchFilter,1.098612289,0,0,0,5.384495063,0,4.025351691,7,7.34305
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter,0,1.386294361,4.382026635,0,5.361292166,0,3.555348061,5,5.8901
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag,0,1.098612289,0,0,5.361292166,0,4.143134726,4,3.37801
org::eclipse::mylyn::internal::tasks::core::data::TaskDataExternalizer,0,3.135494216,5.609471795,0,5.351858133,0,3.931825633,9,5.63443
org::eclipse::mylyn::internal::commons::net::SslProtocolSocketFactory,5.153291594,0,4.65396035,0,5.351858133,0,3.737669618,1,0
org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage,3.951243719,5.267858159,0,6.542471961,5.347107531,0,5.370638028,14,6.67906
org::eclipse::mylyn::internal::provisional::tasks::core::RepositoryClientManager,0,0,5.583496309,0,5.332718793,0,4.634728988,2,0
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractHyperlinkTextPresentationManager,3.63758616,4.605170186,4.543294782,3.663561646,5.327876169,0,4.382026635,2,0
org::eclipse::mylyn::internal::trac::core::TracClientFactory,0.693147181,1.098612289,1.386294361,0.693147181,5.327876169,0,3.33220451,10,11.1128
org::eclipse::mylyn::internal::tasks::bugs::TaskContributorManager,4.574710979,2.48490665,5.023880521,1.098612289,5.293304825,0,4.49980967,9,5.63443
org::eclipse::mylyn::internal::monitor::usage::FileDisplayDialog,0,0,2.079441542,5.379897354,5.283203729,0,2.197224577,10,11.9319
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentStorage,2.833213344,4.043051268,4.8978398,1.609437912,5.278114659,0,3.496507561,3,1.84703
org::eclipse::mylyn::internal::monitor::usage::editors::UsageEditorPart,2.63905733,5.631211782,5.068904202,5.950642553,5.267858159,0,5.252273428,14,15.3663
org::eclipse::mylyn::internal::tasks::ui::util::TaskDataExportOperation,2.833213344,0,5.056245805,3.496507561,5.262690189,0,4.094344562,12,4.88878
org::eclipse::mylyn::internal::monitor::usage::UsageMonitorImages,0.693147181,0,0,2.995732274,5.247024072,0,3.555348061,6,5.25012
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPage,3.044522438,4.394449155,6.263398263,6.21860012,5.241747015,1,5.416100402,6,0
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentTableLabelProvider,3.850147602,5.278114659,0,5.420534999,5.231108617,0,4.812184355,19,15.2548
org::eclipse::mylyn::internal::provisional::commons::ui::ScreenshotCreationPage,0,3.526360525,0,8.115520882,5.204006687,3,6.510258341,6,4.88878
org::eclipse::mylyn::internal::provisional::tasks::core::TasksUtil,0,0,0,0,5.204006687,0,3.850147602,2,0
org::eclipse::mylyn::internal::tasks::ui::search::StackTraceDuplicateDetector,0,4.094344562,4.852030264,2.944438979,5.198497031,0,4.262679877,6,4.15475
org::eclipse::mylyn::internal::tasks::ui::util::TasksUiMenus,1.386294361,0.693147181,0,5.686975356,5.192956851,0,4.564348191,6,3.37801
org::eclipse::mylyn::internal::tasks::ui::wizards::Messages,1.609437912,0,6.059123196,5.497168225,5.192956851,1,1.386294361,7,0
org::eclipse::mylyn::internal::monitor::usage::InteractionEventSummarySorter,4.65396035,0,3.850147602,1.609437912,5.192956851,0,3.526360525,5,5.25012
org::eclipse::mylyn::internal::trac::core::TracCorePlugin,3.496507561,0,5.105945474,0,5.192956851,0,4.025351691,17,16.7724
org::eclipse::mylyn::internal::tasks::core::externalization::AbstractExternalizationParticipant,4.477336814,1.791759469,0,2.197224577,5.187385806,0,4.060443011,8,4.92306
org::eclipse::mylyn::internal::bugzilla::ui::search::Messages,0,1.098612289,0,4.624972813,5.18178355,0,1.386294361,2,0
org::eclipse::mylyn::commons::core::StatusHandler,4.394449155,2.564949357,0,0,5.170483995,0,3.688879454,7,6.31013
org::eclipse::mylyn::internal::trac::core::TracAttachmentHandler,0,3.496507561,5.488937726,0,5.159055299,0,4.262679877,27,20.1248
org::eclipse::mylyn::internal::ide::ant::AntStructureBridge,6.843749949,0,1.098612289,0,5.159055299,0,5.424950017,13,11.1436
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensions,3.496507561,4.859812404,5.393627546,0,5.147494477,0,4.158883083,4,0
org::eclipse::mylyn::internal::context::core::SaxContextReader,4.736198448,0,0,0,5.147494477,1,3.931825633,20,16.8
org::eclipse::mylyn::internal::web::tasks::WebImages,0,1.386294361,0,0,5.141663557,0,3.555348061,2,1.84703
org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider,7.146772179,0,0,2.995732274,5.117993812,0,5.442417711,19,11.2297
org::eclipse::mylyn::internal::context::core::LocalContextStore,6.467698726,0,0,0,5.117993812,1,5.075173815,9,4.83045
org::eclipse::mylyn::internal::tasks::core::data::ElementHandler,0,4.912654886,0,0.693147181,5.111987788,0,4.304065093,3,3.32672
org::eclipse::mylyn::internal::tasks::ui::actions::CompareAttachmentsAction,3.583518938,4.905274778,3.828641396,5.624017506,5.105945474,0,4.189654742,12,8.68883
org::eclipse::mylyn::internal::trac::ui::wizard::Messages,0,0,4.094344562,4.510859507,5.093750201,0,1.386294361,1,0
org::eclipse::mylyn::internal::tasks::ui::util::PlatformUtil,2.995732274,0,0,4.219507705,5.093750201,3,3.663561646,4,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkDetector,3.871201011,0,0.693147181,0,5.081404365,0,2.302585093,2,1.84703
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage,0,7.052721049,4.624972813,0,5.075173815,1,5.117993812,19,5.64478
org::eclipse::mylyn::internal::sandbox::ui::highlighters::ColorCoordinatesChange,0,1.386294361,1.609437912,5.170483995,5.056245805,0,4.615120517,2,1.84703
org::eclipse::mylyn::internal::tasks::core::data::TaskDataState,0,7.688455357,4.442651256,1.098612289,5.056245805,0,4.875197323,7,6.31013
org::eclipse::mylyn::internal::bugzilla::core::GzipPostMethod,3.465735903,0,0,0,5.049856007,0,2.833213344,11,6.32077
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCustomField,0,0,0,0,5.049856007,0,3.688879454,5,3.39209
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskAttachmentHandler,0,2.944438979,5.236441963,0,5.036952602,0,3.891820298,7,4.15475
org::eclipse::mylyn::internal::sandbox::ui::highlighters::Highlighter,4.276666119,0,2.564949357,5.996452089,5.030437921,0,5.231108617,2,1.84703
org::eclipse::mylyn::internal::monitor::usage::UiUsageMonitorPlugin,7.467942332,4.553876892,6.390240667,5.476463552,5.023880521,1,5.955837369,25,15.0832
org::eclipse::mylyn::internal::commons::ui::SwtUtil,4.836281907,0,1.098612289,5.446737372,5.023880521,0,4.290459441,6,4.17741
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensionReader,4.465908119,0,0,2.197224577,5.017279837,1,3.496507561,2,1.84703
org::eclipse::mylyn::internal::bugzilla::core::GzipGetMethod,3.465735903,0,0,0,5.010635294,0,2.833213344,11,6.32077
org::eclipse::mylyn::commons::core::DateUtil,0,4.691347882,4.844187086,0,5.003946306,0,4.700480366,7,6.31013
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchQuickView,5.513428746,0,0,7.927685046,4.990432587,0,6.32256524,4,3.30169
org::eclipse::mylyn::internal::trac::core::Messages,1.609437912,3.33220451,3.555348061,0,4.9698133,1,1.386294361,1,0
org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault,3.663561646,0,0,0,4.96284463,0,3.295836866,1,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListView,7.050989447,5.837730447,5.786897381,8.566173814,4.955827058,4,7.017506143,197,36.1661
org::eclipse::mylyn::internal::monitor::core::collection::DataOverviewCollector,3.17805383,5.398162702,6.293419279,0,4.955827058,0,5.030437921,7,6.7028
org::eclipse::mylyn::monitor::core::AbstractMonitorLog,4.143134726,0,1.609437912,0,4.94875989,0,4.043051268,14,10.279
org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPage,5.049856007,2.397895273,3.555348061,5.786897381,4.934473933,0,4.65396035,4,4.66839
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionReader,4.430816799,3.850147602,4.262679877,0,4.934473933,1,3.713572067,2,0
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryCompletionProcessor,5.017279837,3.555348061,6.086774727,5.579729826,4.919980926,0,4.682131227,13,7.42177
org::eclipse::mylyn::internal::tasks::ui::util::DownloadAttachmentJob,2.564949357,0.693147181,1.791759469,3.663561646,4.919980926,0,3.33220451,3,1.84703
org::eclipse::mylyn::internal::bugzilla::core::MultiBugReportFactory,2.302585093,2.197224577,4.682131227,0,4.919980926,0,3.295836866,14,12.5709
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateReader,0,7.709756864,4.094344562,0,4.919980926,0,4.025351691,12,6.87646
org::eclipse::mylyn::internal::java::ui::JavaStructureBridge,6.970730078,2.995732274,0,0,4.919980926,0,5.659482216,18,14.2343
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage,0,6.02827852,0,5.472270674,4.905274778,0,4.844187086,2,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorPart,4.007333185,7.584264818,1.098612289,6.963189986,4.8978398,0,6.184148891,7,4.10346
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskCompareDialog,0,3.737669618,2.302585093,6.535241271,4.882801923,0,5.135798437,2,0
org::eclipse::mylyn::internal::bugzilla::core::history::TaskRevision,3.713572067,3.295836866,1.098612289,0,4.875197323,0,4.158883083,7,6.77619
org::eclipse::mylyn::internal::trac::ui::TracImages,1.945910149,0,0,0.693147181,4.86753445,0,2.995732274,6,6.70477
org::eclipse::mylyn::internal::tasks::ui::actions::NewTaskFromSelectionAction,1.098612289,4.17438727,4.634728988,5.283203729,4.852030264,0,4.605170186,12,9.62849
org::eclipse::mylyn::internal::trac::core::client::TracClientData,3.258096538,0,0.693147181,0,4.844187086,0,0,2,1.84703
org::eclipse::mylyn::internal::sandbox::ui::editors::TaskEditorDropTarget,5.442417711,0,0,5.204006687,4.828313737,0,4.382026635,3,3.33706
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::Messages,0,0.693147181,4.356708827,4.304065093,4.812184355,0,1.386294361,2,0
org::eclipse::mylyn::internal::java::ui::JavaUiUtil,6.161207322,0,4.672828834,0,4.812184355,1,4.060443011,18,21.6244
org::eclipse::mylyn::internal::pde::ui::PdeEditingMonitor,6.763884909,0,0,0,4.812184355,0,4.96284463,12,10.4928
org::eclipse::mylyn::internal::web::tasks::NamedPattern,1.386294361,0,0,1.791759469,4.795790546,0,3.433987204,3,3.13741
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorDescriptionPart,0,5.789960171,4.418840608,5.713732806,4.753590191,0,4.844187086,21,10.8205
org::eclipse::mylyn::internal::java::tasks::NewTaskFromJunitResultViewAction,4.343805422,0,0,4.718498871,4.753590191,0,3.784189634,4,3.00608
org::eclipse::mylyn::context::tests::support::ResourceHelper,5.786897381,0,0,1.791759469,4.753590191,0,4.49980967,7,7.65102
