"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","bug","loc","bf","hcm"
"21",0,0,0,0,0,2.30258509299405,2.484906649788,0,0,0,0,0,4.71849887129509,0,0,0,4.46590811865458,0,0,0,0,0,7.56631101477246,3.2188758248682,2.70805020110221,4.52178857704904,0,1.38629436111989,6.33327962813969,0,0,0.693147180559945,4.52178857704904,0,0,0,6.18208490671663,3,1.84703
"22",1.38629436111989,3.3322045101752,4.59511985013459,0,0,4.0943445622221,0,1.09861228866811,0,0,0,0,0,0,4.81218435537242,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,4.57471097850338,0.693147180559945,0,0,0,4.49980967033027,9,5.63443
"23",0,0,0,0,0,0,0,0,0,0,4.29045944114839,0,0,4.24849524204936,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,1.38629436111989,2,0
"24",0,0,0,5.88610403145016,0,0,0,0,1.6094379124341,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,4.45434729625351,0.693147180559945,0,0,0,0,0,0,0,0,4.24849524204936,10,9.71828
"25",0,7.57712193087668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.61091791264422,0,0,0,0.693147180559945,1,5.92425579741453,11,9.70413
"26",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,4.43081679884331,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,3.29583686600433,3,2.8654
"27",0,0,1.94591014905531,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,2.77258872223978,7,5.99636
"28",2.70805020110221,3.71357206670431,0,0,0,1.09861228866811,5.52545293913178,5.22035582507832,0,0.693147180559945,0,0,6.361302477573,0,1.79175946922805,3.25809653802148,0,0,5.68697535633982,0,0,0,0,0,5.14749447681345,0,0,0,0.693147180559945,0,3.76120011569356,0.693147180559945,3.58351893845611,0,2.77258872223978,1,5.71702770140622,14,4.88878
"29",0,0.693147180559945,3.63758615972639,0,0,1.38629436111989,0,0,0,2.484906649788,0,0,2.83321334405622,0,0,0,0,0,0,3.2188758248682,0,0,0,3.17805383034795,0,0,0,0,2.89037175789616,2.56494935746154,0,0,0,0,0,0,3.3322045101752,3,1.84703
"30",0,0,0.693147180559945,0,0,4.63472898822964,2.484906649788,0,2.07944154167984,0,0,1.79175946922805,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,3.04452243772342,0,0,0,0,0,1.38629436111989,0,1.38629436111989,3.46573590279973,0,3.85014760171006,4,4.17741
"31",0,0.693147180559945,0,0,0,0,0,0,0,0,5.29831736654804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27666611901606,0,0.693147180559945,0,0,0,2.83321334405622,2.56494935746154,0,0,0,4.29045944114839,2,0
"32",0,0,4.15888308335967,0,0,0,3.2188758248682,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,2.63905732961526,0,0,0,0,0,6.03068526026126,0,0.693147180559945,0,0,0,1,4.49980967033027,1,0
"33",0,0,0,5.31811999384422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0.693147180559945,0,0,3.3322045101752,10,11.1128
"34",0,0,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,0,0,1.09861228866811,0,0,0,0,4.39444915467244,0,3.91202300542815,0,0,0,0,1.6094379124341,2.56494935746154,0,0,0,0,3.46573590279973,4.04305126783455,0,0,0,3.52636052461616,3,1.84703
"35",0.693147180559945,1.09861228866811,0,0,0,4.33073334028633,3.93182563272433,0,0,0,1.38629436111989,0,0,0,2.83321334405622,0,0,0,0,0,3.40119738166216,0,0,0,0,5.5834963087817,5.16478597392351,0,2.70805020110221,0,6.16331480403464,0,0,0,0,0,5.68697535633982,24,6.92707
"36",0,0,0,0,0.693147180559945,0.693147180559945,1.94591014905531,0,0.693147180559945,0,5.06890420222023,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,0,3.29583686600433,0,0,0,0,0.693147180559945,0,0,0,0,3.85014760171006,15,12.4918
"37",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.2188758248682,2.07944154167984,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,3.89182029811063,0,0,0,1.09861228866811,0,0,2.99573227355399,5,3.4091
"38",0,0,3.71357206670431,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0.693147180559945,0,2.83321334405622,0,0,3.04452243772342,0,0,1.38629436111989,0,0,0,0,2.99573227355399,6,6.83865
"39",0.693147180559945,0,2.77258872223978,0,0,1.79175946922805,0,3.13549421592915,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,3.87120101090789,1.09861228866811,0,0,2.63905732961526,0,2.39789527279837,2.83321334405622,0,2.83321334405622,0,8,6.14203740558736,92,28.8338
"40",0,0,0,1.94591014905531,0,0.693147180559945,0,0.693147180559945,0,0,1.94591014905531,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,3.17351
"41",4.70953020131233,0,0,0,0,0,0,4.46590811865458,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,4.04305126783455,14,10.279
"42",0,3.58351893845611,3.63758615972639,0,0,0,0,0,0,0,0,0,3.58351893845611,0.693147180559945,0,0,0,0,0,0,0,0,0,3.85014760171006,0,4.15888308335967,0,0,2.70805020110221,0,0,0,0,0,0,0,2.484906649788,3,1.84703
"43",0,0,3.40119738166216,0,0,4.06044301054642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,3.43398720448515,0,0,0,0,0,0,0,0,3.2188758248682,10,8.35812
"44",0,0,0,3.43398720448515,0,1.09861228866811,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,2,1.84703
"45",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,6.84161547647759,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,5.06259503302697,5,5.25012
"46",0,1.09861228866811,3.73766961828337,0,1.38629436111989,0.693147180559945,5.8406416573734,0,0,1.09861228866811,3.29583686600433,6.63331843328038,5.56452040732269,0,0,0.693147180559945,1.09861228866811,0.693147180559945,0,4.26267987704132,0,5.00394630594546,5.94803498918065,0,1.09861228866811,1.09861228866811,0,5.92425579741453,0,3.78418963391826,0,2.99573227355399,0,0,4.06044301054642,0,5.55295958492162,38,23.5832
"47",0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,5.06890420222023,0,0.693147180559945,0,4.9416424226093,0,0,0,0,2.19722457733622,0,0,0,0,0.693147180559945,4.38202663467388,0,0,1.09861228866811,3.66356164612965,0,0.693147180559945,0,0,4.07753744390572,17,14.0081
"48",1.6094379124341,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.77068462446567,0,0,1.09861228866811,0,1.94591014905531,0,0,2.99573227355399,6,6.70477
"49",0,0,0,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,3.17805383034795,0,0,0,0,0,0,0,0,2.39789527279837,3.29583686600433,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,3.09104245335832,7,6.94961
"50",5.45958551414416,0,0,0,2.19722457733622,2.07944154167984,0,0,0,0,4.23410650459726,1.94591014905531,0,0,0,0,5.2257466737132,0,0,0,0,0,1.79175946922805,0,0.693147180559945,3.55534806148941,4.04305126783455,3.13549421592915,0,0,0,5.12396397940326,0,0,0,0,4.26267987704132,37,23.9028
"51",0,0,0,0,0,0,0,0,0,0,5.65599181081985,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,2.63905732961526,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,3.87120101090789,8,5.52481
"52",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.68213122712422,0,0,0,4.07753744390572,0,0,0,0,0,0,0,0,0,4.99721227376411,0.693147180559945,0,0,0,4.45434729625351,0,0,0,0,4.11087386417331,24,11.3751
"53",0,0,0,0,6.07993319509559,0,0,1.09861228866811,0,0,2.30258509299405,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1.94591014905531,0,1.94591014905531,3.46573590279973,0,0,0,0,0,0,0,3.36729582998647,2.30258509299405,0,1.94591014905531,0,4.8283137373023,14,13.2689
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"55",0,1.6094379124341,1.79175946922805,0,0,0,1.79175946922805,0,0,1.38629436111989,0,0,2.484906649788,2.484906649788,0,0,0,0,0.693147180559945,4.68213122712422,1.38629436111989,0,0,0,3.8286413964891,0,0,3.43398720448515,0,0,4.69134788222914,0,0,0,2.56494935746154,0,4.00733318523247,4,3.37801
"56",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.56494935746154,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5.79605775076537,0,0,0,0,0,0,3.93182563272433,2,1.84703
"57",0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.30406509320417,0,2.89037175789616,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,3.73766961828337,0,0,0,3.40119738166216,7,6.61084
"58",0,0,1.38629436111989,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,3.09104245335832,0,0,4.33073334028633,0,0,0,3.36729582998647,0,0,0,0,2.89037175789616,3,3.32672
"59",0,0,0,0,4.87519732320115,0,2.70805020110221,3.46573590279973,0,0,0,0,1.79175946922805,0,0.693147180559945,0,0,0,3.66356164612965,0,0,2.39789527279837,0,0,2.94443897916644,0,0,4.84418708645859,0,0,0,0,1.09861228866811,0,0,0,3.66356164612965,5,4.7898
"60",0,0,4.00733318523247,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,1.09861228866811,0,2.99573227355399,0,0,3.85014760171006,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,2.56494935746154,7,3.4091
"61",0,0,0,0,0,0,2.39789527279837,0,0,0.693147180559945,0,0,4.29045944114839,3.40119738166216,0,0,0,0,0,5.4249500174814,0,0,0,1.38629436111989,3.17805383034795,0,0,0,0,0,3.43398720448515,3.40119738166216,0,0,0,0,4.17438726989564,3,3.4091
"62",0,0,1.09861228866811,0,3.46573590279973,0,0,0,0,1.79175946922805,0,0,2.83321334405622,0,1.38629436111989,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,3.80666248977032,0.693147180559945,0,0.693147180559945,2.77258872223978,0.693147180559945,0,0,0,2.63905732961526,3,1.84703
"63",2.89037175789616,0,0.693147180559945,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,3,3.26838
"64",0,0,1.09861228866811,0,5.11799381241676,0,0,3.09104245335832,0.693147180559945,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,3.63758615972639,20,14.8014
"65",0,0,0,0,7.07157336421153,0,0,4.07753744390572,0,0,0,0,0,0,0.693147180559945,0,0,0,5.44241771052179,0,0,0,0,2.94443897916644,0,0,0,3.85014760171006,3.68887945411394,1.38629436111989,0,4.27666611901606,4.15888308335967,0,0,1,5.6021188208797,29,14.923
"66",0,0,0,0,2.56494935746154,3.89182029811063,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,4.40671924726425,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.29045944114839,3.29583686600433,0,4.43081679884331,0,4.33073334028633,13,11.1073
"67",0,0,0,0,2.83321334405622,4.12713438504509,0,0,0,0,0.693147180559945,0,3.71357206670431,0,0,1.09861228866811,3.09104245335832,0,0,0,0,0.693147180559945,0,0,0,2.77258872223978,4.969813299576,4.79579054559674,0,0,0.693147180559945,3.87120101090789,0,0,1.38629436111989,1,4.23410650459726,35,20.5668
"68",0,2.83321334405622,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,5.23644196282995,3.80666248977032,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,4.34380542185368,2,0
"69",0,0,0,3.2188758248682,0.693147180559945,1.38629436111989,0,0,0,0,0,0,3.85014760171006,0,0,0,3.17805383034795,0,0,0,0,0,0,0,4.71849887129509,0,3.55534806148941,0,2.99573227355399,0,0,0.693147180559945,0,0,0,1,3.68887945411394,3,1.84703
"70",4.53259949315326,0,0,0,0,0,0,3.17805383034795,0,0.693147180559945,1.38629436111989,0,0,1.6094379124341,0,0,0,0,2.07944154167984,0.693147180559945,0,0,0,1.6094379124341,0,0,0,0,0,0,0,4.47733681447821,0,0.693147180559945,5.40717177146012,0,4.49980967033027,7,7.65102
"71",0,0,0,0,0,0,1.09861228866811,3.04452243772342,0,0,0,0,2.484906649788,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,1.6094379124341,3.49650756146648,0,0,0,4.34380542185368,1.38629436111989,1.09861228866811,3.66356164612965,2.484906649788,0,0,0,3.91202300542815,6,6.098
"72",0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0,3.55534806148941,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,4.39444915467244,0,0,0,3.63758615972639,0,0,0,0,3.40119738166216,17,13.8911
"73",0.693147180559945,2.484906649788,0,0,1.09861228866811,1.6094379124341,0,2.89037175789616,0,2.19722457733622,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,3.2188758248682,0,0,1.6094379124341,0,5.29831736654804,0,0.693147180559945,2.63905732961526,0,3.17805383034795,0,3.91202300542815,0,0,0.693147180559945,0,4.02535169073515,7,6.08461
"74",0,0,0,0,6.74405918631135,0,2.484906649788,3.49650756146648,0,0,0,0,0,3.17805383034795,0.693147180559945,0,0,0,0,6.20455776256869,0,4.62497281328427,5.18178355029209,7.0475172213573,0,0,0,5.0998664278242,0,0,0,0,3.09104245335832,0,4.98360662170834,0,6.32256523992728,4,3.30169
"75",0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,3.04452243772342,1.38629436111989,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,3.17805383034795,4.24849524204936,0,0,0,0,3.04452243772342,7,4.15475
"76",0,0,2.89037175789616,0,0,0.693147180559945,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,1.38629436111989,0,1.38629436111989,2,1.84703
"77",0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,3,4.74807
"78",4.98360662170834,0,0,0.693147180559945,0,0,0,3.36729582998647,0,0,4.51085950651685,0,0,0,0,0,0,5.19295685089021,5.12396397940326,0,0,0,0,0,0,0,5.98896141688986,1.09861228866811,0,0,3.80666248977032,4.59511985013459,0,0,0,1,5.27299955856375,7,3.08906
"79",0,0,3.97029191355212,0,0,0,4.29045944114839,0,0,3.78418963391826,0,0,5.14749447681345,0,5.24174701505964,0,3.40119738166216,0,0,0,0,1.79175946922805,0,0,2.77258872223978,0,5.08140436498446,4.20469261939097,2.39789527279837,5.29831736654804,0,0,2.39789527279837,1.38629436111989,0,0,4.68213122712422,13,7.42177
"80",0.693147180559945,0,4.30406509320417,0,0,4.38202663467388,4.52178857704904,0,0,0,0,6.35262939631957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,2.77258872223978,0,0,0,0,0,0,5.18178355029209,1,5.07517381523383,22,11.6079
"81",0.693147180559945,0,0,4.36944785246702,0,0,0.693147180559945,0,0,0,2.89037175789616,0,0,0,0,5.8664680569333,2.484906649788,0,0,0,0,2.07944154167984,0,0,0,2.07944154167984,6.39359075395063,0.693147180559945,0,4.87519732320115,5.53338948872752,0,0,7.00124562206948,1.09861228866811,0,6.12686918411419,44,14.6318
"82",0,2.07944154167984,1.79175946922805,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,4.06044301054642,0,1.79175946922805,0,1.38629436111989,0,0,2.19722457733622,0,0,3.2188758248682,3,1.84703
"83",0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,3.85014760171006,0,0,0,5.04985600724954,0,0,0,0,0,0,0,0,0,4.07753744390572,0,1.79175946922805,0,0,3.3322045101752,0,2.56494935746154,0.693147180559945,0,3.73766961828337,7,4.17741
"84",0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0.693147180559945,0,3.73766961828337,0,0,0,0.693147180559945,0,3.40119738166216,3,1.84703
"85",0,1.38629436111989,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,4.79579054559674,0,3.73766961828337,7,7.65396
"86",0,0,1.6094379124341,0,0,3.49650756146648,0,0,0,0,0,0,0,2.07944154167984,0,0,2.77258872223978,0,0,0,0,0.693147180559945,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,2.30258509299405,7,5.9245
"87",0,0,0,0,0,0,0,4.45434729625351,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0.693147180559945,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,2.77258872223978,10,9.64396
"88",5.55682806169954,2.94443897916644,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.3322045101752,1.09861228866811,0,0,5.57594910314632,0,4.26267987704132,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,4.46590811865458,22,14.7303
"89",2.19722457733622,0,0,0,0,0,0,0,2.39789527279837,0,0,0,3.2188758248682,0,0,0,2.99573227355399,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.20948615284142,0,0,0,0,0,4.43081679884331,3,3.39209
"90",0,0,0,0,3.17805383034795,0,2.70805020110221,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0.693147180559945,4.71849887129509,0,0,0,0,0,0,0,0,3.29583686600433,7,7.47213
"91",0,0.693147180559945,2.77258872223978,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,5.27811465923052,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,1.6094379124341,0,3.29583686600433,0,0,0,0,0,0,0,0,3.73766961828337,6,4.17741
"92",0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,4.65396035015752,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31320597904179,0,0,0,4.78749174278205,0.693147180559945,1.94591014905531,0,0,0,3.73766961828337,6,6.31013
"93",0,3.73766961828337,0,0,0,5.78996017089725,0,1.38629436111989,0,0,0,0,0,0,2.07944154167984,0,4.21950770517611,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79579054559674,0,0,0,0,0,4.53259949315326,7,4.88878
"94",0.693147180559945,0,2.39789527279837,0,2.70805020110221,0,0,0.693147180559945,0,3.49650756146648,0,0,0,0,0,0,0,0,0,4.9416424226093,0.693147180559945,0,0,0,3.63758615972639,0,0.693147180559945,0,0,0,3.46573590279973,0,0,0,0,0,3.71357206670431,8,7.50652
"95",0,0,0,0,0,0,1.38629436111989,0,0,2.30258509299405,0,0,0,0,5.72031177660741,0,0,0,4.60517018598809,1.09861228866811,0,0,0,0,0.693147180559945,1.79175946922805,0,0,2.07944154167984,0,0,0,4.14313472639153,0,4.26267987704132,0,4.35670882668959,13,11.6827
"96",0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,5.08759633523238,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.38629436111989,0,0,2.83321334405622,11,6.32077
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,6.12249280951439,0,0,0,0,0,0,1.94591014905531,5,5.00502
"98",0,0,0,0,0,0.693147180559945,0,0,0,0,2.39789527279837,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,0.693147180559945,0,0,1.09861228866811,0,0,3,4.74807
"99",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.4188406077966,0,0,0,0,3.29583686600433,4,3.26838
