"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","bug","loc","bf","hcm"
"15",0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,2.77258872223978,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,3,3.39209
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,6.12905021006055,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,1.79175946922805,0,0,0,0,2.89037175789616,0,0,0,0,4.56434819146784,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.81218435537242,3,1.84703
"17",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.61091791264422,0,0,0,0,0,1.38629436111989,0,0,0,1.6094379124341,1.6094379124341,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,2,0
"18",0,0,0,0,0,5.03043792139244,0,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0.693147180559945,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,5,5.5048
"19",0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.46590811865458,0,2.99573227355399,0,0.693147180559945,0.693147180559945,0,0,2.30258509299405,0,0,3.52636052461616,0,0,0,0,0,0,4.0943445622221,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,3.04452243772342,1.6094379124341,0,0,0.693147180559945,0.693147180559945,0,0,0,0,2.19722457733622,0,0,3.2188758248682,0,0,4.24849524204936,0,0,0,0,0,0,0,0,0,5.28826703069454,0,0,0,0,0,0,0,0,1.94591014905531,0,3.04452243772342,0,4.75359019110636,5,4.17741
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.04342511691925,0,0,0,0,0.693147180559945,0,2.484906649788,0,0,1.09861228866811,0,4.85203026391962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,1.94591014905531,0,2.70805020110221,3.3322045101752,5.23644196282995,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,4.70048036579242,16,7.5628
"21",0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0,0,6.19440539110467,0,0,3.73766961828337,0,0,0,5.66642668811243,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,2.63905732961526,0,0,7.2991214627108,3.80666248977032,0,0,4.87519732320115,0,0,4.59511985013459,0,0,0,0,0,0,0,0,4.44265125649032,2.56494935746154,0,0,0,0,0,4.84418708645859,0,0,0,0,1.09861228866811,0,6.18208490671663,3,1.84703
"22",0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,4.40671924726425,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.12713438504509,0,5.65599181081985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0.693147180559945,0,0.693147180559945,0,0,0,0,0,4.49980967033027,9,5.63443
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,3.25809653802148,1.79175946922805,0,0,0,0,4.27666611901606,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21950770517611,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,0
"24",0,0,0,2.30258509299405,0,0,0,0,5.96100533962327,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,2.30258509299405,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.24849524204936,10,9.71828
"25",0,0,0,7.46737106691756,0.693147180559945,0,0,3.66356164612965,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,5.22035582507832,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,1,5.92425579741453,11,9.70413
"26",3.61091791264422,0,1.6094379124341,0,0,1.09861228866811,0,0,0.693147180559945,2.07944154167984,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,0,1.6094379124341,0,0,2.07944154167984,0,1.38629436111989,0,2.63905732961526,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,0,3.29583686600433,3,2.8654
"27",0.693147180559945,0,0,0,3.17805383034795,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,1.79175946922805,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0.693147180559945,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,2.77258872223978,7,5.99636
"28",0,0,0,3.58351893845611,4.9416424226093,0,0,0,0,0,6.63463335786169,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.39362754635236,0,3.61091791264422,0,0,0,0,0,0,3.13549421592915,0,0,1.09861228866811,0,0,0,2.39789527279837,3.68887945411394,0,0,4.96284463025991,0,4.35670882668959,0.693147180559945,4.07753744390572,0,0.693147180559945,1.09861228866811,2.39789527279837,0,0,0,3.80666248977032,3.97029191355212,0,1,5.71702770140622,14,4.88878
"29",0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,1.09861228866811,1.79175946922805,0,0,0,0,0,3.61091791264422,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,3.85014760171006,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,3.40119738166216,0,0,0,0.693147180559945,0,0,3.3322045101752,3,1.84703
"30",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,4.99043258677874,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,4,4.17741
"31",0,4.33073334028633,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,2.63905732961526,0,0,0,0,0,0,0.693147180559945,0,0,0,2.94443897916644,0,0,0,4.24849524204936,4.06044301054642,0,0,0,0,0,0,0,1.79175946922805,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.94443897916644,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,4.29045944114839,2,0
"32",0,0,2.56494935746154,0,0,0,0,0,0.693147180559945,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,2.07944154167984,1.94591014905531,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,2.83321334405622,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,6.02102334934953,0,0,0,3.3322045101752,0,0.693147180559945,0,0,0,1,4.49980967033027,1,0
"33",0,1.09861228866811,0,0,0,0,0,0,5.18738580584075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.46573590279973,0,0,0,0,0,3.3322045101752,10,11.1128
"34",0,0,0,0,4.97673374242057,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,2.94443897916644,3.13549421592915,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,1.38629436111989,0,0,0,3.52636052461616,3,1.84703
"35",0,0,0,1.38629436111989,0,0,1.79175946922805,2.30258509299405,0,0,0,1.38629436111989,0,0,0,3.43398720448515,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.09375020080676,0,1.6094379124341,0,0.693147180559945,2.99573227355399,2.39789527279837,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.3322045101752,0,2.07944154167984,0,0,3.52636052461616,0,0,0,0,0,3.95124371858143,4.77912349311153,5.18738580584075,0,0,0.693147180559945,1.38629436111989,0,0,4.11087386417331,0,5.89164421182577,0,0,0,0,0,0,0,0,0,0,0,5.68697535633982,24,6.92707
"36",0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.55534806148941,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,2.30258509299405,4.63472898822964,0,0,0,0,0,0,0,0,1.09861228866811,0,2.19722457733622,3.61091791264422,0,0,0,0,0,0,0,0,3.85014760171006,15,12.4918
"37",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,2.484906649788,0,2.99573227355399,5,3.4091
"38",0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,3.2188758248682,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,6,6.83865
"39",0,0.693147180559945,0,0,0,3.91202300542815,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,2.70805020110221,0,0,0,0,0,0,0,1.38629436111989,2.07944154167984,0,0,2.63905732961526,0,0,2.89037175789616,0,0,0,0,8,6.14203740558736,92,28.8338
"40",0,0,2.30258509299405,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,3.17351
"41",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0,0,1.94591014905531,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,4.87519732320115,0,0,0,4.04305126783455,14,10.279
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,4.38202663467388,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,2.70805020110221,0,0,4.02535169073515,0,0,3.52636052461616,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,3,1.84703
"43",0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,2.83321334405622,3.04452243772342,2.56494935746154,2.89037175789616,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,3.2188758248682,10,8.35812
"44",0,0,0,0,0,2.484906649788,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,2.30258509299405,2,1.84703
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80128303447162,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,2.63905732961526,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.06259503302697,5,5.25012
"46",0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,2.484906649788,0,2.07944154167984,3.87120101090789,2.484906649788,0,0,0,0,0,0.693147180559945,0,0,0,3.63758615972639,1.09861228866811,0,0,1.09861228866811,2.83321334405622,0,0.693147180559945,0,0,0,0.693147180559945,0,0,5.16478597392351,1.38629436111989,3.52636052461616,4.51085950651685,4.17438726989564,1.79175946922805,0,0,0,6.90475076996184,0,0,5.57594910314632,0,0,2.77258872223978,5.57215403217776,0,0,0,0,1.79175946922805,0,1.79175946922805,0,0,0,2.56494935746154,3.91202300542815,0,0,0.693147180559945,0,1.09861228866811,0,5.11799381241676,0,0,0,0,5.49306144334055,0,5.55295958492162,38,23.5832
"47",2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,1.09861228866811,0,0,3.55534806148941,0,2.63905732961526,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,4.58496747867057,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,4.86753445045558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.89034912822175,0,4.07753744390572,17,14.0081
"48",0,0,0.693147180559945,0,0,0,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,4.21950770517611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,1.38629436111989,0,0,1.38629436111989,0,1.6094379124341,0,2.99573227355399,6,6.70477
"49",0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,3.40119738166216,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,2.39789527279837,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,3.09104245335832,7,6.94961
"50",0,0,2.30258509299405,0,0,0,1.09861228866811,0,0,0,0,0,0,3.36729582998647,0,0,0,3.3322045101752,0,0,0,0,0,0,0,5.45958551414416,0,0,0,1.94591014905531,0.693147180559945,0,1.09861228866811,0,0,0,4.70953020131233,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.77258872223978,0,0,1.38629436111989,3.76120011569356,0,0,0,1.94591014905531,0,4.48863636973214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32787616878958,0,2.56494935746154,0,4.26267987704132,37,23.9028
"51",0,0,2.484906649788,0.693147180559945,0,0,0,0,2.07944154167984,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,4.76217393479776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,4.969813299576,0,0,0.693147180559945,0,0,0,0,0,3.87120101090789,8,5.52481
"52",2.07944154167984,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,2.70805020110221,0,0,4.34380542185368,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.92725368515721,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,2.484906649788,4.71849887129509,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11087386417331,24,11.3751
"53",2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,1.79175946922805,0,0,5.7268477475872,0,1.6094379124341,2.63905732961526,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,4.8283137373023,14,13.2689
