"","V1","V2","V3","V4","V5","V6","V7","V8","bug","loc","bf","hcm"
"19",0.693147180559945,0,5.91079664404053,0,4.64439089914137,4.38202663467388,2.56494935746154,0,0,4.75359019110636,5,4.17741
"20",0,2.19722457733622,0,3.09104245335832,0,1.94591014905531,6.24997524225948,0,0,4.70048036579242,16,7.5628
"21",0,0,5.71373280550937,1.6094379124341,4.64439089914137,7.83439230291044,0,0,0,6.18208490671663,3,1.84703
"22",2.94443897916644,4.94875989037817,0,0,0,0,5.15905529921453,4.85203026391962,0,4.49980967033027,9,5.63443
"23",4.04305126783455,0,0,0,0.693147180559945,1.09861228866811,4.82028156560504,0,0,1.38629436111989,2,0
"24",5.06259503302697,0,0,5.35185813347607,0,0,4.46590811865458,0,0,4.24849524204936,10,9.71828
"25",6.52209279817015,0,0,6.13339804299665,2.83321334405622,0,6.17378610390194,5.87773578177964,1,5.92425579741453,11,9.70413
"26",0,4.89034912822175,0,0,0,3.3322045101752,0,0,0,3.29583686600433,3,2.8654
"27",0,0,0,0,4.0943445622221,0,0,0.693147180559945,0,2.77258872223978,7,5.99636
"28",0,7.25134498337221,1.09861228866811,0,1.6094379124341,0,3.55534806148941,5.34710753071747,1,5.71702770140622,14,4.88878
"29",2.30258509299405,0,3.78418963391826,0,1.6094379124341,4.00733318523247,3.55534806148941,0,0,3.3322045101752,3,1.84703
"30",0,0,5.33753807970132,0,2.94443897916644,0,0,0,0,3.85014760171006,4,4.17741
"31",0,0.693147180559945,4.91998092582813,0.693147180559945,4.70953020131233,2.83321334405622,0,3.61091791264422,0,4.29045944114839,2,0
"32",5.91079664404053,0,4.64439089914137,0,0,2.89037175789616,3.49650756146648,0,1,4.49980967033027,1,0
"33",2.19722457733622,0,0,5.21493575760899,0,0,0,3.09104245335832,0,3.3322045101752,10,11.1128
"34",3.3322045101752,0,0,0,5.18178355029209,0,3.80666248977032,0,0,3.52636052461616,3,1.84703
"35",0,1.09861228866811,5.23110861685459,1.38629436111989,4.77068462446567,0,6.67959918584438,0,0,5.68697535633982,24,6.92707
"36",0,4.27666611901606,0,0,0,2.56494935746154,4.80402104473326,0,0,3.85014760171006,15,12.4918
"37",4.06044301054642,0,0,2.19722457733622,0,1.09861228866811,2.99573227355399,0,0,2.99573227355399,5,3.4091
"38",0,0,4.04305126783455,0,0,0,3.78418963391826,2.56494935746154,0,2.99573227355399,6,6.83865
"39",0,4.34380542185368,0,0,2.19722457733622,0,3.78418963391826,3.2188758248682,8,6.14203740558736,92,28.8338
"40",2.484906649788,2.63905732961526,1.94591014905531,0.693147180559945,0,0,0,0,0,1.38629436111989,2,3.17351
"41",0,3.93182563272433,0,1.09861228866811,2.89037175789616,0,0,4.92725368515721,0,4.04305126783455,14,10.279
"42",0,0,4.75359019110636,3.97029191355212,0,4.17438726989564,0,0,0,2.484906649788,3,1.84703
"43",0,1.09861228866811,4.36944785246702,0,2.19722457733622,0,4.35670882668959,0,0,3.2188758248682,10,8.35812
"44",3.8286413964891,2.70805020110221,0,1.94591014905531,0,0,0,0,0,2.30258509299405,2,1.84703
"45",0,4.00733318523247,0,0,0,6.78897174299217,0.693147180559945,0,0,5.06259503302697,5,5.25012
"46",4.77068462446567,4.91998092582813,7.3125534981026,3.36729582998647,4.00733318523247,6.50578406012823,0,3.61091791264422,0,5.55295958492162,38,23.5832
"47",0,5.34233425196481,2.70805020110221,0,0,4.46590811865458,4.82028156560504,0,0,4.07753744390572,17,14.0081
"48",0.693147180559945,1.6094379124341,0,2.484906649788,0,0,1.09861228866811,4.77912349311153,0,2.99573227355399,6,6.70477
"49",0,0,0,0,0,0,4.29045944114839,0,0,3.09104245335832,7,6.94961
"50",6.18414889093748,3.95124371858143,3.80666248977032,0,0,2.70805020110221,4.90527477843843,4.20469261939097,0,4.26267987704132,37,23.9028
"51",0,0.693147180559945,1.09861228866811,0,4.99043258677874,4.24849524204936,4.57471097850338,0,0,3.87120101090789,8,5.52481
"52",4.36944785246702,4.29045944114839,2.99573227355399,1.38629436111989,0,0,5.42934562895444,0,0,4.11087386417331,24,11.3751
"53",3.66356164612965,5.94542060860658,0,0,2.56494935746154,4.65396035015752,0,0,0,4.8283137373023,14,13.2689
"54",3.78418963391826,0,0,2.07944154167984,1.38629436111989,0,0,1.6094379124341,0,1.38629436111989,1,0
"55",0,2.77258872223978,2.77258872223978,4.87519732320115,0,4.89783979995091,3.97029191355212,0,0,4.00733318523247,4,3.37801
"56",5.44673737166631,2.30258509299405,0.693147180559945,0,0,0,2.63905732961526,4.51085950651685,0,3.93182563272433,2,1.84703
"57",2.56494935746154,0,0,0,4.80402104473326,0,1.79175946922805,0,0,3.40119738166216,7,6.61084
"58",0,4.65396035015752,3.58351893845611,0,0,0,0,0,0,2.89037175789616,3,3.32672
"59",2.30258509299405,5.79909265446053,1.09861228866811,0,1.6094379124341,3.46573590279973,0,0,0,3.66356164612965,5,4.7898
"60",0,0,4.0943445622221,0,0,4.30406509320417,0,0,0,2.56494935746154,7,3.4091
"61",0,3.55534806148941,3.36729582998647,4.93447393313069,0,5.3890717298165,1.79175946922805,0,0,4.17438726989564,3,3.4091
"62",0,3.98898404656427,4.11087386417331,0,0,3.04452243772342,0,0,0,2.63905732961526,3,1.84703
"63",3.68887945411394,0,0.693147180559945,0,0.693147180559945,0,0,2.39789527279837,0,0,3,3.26838
"64",0,5.67332326717149,0,0,2.19722457733622,0,0,0,0,3.63758615972639,20,14.8014
"65",3.80666248977032,7.32317071794347,3.2188758248682,0,3.87120101090789,4.33073334028633,0,1.09861228866811,1,5.6021188208797,29,14.923
"66",0,4.55387689160054,0,0,5.46806014113513,0,0,0,0,4.33073334028633,13,11.1073
"67",0,4.92725368515721,5.07517381523383,0,0,0,5.15905529921453,1.09861228866811,1,4.23410650459726,35,20.5668
"68",0,0,0,5.36597601502185,0,0,0,4.21950770517611,1,4.34380542185368,2,0
"69",3.3322045101752,3.40119738166216,4.54329478227,4.30406509320417,0,1.09861228866811,3.66356164612965,0,1,3.68887945411394,3,1.84703
"70",3.93182563272433,5.48893772615669,0,0,2.89037175789616,0.693147180559945,0,4.91998092582813,0,4.49980967033027,7,7.65102
"71",0,4.18965474202643,0,0,0,4.67282883446191,0.693147180559945,3.52636052461616,0,3.91202300542815,6,6.098
"72",4.51085950651685,4.54329478227,3.87120101090789,0,0,0.693147180559945,0,0,0,3.40119738166216,17,13.8911
"73",2.83321334405622,4.83628190695148,3.80666248977032,4.90527477843843,0.693147180559945,3.95124371858143,0,0,0,4.02535169073515,7,6.08461
"74",3.25809653802148,6.39859493453521,5.46383180502561,0,3.95124371858143,7.62948991639399,0,5.28826703069454,0,6.32256523992728,4,3.30169
"75",4.23410650459726,2.19722457733622,0,0,0,0,4.54329478227,0,0,3.04452243772342,7,4.15475
"76",0,0.693147180559945,3.73766961828337,0,0,0,0,0,0,1.38629436111989,2,1.84703
"77",0,0,0,0,0,2.39789527279837,3.46573590279973,0,0,1.94591014905531,3,4.74807
"78",5.83188247728352,4.17438726989564,0,0,4.71849887129509,0,6.2803958389602,4.65396035015752,1,5.27299955856375,7,3.08906
"79",4.82028156560504,4.58496747867057,6.15485809401642,0,0,0,5.50533153593236,4.48863636973214,0,4.68213122712422,13,7.42177
"80",0,5.49306144334055,6.04263283368238,0,5.88332238848828,0,0,0,1,5.07517381523383,22,11.6079
"81",1.79175946922805,3.78418963391826,0,7.12849594568004,0,0,6.98749024700099,5.18178355029209,0,6.12686918411419,44,14.6318
"82",0,0,0,0,3.04452243772342,0,4.56434819146784,0,0,3.2188758248682,3,1.84703
"83",4.35670882668959,3.49650756146648,0,0,0,4.02535169073515,4.969813299576,0,0,3.73766961828337,7,4.17741
"84",1.6094379124341,0,0,0,0,0,4.60517018598809,0,0,3.40119738166216,3,1.84703
"85",0,5.36597601502185,0,3.46573590279973,0,0,0,0.693147180559945,0,3.73766961828337,7,7.65396
"86",0,0,0,0,2.56494935746154,0,4.02535169073515,0,0,2.30258509299405,7,5.9245
"87",0,4.63472898822964,0,0,0,0,0,3.73766961828337,0,2.77258872223978,10,9.64396
"88",0,0,0,0,5.6937321388027,0,0,5.84932477994686,0,4.46590811865458,22,14.7303
"89",0,0,0,0,0.693147180559945,0,5.51745289646471,0,0,4.43081679884331,3,3.39209
"90",1.6094379124341,3.98898404656427,4.55387689160054,0,0,0,2.99573227355399,0,0,3.29583686600433,7,7.47213
"91",4.23410650459726,4.86753445045558,4.51085950651685,0,0,1.6094379124341,0,0,0,3.73766961828337,6,4.17741
"92",0,2.94443897916644,0,0,4.61512051684126,0,5.89164421182577,0,0,3.73766961828337,6,6.31013
"93",0,2.77258872223978,0,0,0,0,6.07993319509559,4.7361984483945,0,4.53259949315326,7,4.88878
"94",3.80666248977032,2.30258509299405,2.30258509299405,3.04452243772342,0,5.01727983681492,3.58351893845611,0,0,3.71357206670431,8,7.50652
"95",0.693147180559945,3.85014760171006,5.4510384535657,0,5.62040086571715,0,0,2.19722457733622,0,4.35670882668959,13,11.6827
"96",0,0,0,5.01063529409626,0,0,0,3.46573590279973,0,2.83321334405622,11,6.32077
"97",5.07517381523383,0,0,0,0,0,3.3322045101752,5.60947179518496,0,1.94591014905531,5,5.00502
"98",0,0,0,0,1.6094379124341,0,3.04452243772342,0,0,0,3,4.74807
"99",4.14313472639153,3.8286413964891,0,0,0,3.09104245335832,0.693147180559945,0,0,3.29583686600433,4,3.26838
"100",4.62497281328427,4.60517018598809,0.693147180559945,0,0,3.36729582998647,5.30826769740121,0,0,4.12713438504509,25,20.1023
"101",0,2.30258509299405,0,0,4.75359019110636,0,0,0,0,2.94443897916644,7,6.32077
"102",4.51085950651685,4.60517018598809,0,0,0,2.19722457733622,5.55682806169954,1.6094379124341,0,4.31748811353631,14,6.35853
"103",2.70805020110221,0,1.09861228866811,0,0,0,2.94443897916644,5.605802066296,1,4.23410650459726,11,10.799
"104",4.89783979995091,0,0,0,0,0,2.63905732961526,3.85014760171006,0,3.3322045101752,3,1.84703
"105",5.01063529409626,2.83321334405622,4.62497281328427,0,0,1.38629436111989,3.04452243772342,0,0,1.38629436111989,1,0
"106",0,0,0,0,0,5.39816270151775,0,3.40119738166216,0,3.87120101090789,3,1.84703
"107",6.02344759296103,0,4.18965474202643,0,0,6.07993319509559,0,2.63905732961526,0,5.06259503302697,29,20.5714
"108",1.09861228866811,5.06890420222023,1.09861228866811,0,0,0,4.07753744390572,3.89182029811063,0,3.80666248977032,3,3.37801
"109",0,0,0,0,0,2.99573227355399,0,5.80814248998044,2,3.63758615972639,14,12.6094
"110",0,0,0,0,0,0,4.35670882668959,0,0,2.56494935746154,2,1.84703
"111",0,3.78418963391826,3.49650756146648,0,1.38629436111989,1.09861228866811,2.30258509299405,0,0,1.79175946922805,5,4.88878
"112",3.17805383034795,0,0,0,0,5.74939298590825,0,2.56494935746154,0,3.98898404656427,5,6.13764
"113",5.41610040220442,4.69134788222914,4.89034912822175,0,0,3.68887945411394,4.53259949315326,4.0943445622221,0,4.18965474202643,12,8.68883
"114",3.89182029811063,0,5.7268477475872,4.47733681447821,0,4.68213122712422,2.07944154167984,2.89037175789616,0,4.36944785246702,4,4.49277
"115",0,0.693147180559945,5.78689738136671,0,1.6094379124341,5.59098698051086,0,0,0,4.72738781871234,11,8.4307
"116",0,0.693147180559945,3.58351893845611,0,2.83321334405622,1.09861228866811,2.19722457733622,0,0,2.77258872223978,7,4.68247
"117",5.11799381241676,0,2.94443897916644,5.85220247977447,0,6.14418563412565,0,0,1,5.23644196282995,12,5.54403
"118",2.77258872223978,4.78749174278205,0,0,0,0,0,0,0,2.94443897916644,4,4.66839
"119",4.29045944114839,6.40025744530882,5.11799381241676,0,5.98896141688986,1.6094379124341,0,0,0,4.97673374242057,7,5.57512
"120",0,0,0,5.15905529921453,0,0,6.95844839329766,0,1,5.41164605185504,13,5.39677
"121",4.02535169073515,0,0,0,0,0.693147180559945,2.70805020110221,2.56494935746154,0,2.30258509299405,1,0
"122",3.91202300542815,6.81454289725996,4.66343909411207,0,6.35957386867238,6.65027904858742,0,4.06044301054642,0,6.17586727010576,8,6.25082
"123",1.79175946922805,4.96284463025991,4.14313472639153,0,0,4.59511985013459,4.93447393313069,0,1,4.04305126783455,22,14.6647
"124",4.48863636973214,1.09861228866811,3.80666248977032,0,4.48863636973214,5.85507192220243,4.04305126783455,0,0,2.89037175789616,13,7.5628
"125",4.81218435537242,6.75693238924755,0,1.79175946922805,3.43398720448515,0,0,4.0943445622221,0,5.24174701505964,14,11.1484
"126",5.58724865840025,0,0.693147180559945,0,0,0,4.47733681447821,3.76120011569356,0,4.0943445622221,12,4.88878
"127",3.04452243772342,3.89182029811063,5.44673737166631,1.79175946922805,5.18738580584075,0,0,0,0,3.61091791264422,6,5.55245
"128",1.38629436111989,3.25809653802148,6.49978704065585,6.74051935960622,2.484906649788,7.00760061395185,0,0,1,5.42053499927229,30,12.4279
"129",4.61512051684126,3.13549421592915,0.693147180559945,0.693147180559945,0.693147180559945,0,1.94591014905531,0,0,1.38629436111989,2,0
"130",3.78418963391826,3.17805383034795,1.79175946922805,0,0,0,0,0,0,1.94591014905531,4,3.95974
"131",0,5.03043792139244,0.693147180559945,0,0,3.46573590279973,0,0,0,3.29583686600433,3,3.24474
"132",0,0,0,3.04452243772342,0,4.27666611901606,4.8283137373023,0,0,3.25809653802148,12,8.10609
"133",1.09861228866811,5.78689738136671,5.80513496891649,0.693147180559945,0,0,1.38629436111989,0,1,4.77068462446567,23,19.9302
"134",3.63758615972639,2.07944154167984,0,2.19722457733622,0,0,1.09861228866811,0,0,1.38629436111989,1,0
"135",0,0.693147180559945,6.82110747225646,0,0,0,0,0,0,5.36597601502185,35,20.5079
"136",0,0.693147180559945,1.09861228866811,4.90527477843843,0,0,4.66343909411207,0,1,3.73766961828337,22,17.3813
"137",0,2.07944154167984,0,0,0,0,4.85981240436167,5.70711026474888,0,4.36944785246702,17,16.2476
"138",0,0,6.00388706710654,1.38629436111989,3.49650756146648,5.99146454710798,1.38629436111989,0,0,4.74493212836325,12,10.273
"139",1.38629436111989,0,2.89037175789616,0,4.02535169073515,3.87120101090789,0,0,0,2.89037175789616,3,4.57121
"140",4.77068462446567,0,5.50938833662798,5.17048399503815,3.76120011569356,6.7719355558396,0,0,3,5.37063802812766,28,11.9059
"141",1.38629436111989,2.07944154167984,4.85981240436167,0.693147180559945,3.49650756146648,0,4.44265125649032,0,0,3.95124371858143,9,9.13821
"142",0,4.71849887129509,4.91998092582813,0,0,0,4.89783979995091,0,0,4.06044301054642,17,13.2333
"143",5.88887795833288,0,4.70953020131233,1.09861228866811,0,2.89037175789616,3.46573590279973,0,0,3.3322045101752,11,9.08117
"144",0,5.02388052084628,0,0,0,0,0,4.47733681447821,0,3.55534806148941,10,8.59652
"145",0,0,5.87773578177964,0,0,0,0,3.25809653802148,0,4.47733681447821,12,6.41309
"146",0,0,0,0,5.91889385427315,0,4.04305126783455,5.11799381241676,1,4.35670882668959,20,19.4282
"147",2.07944154167984,5.47227067367148,5.8406416573734,2.89037175789616,2.56494935746154,6.19031540585315,5.65599181081985,0,0,5.4249500174814,34,22.151
"148",0,0,3.04452243772342,0.693147180559945,0,0,4.14313472639153,1.6094379124341,0,2.99573227355399,6,6.83865
"149",4.24849524204936,0,0,3.78418963391826,0,0,4.29045944114839,0,0,3.09104245335832,3,3.37801
"150",0.693147180559945,0,0,7.65586401761606,4.15888308335967,0,5.67675380226828,3.17805383034795,1,5.82008293035236,66,31.2165
"151",3.95124371858143,0,0.693147180559945,5.74939298590825,0,0,7.3304052118444,5.4249500174814,1,6.26149168432104,35,15.5602
"152",2.77258872223978,0,0.693147180559945,0,0.693147180559945,3.63758615972639,4.07753744390572,0,0,1.38629436111989,13,11.3459
"153",0,2.30258509299405,0,0,0,0,5.79605775076537,0,1,3.25809653802148,13,4.92306
"154",0,4.06044301054642,3.87120101090789,0,3.36729582998647,0,0,0,0,3.2188758248682,3,1.84703
"155",4.14313472639153,4.84418708645859,0.693147180559945,0,5.95842469302978,3.49650756146648,0,3.43398720448515,0,4.57471097850338,4,4.8068
"156",0,4.23410650459726,4.45434729625351,0,0,0,0,1.38629436111989,0,2.19722457733622,21,14.5878
"157",0,3.63758615972639,3.95124371858143,0,0,2.89037175789616,4.63472898822964,0,0,3.73766961828337,10,11.6813
"158",0,1.79175946922805,0.693147180559945,0,2.89037175789616,0,3.63758615972639,0,0,2.70805020110221,11,11.8554
"159",0,4.06044301054642,4.27666611901606,1.38629436111989,0,0,0,0,0,3.49650756146648,1,0
"160",0,0,0,0,0,0,7.79358680337158,0,0,4.87519732320115,7,6.31013
"161",0,3.3322045101752,4.45434729625351,0,0,0,0,0,0,2.484906649788,4,1.84703
"162",0,4.06044301054642,2.63905732961526,0,0,0,0,0,0,2.30258509299405,7,8.1666
"163",4.56434819146784,5.05624580534831,3.98898404656427,4.58496747867057,4.85203026391962,6.47543271670409,0.693147180559945,2.63905732961526,0,5.24702407216049,14,14.581
"164",1.09861228866811,5.18178355029209,3.78418963391826,0,2.484906649788,1.38629436111989,4.70953020131233,0,0,4.17438726989564,14,9.31304
"165",0,3.43398720448515,2.56494935746154,0,0,3.25809653802148,0,0,0,2.39789527279837,4,5.22331
"166",0,5.88887795833288,0,0.693147180559945,5.83188247728352,0,0,0,2,4.8283137373023,31,24.988
"167",1.09861228866811,2.07944154167984,0,0,0,2.39789527279837,5.14166355650266,5.97126183979046,0,5.03695260241363,4,0
"168",2.07944154167984,2.63905732961526,0,0,0,0,0,0,0,1.94591014905531,3,3.24474
"169",2.19722457733622,3.66356164612965,4.44265125649032,3.58351893845611,0.693147180559945,0,3.43398720448515,0,0,3.25809653802148,6,4.15475
"170",2.77258872223978,0,2.07944154167984,0,2.94443897916644,0,1.09861228866811,0,0,1.38629436111989,3,6.79021
"171",1.09861228866811,5.56068163101553,0.693147180559945,0,4.88280192258637,1.09861228866811,0,0,0,4.31748811353631,20,18.0235
"172",3.89182029811063,0,0,0,1.79175946922805,0,0,1.6094379124341,0,1.38629436111989,1,0
"173",2.94443897916644,6.08449941307517,1.09861228866811,0,0,5.91620206260743,1.38629436111989,0,0,4.71849887129509,17,13.8712
"174",0,0,5.25749537202778,0,6.28785856016178,0,4.07753744390572,4.93447393313069,0,5.03043792139244,7,6.7028
"175",0,0,2.63905732961526,0,3.09104245335832,0,0,0,0,1.94591014905531,3,3.13741
"176",0,0,6.66185474054531,0,0,0,0,0,0,5.27299955856375,15,10.7478
"177",0,4.47733681447821,3.58351893845611,0.693147180559945,0,0,1.6094379124341,0,0,3.09104245335832,9,6.9025
"178",0,5.84932477994686,0,0,4.90527477843843,0,0,4.4188406077966,0,4.26267987704132,19,13.1894
"179",4.15888308335967,3.63758615972639,0,0,0,0,0,0,0,3.71357206670431,2,1.84703
"180",0,6.57507584059962,5.52146091786225,2.30258509299405,5.53733426701854,0,2.94443897916644,0,1,5.29831736654804,24,14.7562
"181",1.38629436111989,1.09861228866811,0,3.04452243772342,0,0,0.693147180559945,0,0,1.38629436111989,4,3.25645
"182",4.26267987704132,1.6094379124341,0,0,0,0,3.46573590279973,0,0,2.30258509299405,8,6.94451
"183",0,5.04342511691925,0,0,4.11087386417331,3.09104245335832,0,0,0,3.68887945411394,8,10.9647
"184",0,0,4.0943445622221,0,2.484906649788,0,4.18965474202643,0.693147180559945,0,3.49650756146648,8,6.12708
"185",3.40119738166216,3.61091791264422,0,0,0.693147180559945,0,0,0.693147180559945,0,1.38629436111989,1,0
"186",0,3.29583686600433,1.94591014905531,2.94443897916644,0,3.29583686600433,2.89037175789616,0,0,2.30258509299405,9,6.61308
"187",1.79175946922805,0.693147180559945,1.94591014905531,6.15909538849193,3.13549421592915,0,7.41517510961329,4.4188406077966,0,6.03548143252476,108,32.9492
"188",4.0943445622221,1.09861228866811,4.27666611901606,2.83321334405622,1.6094379124341,3.71357206670431,0,0,1,3.46573590279973,12,12.2241
"189",0,2.56494935746154,1.09861228866811,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,1.38629436111989,5,4.96177
"190",2.30258509299405,0.693147180559945,0,4.20469261939097,0,4.51085950651685,0,0.693147180559945,0,2.89037175789616,4,1.84703
"191",0.693147180559945,4.47733681447821,0,0,0.693147180559945,3.49650756146648,1.09861228866811,0,1,2.63905732961526,6,5.41944
"192",2.484906649788,0,0,3.97029191355212,0,0,0,2.70805020110221,0,2.07944154167984,2,1.84703
"193",0,0,0,0,4.62497281328427,0,0,0,0,2.56494935746154,3,4.46389
"194",3.3322045101752,0,0,0,0,0,6.18001665365257,0,1,4.12713438504509,15,5.63443
"195",3.68887945411394,0,0,0,0.693147180559945,1.38629436111989,3.73766961828337,0,0,1.38629436111989,1,0
"196",0,4.49980967033027,4.00733318523247,1.38629436111989,0,0,4.15888308335967,0,1,3.36729582998647,2,0
"197",2.19722457733622,4.59511985013459,1.09861228866811,0,0,0,1.38629436111989,0,0,2.30258509299405,3,3.13741
"198",0,4.21950770517611,0,0,3.43398720448515,0,5.8171111599632,0,0,4.14313472639153,7,4.62003
"199",0,4.4188406077966,0,0,5.03043792139244,0.693147180559945,0,0,0,3.80666248977032,10,10.453
"200",0,4.44265125649032,0,0,1.38629436111989,0,0,0,0,1.94591014905531,4,4.57121
"201",0,3.55534806148941,3.52636052461616,1.09861228866811,3.78418963391826,0,0,0,0,3.13549421592915,7,6.64072
"202",0,0,0,3.80666248977032,0.693147180559945,0,4.14313472639153,0,0,3.73766961828337,4,4.58293
"203",3.58351893845611,5.50125821054473,0,0,5.07517381523383,1.09861228866811,0,3.36729582998647,0,3.76120011569356,6,5.86159
"204",0,2.94443897916644,6.83087423464618,1.94591014905531,3.71357206670431,6.39359075395063,0.693147180559945,0,2,5.42053499927229,17,9.60419
"205",2.89037175789616,3.97029191355212,6.91869521902047,0,0,0,0,0,0,4.89034912822175,1,0
"206",3.40119738166216,0.693147180559945,0,1.38629436111989,0,0,0,6.26720054854136,0,4.61512051684126,2,1.84703
"207",3.76120011569356,6.04263283368238,0,0,4.48863636973214,0,0,2.30258509299405,0,4.59511985013459,27,26.7278
"208",4.15888308335967,1.09861228866811,0.693147180559945,8.10741881171997,2.07944154167984,7.39141523467536,3.63758615972639,0,0,7.04315991598834,57,27.1607
"209",5.06890420222023,0,0,0.693147180559945,0,1.38629436111989,0,0,0,2.30258509299405,5,4.71857
"210",5.06890420222023,0,0,0,0,0.693147180559945,3.71357206670431,4.12713438504509,0,3.04452243772342,3,0
"211",2.39789527279837,4.49980967033027,2.83321334405622,0,0,0,0,0,0,2.484906649788,4,4.61042
"212",5.14749447681345,0,0,8.12651816878071,1.38629436111989,1.38629436111989,0,6.69456205852109,3,6.56244409369372,9,3.83471
"213",4.11087386417331,2.63905732961526,3.93182563272433,0,0,0,0,0,0,1.38629436111989,1,0
"214",0,0,0,0,5.64190707093811,0,2.99573227355399,5.71373280550937,0,4.65396035015752,20,17.4173
"215",0,0,6.21860011969173,0,0,0,0,2.19722457733622,0,4.77068462446567,7,1.84703
"216",4.04305126783455,0,0,0,0,0.693147180559945,1.09861228866811,6.33859407820318,0,4.86753445045558,4,3.40309
"217",4.57471097850338,0,4.12713438504509,0,1.94591014905531,1.38629436111989,0,4.31748811353631,0,3.52636052461616,1,0
"218",0,3.04452243772342,4.24849524204936,0,1.09861228866811,0,0,0,0,1.94591014905531,4,3.13741
"219",1.38629436111989,3.40119738166216,0.693147180559945,0,4.60517018598809,3.13549421592915,0.693147180559945,2.19722457733622,0,2.77258872223978,5,6.25104
"220",3.43398720448515,0,0,2.83321334405622,1.38629436111989,0,0,0,0,1.38629436111989,2,0
"221",0.693147180559945,0,0,4.72738781871234,0,0,0.693147180559945,0,0,3.58351893845611,4,3.13741
"222",0,5.91079664404053,1.09861228866811,0,4.00733318523247,0,0,2.89037175789616,0,4.35670882668959,18,16.0551
"223",2.07944154167984,4.54329478227,0,0,2.56494935746154,0.693147180559945,0,0.693147180559945,0,0,7,5.28932
"224",3.71357206670431,0,3.40119738166216,2.484906649788,0.693147180559945,0,0,3.63758615972639,0,2.484906649788,5,5.25012
"225",1.79175946922805,0,5.46383180502561,1.09861228866811,3.29583686600433,1.79175946922805,0,0,0,3.93182563272433,4,5.49768
"226",0,3.43398720448515,0,4.44265125649032,5.28320372873799,0,6.83087423464618,2.94443897916644,0,5.61677109766657,20,6.99647
"227",0,0,5.03043792139244,0,4.14313472639153,1.38629436111989,1.09861228866811,0,0,3.52636052461616,3,3.4091
"228",1.94591014905531,4.78749174278205,0,0.693147180559945,4.02535169073515,0,0,0,0,3.17805383034795,8,10.3948
"229",0,4.66343909411207,1.09861228866811,0,0,1.09861228866811,0,0,0,3.25809653802148,4,6.82726
"230",4.21950770517611,0,0,0,0.693147180559945,5.26785815906333,0,5.06890420222023,0,2.19722457733622,10,11.9319
"231",0,0,0,4.85203026391962,2.99573227355399,0,5.36129216570943,4.7361984483945,0,4.63472898822964,2,0
"232",4.27666611901606,4.38202663467388,4.71849887129509,1.09861228866811,0,6.17378610390194,0,3.46573590279973,3,4.97673374242057,6,4.17741
"233",0,1.09861228866811,4.68213122712422,0,3.80666248977032,0,0,2.94443897916644,0,3.49650756146648,4,3.99908
"234",3.58351893845611,0,2.63905732961526,2.484906649788,0,0,0,0,0,1.38629436111989,1,0
"235",5.52146091786225,4.81218435537242,0,0,0,1.09861228866811,0,3.89182029811063,0,4.59511985013459,3,0
"236",2.39789527279837,4.31748811353631,0,4.34380542185368,0,4.62497281328427,5.67332326717149,0,0,4.15888308335967,18,11.4778
