"","correlation.linear","correlation.hurdle","correlation.zero","coverage.linear","coverage.hurdle","coverage.zero","coverage.oracle","correlation.linear.1","correlation.hurdle.1","correlation.zero.1","coverage.linear.1","coverage.hurdle.1","coverage.zero.1","coverage.oracle.1","correlation.linear.2","correlation.hurdle.2","correlation.zero.2","coverage.linear.2","coverage.hurdle.2","coverage.zero.2","coverage.oracle.2"
"17",0.264640724432014,0.281088494830993,0.201676921482427,0.5,0.388888888888889,0.388888888888889,1,0.323187238499612,0.187346223802333,0.187346223802333,0.611111111111111,0.333333333333333,0.333333333333333,1,0.241652871754685,0.226972715593208,0.23019398577478,0.5,0.388888888888889,0.388888888888889,1
"18",0.281120006642843,0.31873442054781,0.336852362592995,0.703703703703704,0.62962962962963,0.666666666666667,1,0.149501112979653,0.381282515778618,0.30064297784102,0.740740740740741,0.666666666666667,0.666666666666667,1,0.240812399687682,0.534168095195324,0.429377500417069,0.703703703703704,0.740740740740741,0.740740740740741,1
"19",0.47240634119189,0.359578965103192,0.406621516438368,0.5,0.35,0.4,1,0.3346715809116,0.289891525309755,0.289891525309755,0.6,0.35,0.35,1,0.452096747498961,0.430939330298127,0.448081794525262,0.6,0.4,0.4,1
"20",0.399153192024356,0.55711566760755,0.496355655725328,0.75,0.4375,0.375,1,0.339508488203466,0.495358001377272,0.495358001377272,0.5,0.4375,0.4375,1,0.409901928286898,0.557178086034457,0.496355655725328,0.625,0.4375,0.375,1
"21",0.395357240860128,0.366553849639741,0.454663144341863,0.722222222222222,0.5,0.5,1,0.255658457861985,0.165810611782731,0.165810611782731,0.333333333333333,0.388888888888889,0.388888888888889,1,0.386435959116979,0.349005357907003,0.415566246712077,0.666666666666667,0.5,0.5,1
"22",0.317320981355582,0.389927481152772,0.427007129758575,0.72,0.6,0.64,1,0.210350904873474,0.343274423103046,0.343274423103046,0.36,0.68,0.68,1,0.320194249379478,0.519893700420335,0.52888865009373,0.64,0.68,0.64,1
"23",0.351635218549654,0.241603853528546,0.311946499470129,0.705882352941177,0.235294117647059,0.294117647058824,1,0.256160912621541,0.367696655491902,0.367696655491902,0.470588235294118,0.352941176470588,0.352941176470588,1,0.366419540338915,0.444667695801219,0.414272898977846,0.647058823529412,0.352941176470588,0.352941176470588,1
"24",0.412295129547251,0.66636307173371,0.669379678682114,0.772727272727273,0.681818181818182,0.727272727272727,1,0.387666984687675,0.512430121080407,0.477473930149805,0.681818181818182,0.545454545454545,0.545454545454545,1,0.391617261647535,0.611185625358901,0.648266467650153,0.772727272727273,0.681818181818182,0.818181818181818,1
"25",0.374138661638094,0.313046633215909,0.347303814872433,0.631578947368421,0.368421052631579,0.368421052631579,1,0.393706090192088,0.473363828113049,0.473363828113049,0.578947368421053,0.578947368421053,0.578947368421053,1,0.369813161149205,0.412120549868013,0.453132153534993,0.789473684210526,0.473684210526316,0.473684210526316,1
"26",0.39806717225853,0.422017935662202,0.194331072360616,0.818181818181818,0.545454545454545,0.318181818181818,1,0.351714393263185,0.152029929295418,0.152029929295418,0.545454545454545,0.272727272727273,0.272727272727273,1,0.409430923983824,0.481391198620347,0.402565513487376,0.818181818181818,0.545454545454545,0.545454545454545,1
"27",0.213093284936418,0.365056993178111,0.42818134162938,0.529411764705882,0.411764705882353,0.470588235294118,1,0.342139657399596,0.0933852578031595,0.059253883437181,0.529411764705882,0.176470588235294,0.176470588235294,1,0.306753293214633,0.392588372676214,0.361383224427226,0.529411764705882,0.470588235294118,0.411764705882353,1
"28",0.396530801493804,0.455364051472393,0.21463198255371,0.772727272727273,0.318181818181818,0.136363636363636,1,0.22248625841629,0.369488858590179,0.333488733497175,0.454545454545455,0.409090909090909,0.409090909090909,1,0.40266191280964,0.282693590555405,0.323457421162057,0.727272727272727,0.272727272727273,0.272727272727273,1
"29",0.374041630304361,0.401665395363083,0.493207804942782,0.807692307692308,0.461538461538462,0.576923076923077,1,0.235465684890556,0.189612533245085,0.189612533245085,0.384615384615385,0.423076923076923,0.423076923076923,1,0.356279506907014,0.282680918261146,0.362119128354593,0.730769230769231,0.423076923076923,0.5,1
"30",0.327765815504835,0.395123569993193,0.539416088659209,0.571428571428571,0.571428571428571,0.714285714285714,1,0.367944248866698,0.495949776174109,0.435954027450741,0.714285714285714,0.714285714285714,0.666666666666667,1,0.336995747307743,0.446729119747021,0.509472361676338,0.666666666666667,0.571428571428571,0.571428571428571,1
