"","V1","V2","V3","bug","loc","bf","hcm"
"143",3.91202300542815,5.56452040732269,5.35658627467201,0,3.3322045101752,11,9.08117
"144",5.06259503302697,1.79175946922805,4.34380542185368,0,3.55534806148941,10,8.59652
"145",4.34380542185368,0,5.72358510195238,0,4.47733681447821,12,6.41309
"146",5.82304589548302,0,5.54907608489522,1,4.35670882668959,20,19.4282
"147",6.08449941307517,6.83733281468559,2.99573227355399,0,5.4249500174814,34,22.151
"148",0,0,4.47733681447821,0,2.99573227355399,6,6.83865
"149",3.55534806148941,3.78418963391826,4.68213122712422,0,3.09104245335832,3,3.37801
"150",2.19722457733622,7.19893124068817,7.04403289727469,1,5.82008293035236,66,31.2165
"151",0,5.34710753071747,7.55381085200823,1,6.26149168432104,35,15.5602
"152",1.6094379124341,4.55387689160054,2.70805020110221,0,1.38629436111989,13,11.3459
"153",0,0.693147180559945,5.82008293035236,1,3.25809653802148,13,4.92306
"154",4.89034912822175,0,0,0,3.2188758248682,3,1.84703
"155",6.4281052726846,1.6094379124341,2.77258872223978,0,4.57471097850338,4,4.8068
"156",4.89034912822175,0,3.2188758248682,0,2.19722457733622,21,14.5878
"157",4.04305126783455,4.23410650459726,4.43081679884331,0,3.73766961828337,10,11.6813
"158",2.89037175789616,0,3.78418963391826,0,2.70805020110221,11,11.8554
"159",4.82028156560504,2.19722457733622,0,0,3.49650756146648,1,0
"160",0,2.63905732961526,7.78821155784708,0,4.87519732320115,7,6.31013
"161",4.64439089914137,0,2.30258509299405,0,2.484906649788,4,1.84703
"162",4.26267987704132,0,0,0,2.30258509299405,7,8.1666
"163",5.72358510195238,6.78671695060508,0,0,5.24702407216049,14,14.581
"164",5.46806014113513,0,4.70953020131233,0,4.17438726989564,14,9.31304
"165",3.71357206670431,3.3322045101752,0,0,2.39789527279837,4,5.22331
"166",6.55393340402581,0,0,2,4.8283137373023,31,24.988
"167",0.693147180559945,0,6.36302810354046,0,5.03695260241363,4,0
"168",3.04452243772342,0,0,0,1.94591014905531,3,3.24474
"169",3.8286413964891,4.77068462446567,3.55534806148941,0,3.25809653802148,6,4.15475
"170",3.68887945411394,0,1.38629436111989,0,1.38629436111989,3,6.79021
"171",5.98141421125448,0,0,0,4.31748811353631,20,18.0235
"172",4.06044301054642,0,0,0,1.38629436111989,1,0
"173",5.91620206260743,6.13556489108174,0,0,4.71849887129509,17,13.8712
"174",5.71702770140622,0,6.43294009273918,0,5.03043792139244,7,6.7028
"175",3.55534806148941,0,0,0,1.94591014905531,3,3.13741
"176",6.63594655568665,0,3.04452243772342,0,5.27299955856375,15,10.7478
"177",4.85203026391962,0,0,0,3.09104245335832,9,6.9025
"178",6.13339804299665,0.693147180559945,4.62497281328427,0,4.26267987704132,19,13.1894
"179",3.97029191355212,0,3.89182029811063,0,3.71357206670431,2,1.84703
"180",7.10496544826984,3.36729582998647,0,1,5.29831736654804,24,14.7562
"181",0,2.484906649788,2.77258872223978,0,1.38629436111989,4,3.25645
"182",3.13549421592915,3.09104245335832,4.14313472639153,0,2.30258509299405,8,6.94451
"183",5.44241771052179,1.79175946922805,0,0,3.68887945411394,8,10.9647
"184",3.55534806148941,0,4.63472898822964,0,3.49650756146648,8,6.12708
"185",4.14313472639153,0.693147180559945,1.6094379124341,0,1.38629436111989,1,0
"186",0,4.54329478227,0,0,2.30258509299405,9,6.61308
"187",1.79175946922805,4.77912349311153,7.66199755890189,0,6.03548143252476,108,32.9492
"188",4.56434819146784,4.26267987704132,3.3322045101752,1,3.46573590279973,12,12.2241
"189",2.83321334405622,1.38629436111989,0,0,1.38629436111989,5,4.96177
"190",0.693147180559945,5.08759633523238,1.79175946922805,0,2.89037175789616,4,1.84703
"191",4.40671924726425,3.76120011569356,0,1,2.63905732961526,6,5.41944
"192",3.63758615972639,2.30258509299405,3.46573590279973,0,2.07944154167984,2,1.84703
"193",4.33073334028633,0,3.29583686600433,0,2.56494935746154,3,4.46389
"194",2.07944154167984,0,6.22059017009974,1,4.12713438504509,15,5.63443
"195",0,1.6094379124341,4.39444915467244,0,1.38629436111989,1,0
"196",4.79579054559674,3.87120101090789,3.76120011569356,1,3.36729582998647,2,0
"197",4.66343909411207,1.94591014905531,0,0,2.30258509299405,3,3.13741
"198",4.81218435537242,0.693147180559945,5.73657229747919,0,4.14313472639153,7,4.62003
"199",5.41610040220442,0,2.484906649788,0,3.80666248977032,10,10.453
"200",4.47733681447821,0,0,0,1.94591014905531,4,4.57121
"201",4.72738781871234,0,0,0,3.13549421592915,7,6.64072
"202",0,2.56494935746154,4.56434819146784,0,3.73766961828337,4,4.58293
"203",6.12029741895095,0,2.70805020110221,0,3.76120011569356,6,5.86159
"204",4.17438726989564,7.27586460054653,4.38202663467388,2,5.42053499927229,17,9.60419
"205",6.97728134163075,2.19722457733622,0,0,4.89034912822175,1,0
"206",5.26785815906333,0,5.90536184805457,0,4.61512051684126,2,1.84703
"207",6.32435896238131,1.09861228866811,0,0,4.59511985013459,27,26.7278
"208",1.38629436111989,8.49739856408806,4.98360662170834,0,7.04315991598834,57,27.1607
"209",5.06890420222023,1.38629436111989,0.693147180559945,0,2.30258509299405,5,4.71857
"210",2.63905732961526,1.09861228866811,5.50533153593236,0,3.04452243772342,3,0
"211",4.75359019110636,0,0,0,2.484906649788,4,4.61042
"212",5.4971682252932,6.98471632011827,8.021256180144,3,6.56244409369372,9,3.83471
"213",4.36944785246702,0,3.8286413964891,0,1.38629436111989,1,0
"214",5.8111409929767,0,5.59842195899838,0,4.65396035015752,20,17.4173
"215",5.61677109766657,0,5.46383180502561,0,4.77068462446567,7,1.84703
"216",5.98645200528444,0,5.42934562895444,0,4.86753445045558,4,3.40309
"217",3.3322045101752,3.46573590279973,5.20948615284142,0,3.52636052461616,1,0
"218",4.27666611901606,0.693147180559945,2.99573227355399,0,1.94591014905531,4,3.13741
"219",5.09375020080676,0,0.693147180559945,0,2.77258872223978,5,6.25104
"220",1.94591014905531,0.693147180559945,3.76120011569356,0,1.38629436111989,2,0
"221",0.693147180559945,4.70048036579242,1.6094379124341,0,3.58351893845611,4,3.13741
"222",6.0913098820777,0,0,0,4.35670882668959,18,16.0551
"223",4.70048036579242,1.79175946922805,0,0,0,7,5.28932
"224",4.18965474202643,3.04452243772342,3.52636052461616,0,2.484906649788,5,5.25012
"225",5.4971682252932,3.43398720448515,0,0,3.93182563272433,4,5.49768
"226",5.33271879326537,4.0943445622221,6.89669433162271,0,5.61677109766657,20,6.99647
"227",5.17048399503815,0,3.80666248977032,0,3.52636052461616,3,3.4091
"228",5.2040066870768,0,0,0,3.17805383034795,8,10.3948
"229",4.69134788222914,0.693147180559945,0,0,3.25809653802148,4,6.82726
"230",4.06044301054642,5.44241771052179,4.89034912822175,0,2.19722457733622,10,11.9319
"231",3.55534806148941,4.12713438504509,5.93224518744801,0,4.63472898822964,2,0
"232",5.21493575760899,6.3818160174061,0,3,4.97673374242057,6,4.17741
"233",4.53259949315326,0,4.38202663467388,0,3.49650756146648,4,3.99908
"234",2.56494935746154,3.29583686600433,3.09104245335832,0,1.38629436111989,1,0
"235",5.75574221358691,0,4.67282883446191,0,4.59511985013459,3,0
"236",0,5.43372200355424,5.78074351579233,0,4.15888308335967,18,11.4778
"237",6.68461172766793,1.6094379124341,4.39444915467244,0,5.33753807970132,17,16.632
"238",0,4.06044301054642,4.91998092582813,0,3.29583686600433,8,5.8908
"239",0,4.34380542185368,5.71042701737487,0,3.68887945411394,7,7.42138
"240",3.2188758248682,5.16478597392351,1.38629436111989,0,2.77258872223978,1,0
"241",3.95124371858143,0,5.62401750618734,0,4.17438726989564,6,1.84703
"242",0,5.03695260241363,2.83321334405622,0,3.58351893845611,8,4.88878
"243",6.09807428216624,0,0,0,4.02535169073515,10,8.95846
"244",3.25809653802148,0,0.693147180559945,2,1.38629436111989,8,6.32664
"245",1.94591014905531,4.75359019110636,4.35670882668959,0,3.13549421592915,12,4.88878
"246",1.09861228866811,2.63905732961526,4.7361984483945,0,3.43398720448515,3,3.13741
"247",4.83628190695148,2.56494935746154,0,0,2.99573227355399,3,3.24474
"248",4.35670882668959,4.11087386417331,4.07753744390572,0,3.40119738166216,3,1.84703
"249",5.04985600724954,0,2.30258509299405,0,3.09104245335832,4,3.32672
"250",3.13549421592915,6.13988455222626,0,1,4.48863636973214,6,5.63443
"251",5.25227342804663,1.79175946922805,2.63905732961526,0,3.04452243772342,1,0
"252",6.48768401848461,3.43398720448515,4.81218435537242,0,5.04342511691925,3,2.91138
"253",1.38629436111989,4.26267987704132,5.54517744447956,0,4.04305126783455,7,8.86173
"254",4.14313472639153,7.58426481838906,0,0,6.04025471127741,5,5.87331
"255",1.6094379124341,2.89037175789616,3.40119738166216,0,1.38629436111989,2,1.84703
"256",5.39362754635236,3.13549421592915,3.85014760171006,0,3.61091791264422,6,4.10346
"257",5.71042701737487,0,0,0,3.66356164612965,2,1.84703
"258",5.30826769740121,0,0,0,2.94443897916644,11,11.1611
"259",0.693147180559945,6.52356230614951,3.29583686600433,0,4.79579054559674,8,4.0537
"260",5.13579843705026,3.3322045101752,1.94591014905531,0,1.38629436111989,2,0
"261",5.06259503302697,3.76120011569356,0,0,3.3322045101752,14,11.6751
"262",3.71357206670431,6.05208916892442,0,2,4.43081679884331,1,0
"263",6.24610676548156,0,0,0,4.74493212836325,4,5.83251
"264",4.85203026391962,0,4.02535169073515,0,2.56494935746154,1,0
"265",3.71357206670431,0,4.72738781871234,0,3.2188758248682,9,8.19288
"266",0,5.15905529921453,7.71601526664259,2,5.86078622346587,66,25.2804
"267",2.07944154167984,4.17438726989564,4.29045944114839,0,1.38629436111989,1,0
"268",5.57972982598622,3.29583686600433,8.0532511535491,1,6.3456363608286,27,5.63443
"269",3.25809653802148,3.49650756146648,4.91998092582813,2,4.30406509320417,52,24.9674
"270",5.3890717298165,7.46908388492123,1.79175946922805,0,4.17438726989564,12,10.6456
"271",0,0,4.35670882668959,0,3.61091791264422,3,4.58293
"272",0.693147180559945,0,5.52545293913178,0,3.55534806148941,13,13.0751
"273",0,4.0943445622221,3.71357206670431,0,1.38629436111989,1,0
"274",5.35185813347607,0,4.52178857704904,0,4.38202663467388,19,17.7124
"275",4.96284463025991,0,3.43398720448515,0,2.99573227355399,4,4.67939
"276",3.8286413964891,3.36729582998647,4.38202663467388,0,2.83321334405622,4,4.78404
"277",5.24702407216049,0,3.04452243772342,0,3.3322045101752,7,6.32077
"278",0,3.63758615972639,3.2188758248682,0,1.38629436111989,1,0
"279",4.52178857704904,6.63463335786169,6.13772705408623,1,5.41610040220442,6,0
"280",4.93447393313069,0,0,0,1.38629436111989,1,0
"281",6.24222326545517,0,3.43398720448515,0,4.99721227376411,17,13.2977
"282",5.08759633523238,0,2.99573227355399,0,3.40119738166216,8,7.41746
"283",2.39789527279837,0.693147180559945,6.07764224334903,0,4.26267987704132,27,20.1248
"284",4.00733318523247,1.94591014905531,4.97673374242057,0,3.71357206670431,20,13.4472
"285",3.95124371858143,0,4.67282883446191,0,3.2188758248682,9,11.9205
"286",2.39789527279837,4.48863636973214,3.3322045101752,0,1.38629436111989,3,0
"287",4.82028156560504,0,3.76120011569356,0,2.39789527279837,1,0
"288",6.31354804627709,1.79175946922805,5.40267738187228,0,4.89034912822175,30,15.1266
"289",4.36944785246702,2.484906649788,6.77878489768518,0,3.87120101090789,10,5.59876
"290",5.3890717298165,0,5.37527840768417,0,4.36944785246702,10,6.35082
"291",2.89037175789616,0,1.79175946922805,0,0,2,1.84703
"292",4.70048036579242,0,0,0,2.94443897916644,2,1.84703
"293",3.78418963391826,1.79175946922805,4.20469261939097,0,2.30258509299405,2,0
"294",5.33753807970132,0,3.2188758248682,0,3.63758615972639,10,10.1236
"295",6.83733281468559,5.12989871492307,4.68213122712422,1,4.90527477843843,8,5.36881
"296",5.02388052084628,1.38629436111989,0,0,2.77258872223978,2,1.84703
"297",5.24174701505964,4.27666611901606,5.03043792139244,0,4.51085950651685,26,17.8867
"298",4.45434729625351,0,2.56494935746154,0,1.79175946922805,6,4.88878
"299",1.38629436111989,0,3.17805383034795,0,0,2,1.84703
"300",5.30826769740121,5.06890420222023,6.14846829591765,0,4.85203026391962,44,33.003
"301",3.17805383034795,7.51043055637801,4.4188406077966,0,5.5834963087817,12,10.9344
"302",7.03174125876313,0,4.48863636973214,0,5.55682806169954,17,12.5682
"303",3.29583686600433,6.39859493453521,5.42934562895444,1,1.38629436111989,7,0
"304",0,5.73979291217923,2.19722457733622,0,3.91202300542815,2,1.84703
"305",4.63472898822964,3.8286413964891,5.37063802812766,1,4.21950770517611,23,13.2734
"306",2.39789527279837,0,4.54329478227,0,0,4,4.81344
"307",0,0,5.53733426701854,0,4.02535169073515,27,19.3588
"308",5.26785815906333,0,6.07073772800249,0,4.66343909411207,1,0
"309",0,0.693147180559945,5.15329159449778,0,3.55534806148941,2,1.84703
"310",8.51819269174932,7.1066061377273,6.89669433162271,4,7.01750614294126,197,36.1661
"311",4.70953020131233,0,4.77912349311153,0,3.87120101090789,8,4.92306
"312",4.39444915467244,0,1.6094379124341,0,2.83321334405622,2,3.7967
"313",1.09861228866811,0,5.95064255258773,1,3.85014760171006,8,4.92306
"314",4.70953020131233,3.40119738166216,0,0,3.58351893845611,17,13.7711
"315",1.09861228866811,0,5.80211837537706,0,3.58351893845611,12,12.0486
"316",3.98898404656427,0,2.70805020110221,0,0,4,1.84703
"317",2.94443897916644,0,5.19849703126583,0,4.15888308335967,7,6.77619
"318",4.23410650459726,0,3.17805383034795,0,1.94591014905531,4,3.13741
"319",1.38629436111989,0.693147180559945,3.85014760171006,0,1.79175946922805,4,3.37801
"320",5.76205138278018,5.62401750618734,5.47227067367148,0,2.99573227355399,22,18.8264
"321",3.95124371858143,0,0,0,1.38629436111989,6,8.09183
"322",2.99573227355399,0,4.76217393479776,0,1.38629436111989,1,0
"323",3.87120101090789,0,2.94443897916644,0,1.38629436111989,5,4.15475
"324",0,1.79175946922805,5.01727983681492,0,3.68887945411394,5,3.39209
"325",4.64439089914137,0.693147180559945,0,1,5.04342511691925,22,15.2075
"326",6.31535800152233,0,3.78418963391826,0,4.69134788222914,7,6.32077
"327",4.969813299576,0,0,1,2.94443897916644,2,1.84703
"328",4.58496747867057,0,1.94591014905531,0,3.17805383034795,4,4.46389
"329",4.77068462446567,5.91889385427315,0,0,4.33073334028633,9,10.0645
"330",1.79175946922805,0,3.3322045101752,0,1.38629436111989,4,4.17741
"331",5.29831736654804,0,5.19849703126583,0,0,9,4.13774
"332",0,5.71702770140622,4.93447393313069,1,4.21950770517611,4,0
"333",4.40671924726425,1.09861228866811,1.09861228866811,1,2.63905732961526,7,4.83045
"334",0,0,4.33073334028633,0,2.70805020110221,4,4.74807
"335",0,4.24849524204936,4.06044301054642,0,2.56494935746154,15,16.0226
"336",5.62040086571715,3.8286413964891,0,0,3.63758615972639,1,0
"337",3.8286413964891,0,3.09104245335832,0,1.38629436111989,2,0
"338",0,1.09861228866811,4.91998092582813,0,3.09104245335832,4,3.40067
"339",5.39362754635236,0,3.80666248977032,0,4.02535169073515,10,5.59876
"340",4.72738781871234,0,2.63905732961526,0,2.94443897916644,9,10.3181
"341",4.75359019110636,7.12447826249342,3.13549421592915,0,5.57594910314632,9,4.88878
"342",0,0,4.45434729625351,0,1.38629436111989,1,0
"343",5.4380793089232,4.81218435537242,0.693147180559945,0,4.12713438504509,3,1.84703
"344",4.48863636973214,0,0.693147180559945,0,2.19722457733622,7,7.353
"345",2.07944154167984,4.04305126783455,3.17805383034795,0,1.94591014905531,2,1.84703
"346",6.18414889093748,0,3.8286413964891,2,4.62497281328427,18,14.2579
"347",0,0,6.4425401664682,0,4.79579054559674,6,8.32124
"348",0,5.97635090929793,2.56494935746154,0,4.51085950651685,5,5.08708
"349",5.01727983681492,0,0,0,2.77258872223978,9,8.34194
"350",0.693147180559945,4.02535169073515,5.50533153593236,0,3.76120011569356,3,2.38141
"351",6.97634807044775,3.43398720448515,7.40610338123702,0,6.3297209055227,46,15.0666
"352",5.06890420222023,0,2.83321334405622,0,2.94443897916644,24,16.9568
"353",1.09861228866811,5.32787616878958,4.20469261939097,0,1.38629436111989,2,0
"354",3.91202300542815,4.20469261939097,0.693147180559945,0,3.09104245335832,3,3.39209
"355",4.00733318523247,5.15329159449778,3.76120011569356,0,3.61091791264422,15,12.9897
"356",0,0,3.36729582998647,0,1.38629436111989,3,4.58293
"357",0,1.79175946922805,5.87493073085203,0,3.87120101090789,4,3.37801
"358",4.7361984483945,0,4.49980967033027,0,3.46573590279973,8,6.86009
"359",4.33073334028633,0,2.39789527279837,0,3.04452243772342,5,5.41242
