"","correlation.linear","correlation.hurdle","correlation.zero","coverage.linear","coverage.hurdle","coverage.zero","coverage.oracle","correlation.linear.1","correlation.hurdle.1","correlation.zero.1","coverage.linear.1","coverage.hurdle.1","coverage.zero.1","coverage.oracle.1","correlation.linear.2","correlation.hurdle.2","correlation.zero.2","coverage.linear.2","coverage.hurdle.2","coverage.zero.2","coverage.oracle.2"
"11",0.372682629392395,0.384607238990322,0.336485041991051,0.666666666666667,0.277777777777778,0.444444444444444,1,0.370450927900189,0.226995880460154,0.269251356821444,0.5,0.222222222222222,0.222222222222222,1,0.413726663105291,0.24661332512631,0.387977726021696,0.555555555555556,0.222222222222222,0.388888888888889,1
"12",0.0870777554595467,0.22755442106509,0.237070416139864,0.521739130434783,0.260869565217391,0.347826086956522,1,0.0939415396809196,0.0405445008252258,0.0690630153826451,0.260869565217391,0.173913043478261,0.173913043478261,1,0.105105879903853,0.197413091052308,0.227967223388591,0.478260869565217,0.217391304347826,0.260869565217391,1
"13",0.256390894411816,0.130440534467168,0.209143329490434,0.388888888888889,0.277777777777778,0.277777777777778,1,0.473352757127538,0.423062742279429,0.357028837112375,0.722222222222222,0.5,0.444444444444444,1,0.28124074195486,0.156084076715106,0.212190665766249,0.388888888888889,0.277777777777778,0.333333333333333,1
"14",0.267314467343426,0.495053535854867,0.376090695059327,0.736842105263158,0.526315789473684,0.473684210526316,1,0.349049374230704,0.289616059131367,0.289616059131367,0.684210526315789,0.421052631578947,0.421052631578947,1,0.317817963931737,0.397853578303015,0.474123169674667,0.684210526315789,0.526315789473684,0.631578947368421,1
"15",0.352638680298844,0.37417007558399,0.284834279249345,0.777777777777778,0.277777777777778,0.277777777777778,1,0.30164370959846,0.101599029561376,0.116778677343206,0.611111111111111,0.166666666666667,0.166666666666667,1,0.378718428640918,0.284834279249345,0.22860040512072,0.666666666666667,0.277777777777778,0.277777777777778,1
"16",0.31671032352323,0.597203396216924,0.469015180332126,0.75,0.458333333333333,0.541666666666667,1,0.292111027899801,0.194663286254812,0.194663286254812,0.458333333333333,0.291666666666667,0.291666666666667,1,0.348292156440093,0.553728650237637,0.556031564491981,0.75,0.583333333333333,0.583333333333333,1
"17",0.264640724432014,0.281088494830993,0.201676921482427,0.5,0.388888888888889,0.388888888888889,1,0.26675554257223,0.211602386424796,0.284314369790475,0.444444444444444,0.333333333333333,0.388888888888889,1,0.225735359955108,0.221274788605159,0.199584921839672,0.5,0.388888888888889,0.388888888888889,1
"18",0.281120006642843,0.31873442054781,0.336852362592995,0.703703703703704,0.62962962962963,0.666666666666667,1,0.204500575894896,0.375438519491919,0.395099525719454,0.740740740740741,0.740740740740741,0.740740740740741,1,0.275606228012513,0.402596293803686,0.336852362592995,0.703703703703704,0.703703703703704,0.666666666666667,1
"19",0.47240634119189,0.359578965103192,0.406621516438368,0.5,0.35,0.4,1,0.367951043860197,0.178754580156271,0.373278255090886,0.6,0.4,0.45,1,0.461395799082589,0.494181723356218,0.373162584993792,0.55,0.45,0.4,1
"20",0.399153192024356,0.55711566760755,0.496355655725328,0.75,0.4375,0.375,1,0.404736539338796,0.339192331758515,0.469062311344003,0.5625,0.3125,0.4375,1,0.438766327658017,0.557178086034457,0.448068882693347,0.75,0.4375,0.375,1
"21",0.395357240860128,0.366553849639741,0.454663144341863,0.722222222222222,0.5,0.5,1,0.320421030661534,0.169351073762839,0.136225632570334,0.5,0.388888888888889,0.388888888888889,1,0.422838476808125,0.349005357907003,0.382541480765665,0.666666666666667,0.5,0.5,1
"22",0.317320981355582,0.389927481152772,0.427007129758575,0.72,0.6,0.64,1,0.296524736058548,0.290787718385995,0.320751867237255,0.44,0.72,0.72,1,0.338119983662008,0.519893700420335,0.576701030813118,0.8,0.68,0.68,1
"23",0.351635218549654,0.241603853528546,0.311946499470129,0.705882352941177,0.235294117647059,0.294117647058824,1,0.278642552256002,0.0647256284948292,0.185675272426026,0.470588235294118,0.176470588235294,0.294117647058824,1,0.390511725475874,0.348416681046634,0.516599298485563,0.705882352941177,0.294117647058824,0.411764705882353,1
"24",0.412295129547251,0.66636307173371,0.669379678682114,0.772727272727273,0.681818181818182,0.727272727272727,1,0.315619417055351,0.236763927176537,0.342187555937415,0.545454545454545,0.454545454545455,0.5,1,0.387332796398229,0.680977423538892,0.625355002195582,0.772727272727273,0.818181818181818,0.727272727272727,1
"25",0.374138661638094,0.313046633215909,0.347303814872433,0.631578947368421,0.368421052631579,0.368421052631579,1,0.466482220312301,0.513412829594609,0.569354107372554,0.684210526315789,0.578947368421053,0.631578947368421,1,0.419133584824736,0.560869868361495,0.438841254451214,0.789473684210526,0.526315789473684,0.526315789473684,1
"26",0.39806717225853,0.422017935662202,0.194331072360616,0.818181818181818,0.545454545454545,0.318181818181818,1,0.341637991819083,0.216370666376143,0.22232582233145,0.454545454545455,0.318181818181818,0.363636363636364,1,0.413098185733889,0.438696488707594,0.455646476374334,0.818181818181818,0.545454545454545,0.545454545454545,1
"27",0.213093284936418,0.365056993178111,0.42818134162938,0.529411764705882,0.411764705882353,0.470588235294118,1,0.291684499740813,0.116781234699189,0.116781234699189,0.235294117647059,0.235294117647059,0.235294117647059,1,0.278571133080898,0.392588372676214,0.256766828227784,0.529411764705882,0.470588235294118,0.352941176470588,1
"28",0.396530801493804,0.455364051472393,0.21463198255371,0.772727272727273,0.318181818181818,0.136363636363636,1,0.255011785526674,0.117118067121032,0.191877020447254,0.409090909090909,0.272727272727273,0.272727272727273,1,0.424408432252779,0.324157292971279,0.323457421162057,0.727272727272727,0.272727272727273,0.272727272727273,1
"29",0.374041630304361,0.401665395363083,0.493207804942782,0.807692307692308,0.461538461538462,0.576923076923077,1,0.27806804775101,0.206375350904291,0.31900040577325,0.346153846153846,0.576923076923077,0.346153846153846,1,0.347272248132856,0.431725108620249,0.462156915282385,0.769230769230769,0.615384615384615,0.615384615384615,1
"30",0.327765815504835,0.395123569993193,0.539416088659209,0.571428571428571,0.571428571428571,0.714285714285714,1,0.362011738318555,0.304869900745735,0.371727061838279,0.476190476190476,0.428571428571429,0.428571428571429,1,0.328174138414623,0.268295906869483,0.393237475038895,0.476190476190476,0.428571428571429,0.571428571428571,1
