"","correlation.linear","correlation.hurdle","correlation.zero","coverage.linear","coverage.hurdle","coverage.zero","coverage.oracle","correlation.linear.1","correlation.hurdle.1","correlation.zero.1","coverage.linear.1","coverage.hurdle.1","coverage.zero.1","coverage.oracle.1","correlation.linear.2","correlation.hurdle.2","correlation.zero.2","coverage.linear.2","coverage.hurdle.2","coverage.zero.2","coverage.oracle.2"
"11",0.372682629392395,0.384607238990322,0.336485041991051,0.666666666666667,0.277777777777778,0.444444444444444,1,0.344147582701211,0.38464997616032,0.38464997616032,0.5,0.388888888888889,0.388888888888889,1,0.424729986186572,0.186908167473416,0.370638727525459,0.777777777777778,0.222222222222222,0.444444444444444,1
"12",0.0870777554595467,0.22755442106509,0.237070416139864,0.521739130434783,0.260869565217391,0.347826086956522,1,0.24145991697811,0.289690345877681,0.289690345877681,0.434782608695652,0.347826086956522,0.347826086956522,1,0.225942940659052,0.148534482551514,0.295068053067205,0.434782608695652,0.217391304347826,0.347826086956522,1
"13",0.256390894411816,0.130440534467168,0.209143329490434,0.388888888888889,0.277777777777778,0.277777777777778,1,0.462773221840003,0.312497958772805,0.312497958772805,0.833333333333333,0.333333333333333,0.333333333333333,1,0.292797641118229,0.236099757865742,0.187324929971989,0.611111111111111,0.333333333333333,0.333333333333333,1
"14",0.267314467343426,0.495053535854867,0.376090695059327,0.736842105263158,0.526315789473684,0.473684210526316,1,0.239126469247625,0.305851379993521,0.223906798056572,0.578947368421053,0.473684210526316,0.315789473684211,1,0.26609710246216,0.413951689776881,0.439691123037972,0.631578947368421,0.578947368421053,0.473684210526316,1
"15",0.352638680298844,0.37417007558399,0.284834279249345,0.777777777777778,0.277777777777778,0.277777777777778,1,0.286360839971926,0.154297363544259,0.154297363544259,0.555555555555556,0.277777777777778,0.277777777777778,1,0.290022896835298,0.188146822465991,0.188146822465991,0.555555555555556,0.277777777777778,0.277777777777778,1
"16",0.31671032352323,0.597203396216924,0.469015180332126,0.75,0.458333333333333,0.541666666666667,1,0.437712501012154,0.382738794938991,0.508762219850716,0.833333333333333,0.333333333333333,0.375,1,0.439194558840375,0.556031564491981,0.606962198790828,0.75,0.583333333333333,0.625,1
"17",0.264640724432014,0.281088494830993,0.201676921482427,0.5,0.388888888888889,0.388888888888889,1,0.378178125169273,0.368006237769413,0.356450486341871,0.555555555555556,0.5,0.444444444444444,1,0.364473284729766,0.327308293730979,0.228084605817431,0.555555555555556,0.444444444444444,0.388888888888889,1
"18",0.281120006642843,0.31873442054781,0.336852362592995,0.703703703703704,0.62962962962963,0.666666666666667,1,0.183737485341675,0.318141266793951,0.341627733466755,0.703703703703704,0.666666666666667,0.703703703703704,1,0.282758816827625,0.368006237769413,0.432843392055142,0.703703703703704,0.703703703703704,0.703703703703704,1
"19",0.47240634119189,0.359578965103192,0.406621516438368,0.5,0.35,0.4,1,0.403587409283907,0.270326554890383,0.297287464655373,0.5,0.35,0.35,1,0.42365107726296,0.448081794525262,0.314762819313491,0.5,0.45,0.4,1
"20",0.399153192024356,0.55711566760755,0.496355655725328,0.75,0.4375,0.375,1,0.36409985817898,0.434728450748765,0.405518293003535,0.5625,0.4375,0.375,1,0.362315139073988,0.438059784575763,0.377199212057923,0.5625,0.4375,0.3125,1
"21",0.395357240860128,0.366553849639741,0.454663144341863,0.722222222222222,0.5,0.5,1,0.29938198722911,0.0894242795169556,0.109903333016585,0.444444444444444,0.388888888888889,0.388888888888889,1,0.372255609550056,0.264304854087318,0.28842328733487,0.555555555555556,0.444444444444444,0.5,1
"22",0.317320981355582,0.389927481152772,0.427007129758575,0.72,0.6,0.64,1,0.299996721895193,0.268605355708629,0.268605355708629,0.36,0.64,0.64,1,0.314304732663984,0.365041992389377,0.524090722694675,0.64,0.64,0.68,1
"23",0.351635218549654,0.241603853528546,0.311946499470129,0.705882352941177,0.235294117647059,0.294117647058824,1,0.271564186997739,0.209620099962411,0.209620099962411,0.529411764705882,0.294117647058824,0.294117647058824,1,0.338589013974347,0.225851129216,0.311946499470129,0.705882352941177,0.294117647058824,0.294117647058824,1
"24",0.412295129547251,0.66636307173371,0.669379678682114,0.772727272727273,0.681818181818182,0.727272727272727,1,0.37338257754649,0.210218532013953,0.193770874595196,0.590909090909091,0.454545454545455,0.363636363636364,1,0.407041336545035,0.583618485308153,0.472817050526808,0.727272727272727,0.727272727272727,0.590909090909091,1
"25",0.374138661638094,0.313046633215909,0.347303814872433,0.631578947368421,0.368421052631579,0.368421052631579,1,0.423214329074615,0.44511209342594,0.502205702176118,0.736842105263158,0.473684210526316,0.526315789473684,1,0.420470971595705,0.560869868361495,0.564589683588316,0.736842105263158,0.526315789473684,0.526315789473684,1
"26",0.39806717225853,0.422017935662202,0.194331072360616,0.818181818181818,0.545454545454545,0.318181818181818,1,0.235373084752964,0.319815140920813,0.167552513269794,0.590909090909091,0.545454545454545,0.318181818181818,1,0.284127101944241,0.281639751144765,0.248764820905921,0.545454545454545,0.5,0.409090909090909,1
"27",0.213093284936418,0.365056993178111,0.42818134162938,0.529411764705882,0.411764705882353,0.470588235294118,1,0.270697967224913,0.117145526555024,0.117145526555024,0.529411764705882,0.176470588235294,0.176470588235294,1,0.226683711045264,0.361807803411878,0.392588372676214,0.470588235294118,0.470588235294118,0.470588235294118,1
"28",0.396530801493804,0.455364051472393,0.21463198255371,0.772727272727273,0.318181818181818,0.136363636363636,1,0.26985219989843,0.469243565597297,0.469243565597297,0.590909090909091,0.409090909090909,0.409090909090909,1,0.465690832046728,0.324157292971279,0.41016764893871,0.863636363636364,0.272727272727273,0.363636363636364,1
"29",0.374041630304361,0.401665395363083,0.493207804942782,0.807692307692308,0.461538461538462,0.576923076923077,1,0.348146406453469,0.256077060691887,0.406185001343712,0.384615384615385,0.538461538461538,0.615384615384615,1,0.419767397486422,0.46502573563634,0.489937077438918,0.730769230769231,0.615384615384615,0.653846153846154,1
"30",0.327765815504835,0.395123569993193,0.539416088659209,0.571428571428571,0.571428571428571,0.714285714285714,1,0.303123855435325,0.235975001457591,0.235975001457591,0.619047619047619,0.428571428571429,0.428571428571429,1,0.281751386076191,0.358355653809268,0.449037915932191,0.619047619047619,0.571428571428571,0.571428571428571,1
