"","V1","V2","V3","V4","V5","V6","V7","bug","loc","bf","hcm"
"140",0,0,0,6.04263283368238,0,0,0,0,4.29045944114839,8,7.95479
"141",0,0,4.55387689160054,6.31535800152233,0.693147180559945,0,0,0,4.52178857704904,5,8.43242
"142",2.07944154167984,3.13549421592915,6.46146817635372,4.02535169073515,3.98898404656427,0,3.17805383034795,0,5.4510384535657,32,20.5304
"143",0,0,1.09861228866811,6.00141487796115,0,0,0,0,2.77258872223978,3,4.07501
"144",0,0,0,7.04664727784876,0,0,0,0,5.05624580534831,11,6.84846
"145",0,0,3.09104245335832,6.69332366826995,0,0,0,0,4.85203026391962,10,7.95479
"146",0,1.09861228866811,0,7.05185562295589,1.09861228866811,0,0,0,5.04985600724954,11,6.84846
"147",0,0,0,6.41836493593621,0,0,0,0,4.67282883446191,9,7.95479
"148",0,1.6094379124341,4.99721227376411,6.31716468674728,0,0,0,0,4.39444915467244,4,6.84846
"149",0,0,0,4.47733681447821,1.6094379124341,0,5.57972982598622,0,2.39789527279837,0,7.70736
"150",4.00733318523247,0,4.95582705760126,6.57088296233958,4.80402104473326,0,1.6094379124341,0,4.56434819146784,2,7.83265
"151",0,2.63905732961526,0,5.62401750618734,4.29045944114839,6.00141487796115,3.98898404656427,0,1.38629436111989,13,10.425
"152",4.15888308335967,0,0,0,6.51174532964473,5.02388052084628,5.30330490805908,0,5.30330490805908,6,12.4195
"153",0,0,0,0,3.98898404656427,9.58829724066775,0,2,5.18178355029209,62,26.6608
"154",0,0,0,5.4380793089232,4.89034912822175,6.9555926083963,3.58351893845611,0,5.46383180502561,3,6.49924
"155",0,5.97380961186926,0,4.69134788222914,6.50876913697168,4.59511985013459,7.68294316987829,1,5.39362754635236,24,18.7552
"156",5.15329159449778,6.41673228251233,6.14203740558736,6.0913098820777,7.91461770904068,6.53378883793334,9.80438519149292,4,6.96508034560141,172,45.5046
"157",3.52636052461616,0,0,1.6094379124341,4.27666611901606,0,6.00388706710654,0,3.97029191355212,3,6.00951
"158",0.693147180559945,1.79175946922805,0,2.70805020110221,3.13549421592915,3.29583686600433,0,0,1.38629436111989,1,4.07501
"159",0,3.46573590279973,0,4.90527477843843,3.98898404656427,5.01063529409626,2.484906649788,0,3.97029191355212,3,8.22982
"160",3.8286413964891,5.08759633523238,1.94591014905531,1.38629436111989,7.14834574390007,3.85014760171006,6.41345895716736,0,3.09104245335832,30,15.5832
"161",1.38629436111989,6.73696695800186,4.51085950651685,5.19295685089021,4.18965474202643,3.29583686600433,7.93451346388226,2,4.96284463025991,9,9.2993
"162",0,3.43398720448515,0.693147180559945,0.693147180559945,0,0,3.98898404656427,0,1.38629436111989,0,4.07501
"163",2.484906649788,4.18965474202643,3.40119738166216,2.94443897916644,0,0,4.45434729625351,1,2.484906649788,3,6.22874
"164",1.79175946922805,3.63758615972639,0,2.19722457733622,0,0,3.73766961828337,0,1.38629436111989,0,4.07501
"165",3.8286413964891,3.85014760171006,3.17805383034795,0,0,1.94591014905531,4.60517018598809,0,2.56494935746154,2,4.07501
"166",1.38629436111989,3.04452243772342,0,3.29583686600433,0,0,3.61091791264422,0,1.38629436111989,0,4.07501
"167",3.85014760171006,5.06890420222023,2.89037175789616,4.49980967033027,0,1.6094379124341,4.87519732320115,1,2.63905732961526,9,9.97058
"168",0,3.36729582998647,0,1.38629436111989,0,0,3.93182563272433,0,1.38629436111989,0,4.07501
"169",0,3.76120011569356,0,2.39789527279837,0,2.19722457733622,4.04305126783455,1,1.38629436111989,2,6.65039
"170",3.71357206670431,4.58496747867057,0,4.47733681447821,1.09861228866811,3.63758615972639,4.969813299576,1,2.39789527279837,1,0
"171",2.56494935746154,1.6094379124341,0,3.43398720448515,0.693147180559945,0,5.63121178182137,1,2.83321334405622,2,4.07501
"172",0,7.28619171470238,6.05678401322862,4.8283137373023,1.09861228866811,0,8.23774380389093,0,4.00733318523247,41,23.9899
"173",4.02535169073515,5.78689738136671,0,3.95124371858143,0.693147180559945,2.70805020110221,6.07534603108868,0,4.71849887129509,13,8.50274
"174",0,3.25809653802148,1.38629436111989,3.29583686600433,0,0,6.65415252018322,0,3.43398720448515,11,13.6626
"175",1.09861228866811,8.60337088765729,5.89440283426485,6.09582456243222,3.3322045101752,6.75343791859778,7.37211802833779,1,7.02731451403978,37,28.279
"176",0,2.94443897916644,1.6094379124341,4.07753744390572,0.693147180559945,0,4.80402104473326,0,2.56494935746154,1,4.07501
"177",0,3.17805383034795,0,2.94443897916644,0,0,3.80666248977032,0,1.38629436111989,0,4.07501
"178",0,3.85014760171006,4.54329478227,0,0,2.56494935746154,5.41164605185504,0,3.17805383034795,10,5.79221
"179",0.693147180559945,4.23410650459726,0,0,0,0,4.43081679884331,0,0,3,1.78303
"180",0.693147180559945,1.94591014905531,3.63758615972639,3.91202300542815,0,0,4.7361984483945,0,1.38629436111989,3,5.99114
"181",1.09861228866811,3.55534806148941,0,2.30258509299405,0,0,3.8286413964891,0,1.38629436111989,1,3.29051
"182",1.09861228866811,4.12713438504509,0.693147180559945,0,0,1.38629436111989,4.0943445622221,0,1.6094379124341,1,3.29051
"183",2.56494935746154,3.89182029811063,3.95124371858143,3.68887945411394,0,0,4.87519732320115,2,2.83321334405622,6,8.6615
"184",2.83321334405622,5.19295685089021,8.34426735626264,7.26473017792987,6.47543271670409,7.58324752430336,3.09104245335832,1,6.73578001424233,37,26.5988
"185",4.88280192258637,0,0,4.00733318523247,5.92157841964382,6.72982407048948,6.62273632394984,0,4.15888308335967,15,17.0375
"186",7.54274354536855,0,0,0,0,0,0,1,6.41836493593621,0,4.07501
"187",4.60517018598809,1.09861228866811,0,1.09861228866811,3.78418963391826,3.25809653802148,2.83321334405622,0,0,2,3.83244
"188",2.77258872223978,0,0,0,3.58351893845611,2.99573227355399,1.6094379124341,0,1.38629436111989,0,4.07501
"189",0,0,3.98898404656427,6.77650699237218,6.5191472879404,0,5.51745289646471,0,2.99573227355399,5,14.6865
"190",6.77308037565554,0,0,0.693147180559945,5.98896141688986,0,0,1,0,2,7.48389
"191",0,0,0,4.4188406077966,2.56494935746154,0,6.61873898351722,0,2.89037175789616,3,15.6356
"192",0,0,0,0,4.35670882668959,1.09861228866811,3.36729582998647,0,2.56494935746154,1,4.07501
"193",0.693147180559945,5.63478960316925,6.29526600143965,4.89034912822175,0,3.09104245335832,0,0,5.40717177146012,1,5.0061
"194",0,7.97487690055888,0,2.99573227355399,0.693147180559945,6.61740297797448,0,0,6.64509096950564,26,15.3647
"195",0,6.16961073249146,5.96870755998537,5.75257263882563,0,0,0,0,3.40119738166216,3,9.58612
"196",0,3.40119738166216,4.29045944114839,3.17805383034795,1.38629436111989,0,0,0,1.38629436111989,1,6.94335
"197",0,3.63758615972639,4.59511985013459,2.83321334405622,1.94591014905531,0,0,0,3.49650756146648,0,0
"198",0,4.29045944114839,2.19722457733622,0,0.693147180559945,0,0,0,2.39789527279837,3,3.00217
"199",0,3.61091791264422,4.43081679884331,0,2.56494935746154,0,0,0,3.3322045101752,2,4.07501
"200",3.91202300542815,3.04452243772342,3.52636052461616,0,0,1.94591014905531,1.6094379124341,0,3.17805383034795,1,2.36846
"201",0,3.85014760171006,3.66356164612965,2.70805020110221,1.6094379124341,0,0,0,2.89037175789616,0,4.07501
"202",0,4.24849524204936,4.45434729625351,0,2.19722457733622,0.693147180559945,0,0,3.73766961828337,0,4.07501
"203",0,3.76120011569356,3.87120101090789,0,2.484906649788,0.693147180559945,0,0,3.04452243772342,2,7.8386
"204",0,4.49980967033027,3.25809653802148,0,0,0.693147180559945,0,0,2.70805020110221,1,4.07501
"205",0,3.68887945411394,0,0,1.38629436111989,3.2188758248682,2.39789527279837,0,2.56494935746154,0,4.07501
"206",0,4.96284463025991,0,0,3.78418963391826,3.8286413964891,0,0,4.04305126783455,4,4.01609
"207",0,4.89034912822175,5.10594547390058,0.693147180559945,2.19722457733622,4.53259949315326,0.693147180559945,0,4.34380542185368,4,3.58431
"208",0,4.77912349311153,3.29583686600433,1.79175946922805,3.76120011569356,3.63758615972639,0,0,4.04305126783455,3,1.5732
"209",0,4.78749174278205,3.91202300542815,0,0,1.09861228866811,0,0,2.89037175789616,7,3.58431
"210",0,4.95582705760126,1.38629436111989,0,3.8286413964891,3.78418963391826,1.94591014905531,0,4.04305126783455,3,1.5732
"211",0,4.76217393479776,3.89182029811063,1.09861228866811,3.55534806148941,3.43398720448515,0,0,4.02535169073515,3,1.5732
"212",0,4.98360662170834,4.46590811865458,0,2.99573227355399,5.08140436498446,0,1,4.75359019110636,3,4.63008
"213",1.09861228866811,4.66343909411207,3.87120101090789,2.63905732961526,0,0,0,0,2.89037175789616,3,3.58431
"214",0,4.15888308335967,3.25809653802148,0,0,2.30258509299405,0,0,3.17805383034795,2,6.93237
"215",0,3.76120011569356,0,0,0,3.29583686600433,0,0,2.94443897916644,2,8.05174
"216",0.693147180559945,4.02535169073515,2.89037175789616,0,0,2.89037175789616,0,0,3.09104245335832,2,6.93237
"217",0,3.25809653802148,4.12713438504509,0,1.6094379124341,3.09104245335832,0,0,3.25809653802148,2,6.20089
"218",0,3.80666248977032,4.15888308335967,0,0.693147180559945,0,0,0,2.77258872223978,1,6.94335
"219",0,4.34380542185368,4.85981240436167,0,0,0,0,0,3.66356164612965,3,9.27985
"220",2.07944154167984,3.91202300542815,2.89037175789616,0,1.09861228866811,0,0,0,2.30258509299405,0,0
"221",0,3.93182563272433,4.74493212836325,0,2.94443897916644,0,0,0,3.73766961828337,2,10.696
"222",0,3.8286413964891,4.86753445045558,0,0,0,0,0,3.80666248977032,2,2.07169
"223",0,2.484906649788,4.29045944114839,0,3.13549421592915,0.693147180559945,0,0,3.46573590279973,0,4.07501
"224",0,3.58351893845611,3.3322045101752,0,0.693147180559945,0,0,0,2.56494935746154,1,4.07501
"225",0.693147180559945,4.30406509320417,0,0,2.89037175789616,2.70805020110221,0,0,3.13549421592915,1,7.8386
"226",0,3.73766961828337,0,0,1.94591014905531,3.3322045101752,2.19722457733622,0,2.56494935746154,0,5.19438
"227",0,4.94875989037817,5.19849703126583,0,0,0.693147180559945,0,0,4.21950770517611,2,9.69849
"228",0,4.11087386417331,4.84418708645859,1.09861228866811,0,1.09861228866811,0,0,3.49650756146648,0,4.07501
"229",1.79175946922805,4.39444915467244,4.66343909411207,0,0,0,0,0,3.61091791264422,5,14.5866
"230",0,4.74493212836325,4.66343909411207,0,0,2.07944154167984,1.09861228866811,0,4.15888308335967,3,12.2036
"231",2.484906649788,4.51085950651685,3.78418963391826,0,0,0,0,0,2.89037175789616,3,9.52046
"232",0,4.91265488573605,4.55387689160054,0,0,0,1.38629436111989,0,4.15888308335967,5,12.52
"233",0,3.58351893845611,3.85014760171006,0,1.38629436111989,3.91202300542815,0,0,2.63905732961526,1,0
"234",4.36944785246702,9.64017283653264,2.19722457733622,4.4188406077966,0,6.60258789218934,0,1,8.38731227056172,102,37.9039
"235",0,5.32300997913841,1.38629436111989,0,0,7.62608275807238,0,0,6.68085467879022,24,19.3371
"236",1.38629436111989,3.40119738166216,0,0,3.43398720448515,2.484906649788,1.09861228866811,0,1.38629436111989,0,4.07501
"237",0,6.14846829591765,5.6970934865054,0,1.6094379124341,0,0.693147180559945,0,4.91998092582813,1,0
"238",4.92725368515721,9.91970533055896,9.60251758575741,2.94443897916644,4.72738781871234,5.37527840768417,4.31748811353631,7,8.90136656405678,205,48.228
"239",0,6.62671774924902,5.43372200355424,0,0,0,0,1,5.7268477475872,0,4.07501
"240",0,6.13556489108174,5.24702407216049,3.04452243772342,2.39789527279837,0,5.31320597904179,0,4.85981240436167,2,1.29357
"241",0.693147180559945,2.07944154167984,0,0,0,0,3.89182029811063,0,2.07944154167984,1,0
"242",0,2.39789527279837,2.484906649788,0,0,0.693147180559945,4.8283137373023,0,3.09104245335832,1,0
"243",0,2.39789527279837,0,0,0.693147180559945,0,4.04305126783455,0,2.39789527279837,1,0
"244",1.38629436111989,2.39789527279837,0,0,0,1.09861228866811,3.73766961828337,0,2.07944154167984,1,0
"245",0,1.79175946922805,2.89037175789616,0,0,0.693147180559945,4.23410650459726,0,2.63905732961526,1,0
"246",0,5.12989871492307,0,0,6.15485809401642,4.12713438504509,2.83321334405622,0,5.04985600724954,8,14.1631
"247",1.94591014905531,2.63905732961526,0,0,0,0,3.89182029811063,0,2.39789527279837,1,0
"248",4.56434819146784,8.53227882883428,2.07944154167984,2.07944154167984,2.77258872223978,4.24849524204936,2.39789527279837,0,7.23345541862144,34,21.8696
"249",0,0.693147180559945,4.18965474202643,0,2.19722457733622,0,4.77912349311153,0,3.73766961828337,2,1.29357
"250",1.09861228866811,0.693147180559945,4.57471097850338,0,1.09861228866811,0,4.75359019110636,0,3.80666248977032,2,1.29357
"251",0,3.09104245335832,4.87519732320115,0,0.693147180559945,0,4.98360662170834,0,4.0943445622221,3,2.35255
"252",0,0,2.07944154167984,0,0,0,3.98898404656427,0,2.07944154167984,1,0
"253",0,5.40717177146012,6.33150184989369,0,4.95582705760126,0,0.693147180559945,1,5.44241771052179,20,20.393
