"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","bug","loc","bf","hcm"
"11",0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,5.73657229747919,0,0,0,0,1.6094379124341,0,0,6.45833828334479,4.20469261939097,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,1.09861228866811,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35670882668959,3,6.44925
"12",2.484906649788,0,0,0,0,0,0,4.83628190695148,0,0,0,0,0,0,0,3.43398720448515,0,1.6094379124341,0,0,0.693147180559945,2.77258872223978,0,0,0,0,0,0,1.94591014905531,0,0,1.09861228866811,0,3.3322045101752,0,0,0,1.09861228866811,0,1.38629436111989,0,0,1.09861228866811,2.30258509299405,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,3.2188758248682,1,1.27192
"13",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.19722457733622,1,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"15",0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,4.969813299576,0,0,0,6.21060007702465,0.693147180559945,2.83321334405622,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,1.09861228866811,0,3.58351893845611,0,0,0,0,4,4.84372
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17",2.19722457733622,0,0,1.09861228866811,0,0,0,3.55534806148941,0,0,0.693147180559945,0,1.94591014905531,0,0,0,5.59842195899838,0,1.38629436111989,1.79175946922805,0.693147180559945,4.46590811865458,0,0,2.19722457733622,1.6094379124341,0,0,5.07517381523383,2.56494935746154,0,1.09861228866811,4.0943445622221,6.59850902861452,0,0,0,4.56434819146784,0,3.3322045101752,4.95582705760126,8.22871079879369,0,3.68887945411394,0,4.84418708645859,7.99900721324395,0,3.95124371858143,0,3,7.49886973397693,29,15.3228
"18",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"19",0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,1.09861228866811,3.89182029811063,1.09861228866811,1.6094379124341,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0.693147180559945,0,0,0,0,4.18965474202643,0,3.63758615972639,0,6.30809844150953,0,0,0,0,0,4.79579054559674,4,7.7601
"20",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,4.70953020131233,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,1,3.36934
"21",0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.89715386763674,0,0,0.693147180559945,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.05668
"22",0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,3.71357206670431,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1,0
"23",0,0,0,4.85981240436167,0,0,0,0,3.93182563272433,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1.38629436111989,0,0,1.09861228866811,0,1.38629436111989,0,0,0,0,0,0,0,2.77258872223978,6.2709884318583,4.43081679884331,4.30406509320417,0,0,0,0,0,5.01063529409626,2,6.79581
"24",0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,1.94591014905531,0,0,0,0,0,0,4.57471097850338,0,0,3.49650756146648,2,4.04276
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.64163
"26",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,6.28599809450886,0,0,0,0,2.30258509299405,5.36597601502185,0,1.09861228866811,0,0,0,2.07944154167984,0,4.0943445622221,0,0,3.55534806148941,0.693147180559945,0,0,0,2.70805020110221,1.09861228866811,1.09861228866811,0,1,4.74493212836325,6,6.45548
"27",0,0,0,0,0,0,0,0.693147180559945,0,4.54329478227,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,4.9416424226093,0,0,1.38629436111989,0,0,1,4.43081679884331,3,4.27148
"28",0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0.693147180559945,4.53259949315326,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0.693147180559945,3.98898404656427,0,0,2,4.18965474202643,1,0
"29",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,3.04452243772342,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,3.09104245335832,0,0,1.6094379124341,1,1.45568
"30",0,0,0.693147180559945,0,0.693147180559945,5.41164605185504,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0.693147180559945,0,3.43398720448515,0,0,4.30406509320417,3,5.03827
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,0,0,0,0,1,0
"33",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,2.89037175789616,0,0,4.53259949315326,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,1,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,1.38629436111989,1,0
"37",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"38",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394,2.484906649788,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.99573227355399,5,8.71607
"39",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,6.08449941307517,0,0,1.09861228866811,0,5.28320372873799,0,0,0,0,0,0.693147180559945,0,0,4.87519732320115,2.484906649788,0,0,0,0,0,0,2.39789527279837,0,0,6.9782137426307,5.19849703126583,0,0,5.40267738187228,16,16.4888
"40",0,0,0,0,5.82304589548302,0,0,0,0,0,3.2188758248682,0,0,0,0,0,1.09861228866811,3.04452243772342,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,7.61628356158038,0.693147180559945,0,0,0,0,3.52636052461616,0,0,0,4.17438726989564,0,0,0,0,5.29831736654804,4,6.06610809010375,14,16.8929
"41",0,1.09861228866811,0,2.63905732961526,0,3.63758615972639,0,1.6094379124341,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,6.24610676548156,0,1.79175946922805,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,0,0,3.87120101090789,0,4.61512051684126,6,7.43856
"42",0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0.693147180559945,0,0,4.60517018598809,1.38629436111989,0,0,3.36729582998647,0,0.693147180559945,0,1.79175946922805,0,0.693147180559945,0,0,0,2.19722457733622,0,2.99573227355399,0,0,3.68887945411394,0,4.38202663467388,0,0,2.07944154167984,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0.693147180559945,1,0,7,10.0342
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,6.46146817635372,0,0,0,0,6.68710860786651,2.19722457733622,0.693147180559945,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,4.54329478227,0,0.693147180559945,0.693147180559945,0,0,3,6.05443934626937,24,21.7572
"44",0,0,0,0,0,4.4188406077966,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.55534806148941,0,0,3.80666248977032,2,3.20237
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,3.09104245335832,0,0,0,1.79175946922805,0,1.38629436111989,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0.693147180559945,0,4.34380542185368,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,8,10.6126
"46",0,0,0,0,0,2.19722457733622,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,2.19722457733622,0,0,3.09104245335832,0,0,0,0,0,0,0,0,2.39789527279837,0,3.36934
"47",0,0,0,0.693147180559945,0,5.34710753071747,2.07944154167984,3.40119738166216,0,0,0,0,2.56494935746154,5.26269018890489,0,0,0,1.09861228866811,0,0,0,0,0,0,4.02535169073515,0.693147180559945,0,0,3.40119738166216,0.693147180559945,0,0.693147180559945,0,3.13549421592915,0,0,0,4.40671924726425,0,0,2.19722457733622,0.693147180559945,5.05624580534831,0,0,0,0,0,7.77359446736019,0,1,6.22257626807137,3,5.51058
"48",0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,2.70805020110221,0,0,4.46590811865458,0,0,1.38629436111989,0.693147180559945,0,0,1.79175946922805,1.79175946922805,3.73766961828337,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.44241771052179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,2,2.77258872223978,3,7.55192
"49",0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01859321449623,0,0,1,4.56434819146784,4,8.38997
"50",3.40119738166216,0,0,2.77258872223978,0,0,0,2.39789527279837,0.693147180559945,0,0,0,0,0,0,2.30258509299405,0,4.9416424226093,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0.693147180559945,0,0,0,0,3.58351893845611,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,3.25809653802148,1,4.02535169073515,2,5.57623
"51",0,0,1.6094379124341,0,0,4.71849887129509,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.19295685089021,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,1.38629436111989,0,0,0,0,0,4.59511985013459,2,4.89304
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0.693147180559945,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.50938833662798,0.693147180559945,0,4.14313472639153,3,5.00534
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,1,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.40119738166216,0,0,0,0,6.13772705408623,0,0,0,0,0,1.79175946922805,0,0,4.00733318523247,3,5.63536
"56",0,1.6094379124341,1.6094379124341,0,3.09104245335832,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,5.52146091786225,0,2.89037175789616,0,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,2,4.15888308335967,5,11.4018
"57",0,0,0,0,0,0,0,0,0.693147180559945,4.27666611901606,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,1,3.46573590279973,5,6.46017
"58",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,2.30258509299405,4.12713438504509,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,2.94443897916644,1,0
"59",0,0,0,0,0,0,0,0,0,0,6.16751649088834,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,5.95064255258773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24174701505964,9,10.3796
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,3.29583686600433,0,0,0,0,0,0,0,3.17805383034795,0,0,5.00394630594546,3.43398720448515,0.693147180559945,0,1.38629436111989,0,0,0,4.30406509320417,1,1.80545
"61",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,1.38629436111989,1,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0,0,4.77068462446567,5.6021188208797,6.10031895202006,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.38449506278909,3,7.23572
"63",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3.91202300542815,4.96284463025991,0,0,4.33073334028633,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.79175946922805,0,0,0,5.8805329864007,4.47733681447821,1,4.83628190695148,4,10.1322
"64",0,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,1.38629436111989,0,0,0,1.6094379124341,0,3.61091791264422,0,0,0,0,0,4.70048036579242,7.75362354655975,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0.693147180559945,2.484906649788,2.484906649788,0,1.09861228866811,1.79175946922805,0,0,0,1.09861228866811,0,0,1,6.00141487796115,4,8.19537
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,1,0
"66",0,3.04452243772342,0,2.56494935746154,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0,1.09861228866811,3.29583686600433,0.693147180559945,2.07944154167984,0,0,0,4.30406509320417,0,0,0,0,2.39789527279837,1.09861228866811,0,0.693147180559945,0,0,0.693147180559945,3.2188758248682,0,4.04305126783455,0,0,4.4188406077966,0,2.07944154167984,0,0,3.91202300542815,0,3.76120011569356,0,0,4.69134788222914,0,0,0,3.09104245335832,3.29583686600433,3,5.04985600724954,6,3.66794
"67",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0
"68",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.46590811865458,0,0,0,0,0,0.693147180559945,0,0,0,0,2.484906649788,0,0,1,3.61091791264422,2,4.23984
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,1.38629436111989,1,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,6.5510803350434,1.6094379124341,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,5.03695260241363,1,0
"72",3.52636052461616,0,0,0,0,0,0,0,4.57471097850338,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,1,1.5526
"73",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"74",0,0.693147180559945,0,0,0,0,0,0,0,0,0,6.3750248198281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,4.70953020131233,2,2.66716
"75",0,0,0,0,0,0,3.17805383034795,2.39789527279837,0,0,0,1.79175946922805,0,0,0,4.74493212836325,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,3.52636052461616,3.66356164612965,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,3.80666248977032,0,0,0,0,0,0,0,0,4.04305126783455,1,1.80545
"76",0,0,0,0,0,0,0,1.38629436111989,3.25809653802148,4.23410650459726,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,5.97635090929793,2.30258509299405,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,6.2841341610708,0,1.38629436111989,0,0,0,5.19849703126583,5,8.37205
"77",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,3.46573590279973,0,0,0,0,0,0,6.34212141872115,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,4.46590811865458,2,1.00337
"78",0,0,0,0,4.55387689160054,0,0,0,0,2.39789527279837,0,0,0,2.63905732961526,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0.693147180559945,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,1.09861228866811,0.693147180559945,0,0,2.39789527279837,3.36729582998647,0,0,4.26267987704132,0,0,3.91202300542815,2,5.32311
"79",0,0,0,0,2.30258509299405,0.693147180559945,0,3.76120011569356,0,0,0,0,0,0,0,0,0.693147180559945,3.3322045101752,2.70805020110221,0,1.38629436111989,0,8.1786387885907,8.31483217928456,0,0,0,0,3.25809653802148,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,2.70805020110221,1.09861228866811,0,0,0,0,3,7.34213173058472,58,36.0219
"80",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1,0
"81",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,4.06044301054642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,1.94591014905531,0,0,1.09861228866811,0,0,0,0,0,0,6.8330317327862,0,0,0,0,0,0,0,1.79175946922805,0,0,0,5.15905529921453,2,3.61726
"83",0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,1.09861228866811,0,1.09861228866811,1.6094379124341,0,0,0,0,1.38629436111989,0,0,2.39789527279837,3.46573590279973,0,0,0,0,0,1.38629436111989,0,0,0,1.6094379124341,0,0,2.83321334405622,0,4.76217393479776,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
