"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","bug","loc","bf","hcm"
"11",0,0,0,0,0,6.85646198459459,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29045944114839,1,4.35670882668959,3,6.44925
"12",3.78418963391826,0,1.6094379124341,0,0,0,4.31748811353631,0.693147180559945,0.693147180559945,0,0,0,0,0,0,3.25809653802148,0,0,1.6094379124341,0,0,0,3.49650756146648,0,0,0,0,1.79175946922805,0,0,2.39789527279837,0,0,1.94591014905531,0,0,0,0,1.94591014905531,0,0.693147180559945,3.40119738166216,0,0,0,0,3.2188758248682,1,1.27192
"13",0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"15",0,0,0,0,0,0,0,0,0,6.2709884318583,0,0,3.04452243772342,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.2188758248682,5.04985600724954,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.84372
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17",1.94591014905531,0,0,0,1.94591014905531,4.4188406077966,3.40119738166216,0,4.00733318523247,2.89037175789616,0.693147180559945,0,0,0,0,0,0,2.07944154167984,0,0,0,0,1.94591014905531,0,5.40267738187228,0,3.97029191355212,5.99645208861902,0,8.33351070898294,0,0,0,5.11198778835654,0.693147180559945,3.13549421592915,7.72577144158795,4.53259949315326,0,0,0.693147180559945,6.59030104819669,4.43081679884331,5.28320372873799,0,3,7.49886973397693,29,15.3228
"18",0,0.693147180559945,0,0,0,0,0,0,2.484906649788,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"19",1.94591014905531,0.693147180559945,2.89037175789616,0,0,0,0,0,4.4188406077966,0.693147180559945,0,0,0,0,0,4.49980967033027,0,0,0,0,0,0,0,0,6.26530121273771,0,0,0,0,0,0,0,0,3.73766961828337,3.71357206670431,0,0,0,0,2.99573227355399,0,0.693147180559945,0,0,0,0,4.79579054559674,4,7.7601
"20",0,0,0,3.09104245335832,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,1,3.36934
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,5.93753620508243,0,0,0,1,0,1,1.05668
"22",0,0,0,1.09861228866811,2.39789527279837,0,0,0,0,0,0,0,0,3.85014760171006,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,2.19722457733622,0,0,0,0,1.38629436111989,0,0,0,0,1.6094379124341,0,0,0,0,3.43398720448515,1,0
"23",0,0,0,0,0,0,0,4.20469261939097,0.693147180559945,0,0,0,0,0,0,5.23644196282995,0,0,1.38629436111989,0,0,0,0,0,4.59511985013459,0,2.484906649788,0,0,2.07944154167984,0,0.693147180559945,1.38629436111989,0,0,0,2.63905732961526,0,3.09104245335832,0,6.20455776256869,0,0,0,0,0,5.01063529409626,2,6.79581
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,2.83321334405622,0,0.693147180559945,1.6094379124341,0,0,4.64439089914137,0,0,3.49650756146648,2,4.04276
"25",3.25809653802148,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,4.64163
"26",0,0,0.693147180559945,0,0,0,0,0,0,0,4.99721227376411,1.09861228866811,1.09861228866811,0,3.95124371858143,0,0,3.2188758248682,1.09861228866811,0,0,0,2.63905732961526,0,0,0,0,6.45833828334479,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,4.74493212836325,6,6.45548
"27",0,0,0,0,0,0,0,0,4.94875989037817,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,1.79175946922805,0,0,4.78749174278205,0,1.09861228866811,0,0.693147180559945,1,4.43081679884331,3,4.27148
"28",0,0,0,0,0,0,0,0,0,0,1.6094379124341,3.40119738166216,0,0,0,0,0,0,0,0,3.63758615972639,0,0,3.55534806148941,0,4.8283137373023,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2,4.18965474202643,1,0
"29",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.77258872223978,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1.79175946922805,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,2.89037175789616,0.693147180559945,0,1.6094379124341,1,1.45568
"30",0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0.693147180559945,0,4.47733681447821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,5.27811465923052,0,0,4.30406509320417,3,5.03827
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,1,0
"33",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,4.57471097850338,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,2.19722457733622,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,1,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"36",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,1,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,2.07944154167984,3.13549421592915,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,2.99573227355399,5,8.71607
"39",0,0,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.56494935746154,0,6.01126717440416,0,0,0,0,0,1.6094379124341,7.24064969425547,3.25809653802148,0,0,0,0,1.09861228866811,0,0,3.17805383034795,0,5.10594547390058,0,0,5.40267738187228,16,16.4888
"40",0,0,0,6.99117688712121,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,5.18738580584075,0,0,0,0,3.13549421592915,0,0,1.38629436111989,0,0,0,0,0,1.09861228866811,5.22035582507832,7.09754885061479,2.07944154167984,0,0,0,1.09861228866811,0,0,0,0,0,0,0,3.13549421592915,4,6.06610809010375,14,16.8929
"41",0,1.94591014905531,0,0.693147180559945,4.65396035015752,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,0,5.65248918026865,0.693147180559945,4.52178857704904,0,4.14313472639153,0,0,0,0,0,0,0,0,0.693147180559945,0,4.53259949315326,0,4.61512051684126,6,7.43856
"42",0,0,0,1.6094379124341,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,3.40119738166216,0,0,2.07944154167984,2.07944154167984,0,0,0,1.6094379124341,0,0,4.17438726989564,2.19722457733622,4.91998092582813,0,2.94443897916644,0,2.19722457733622,0,1.38629436111989,0,0.693147180559945,0,0,0.693147180559945,1,0,7,10.0342
"43",0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,4.02535169073515,0,0.693147180559945,0,2.484906649788,0,0,0,0,5.00394630594546,0,5.09375020080676,0,0,4.23410650459726,1.94591014905531,0,0,6.98378996525813,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0.693147180559945,0,0,3,6.05443934626937,24,21.7572
"44",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,4.75359019110636,0,0,3.80666248977032,2,3.20237
"45",0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,4.07753744390572,0,0,1.09861228866811,0,0,3.8286413964891,0,0,0,0,0,1,0,8,10.6126
"46",0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,3.3322045101752,0,0,0.693147180559945,0,0,0,0,2.39789527279837,0,3.36934
"47",0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,4.69134788222914,0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0.693147180559945,2.77258872223978,3.71357206670431,3.40119738166216,0.693147180559945,2.63905732961526,0,2.83321334405622,0,0,0,0,7.49108759353488,0,0,0,0,6.98564181763921,0.693147180559945,1,6.22257626807137,3,5.51058
"48",0,0,0.693147180559945,1.79175946922805,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,5.62401750618734,0.693147180559945,0,0,0,0,0,0,0,0,0,3.09104245335832,4.39444915467244,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.77258872223978,3,7.55192
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.98896141688986,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,4.56434819146784,4,8.38997
"50",3.36729582998647,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.4188406077966,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.14313472639153,0,0,0.693147180559945,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,4.81218435537242,1,4.02535169073515,2,5.57623
"51",0,0,5.26785815906333,0,3.58351893845611,0,0,0,1.79175946922805,1.38629436111989,0,0,0,0,0,2.99573227355399,0,0,0,0,3.25809653802148,1.09861228866811,0,0,0,1.09861228866811,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,4.59511985013459,2,4.89304
"52",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,2.19722457733622,0.693147180559945,0,1.09861228866811,0,0,1.09861228866811,5.56452040732269,0.693147180559945,0,4.14313472639153,3,5.00534
"53",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.13339804299665,0,0,0,0,3.55534806148941,0,0,4.00733318523247,3,5.63536
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87519732320115,0.693147180559945,0,3.73766961828337,0,3.87120101090789,0,4.18965474202643,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,2,4.15888308335967,5,11.4018
"57",0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,1,3.46573590279973,5,6.46017
"58",0,3.04452243772342,3.17805383034795,0,0,0,0,0,0,1.38629436111989,0,3.98898404656427,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,2.94443897916644,1,0
"59",0,0,0,0,0,0,5.12396397940326,2.70805020110221,0,6.24804287450843,0,0,0,0.693147180559945,0,0,0,0,2.56494935746154,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,4.54329478227,4.88280192258637,0,0,0,0,0,0,0,0,0,0,0,0,5.24174701505964,9,10.3796
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,2.07944154167984,0,0,0,0,5.32787616878958,0,0,2.07944154167984,0,0,4.30406509320417,1,1.80545
"61",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,1.38629436111989,1,0
"62",0,0,0,0,0,4.91998092582813,0,0,0,0,0,0,0,0,0,0,0,6.60394382460047,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.38449506278909,3,7.23572
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,5.31320597904179,1.94591014905531,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,5.94542060860658,0,1,4.83628190695148,4,10.1322
"64",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,3.04452243772342,0,0,0,0,7.80547462527086,0,0,0.693147180559945,0,0,1.09861228866811,1.79175946922805,0,2.77258872223978,3.2188758248682,0,1.38629436111989,0,0,0,0,0,0.693147180559945,1,6.00141487796115,4,8.19537
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,1,0
"66",0,3.80666248977032,0,4.11087386417331,0,0,4.36944785246702,0.693147180559945,1.38629436111989,0,0,0,0,4.27666611901606,0,0,4.44265125649032,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,3.52636052461616,0,3.71357206670431,3.40119738166216,2.19722457733622,0,0,0,0,0,0,4.27666611901606,0,0,0,0,0,3.49650756146648,2.94443897916644,3,5.04985600724954,6,3.66794
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.83321334405622,0,3.89182029811063,0,0,0,0,0,0,3.3322045101752,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,1,3.61091791264422,2,4.23984
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,1,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,6.54534966033442,0,0,2.07944154167984,0,0,1.94591014905531,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.07944154167984,0,0,0,5.03695260241363,1,0
"72",3.61091791264422,0,0,0,0,0,0.693147180559945,4.45434729625351,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,2.39789527279837,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.91202300542815,1,1.5526
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"74",0,1.09861228866811,0,0,0,0,0,2.77258872223978,0,0,5.46383180502561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,5.8171111599632,1,4.70953020131233,2,2.66716
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85203026391962,0,1.6094379124341,0,3.3322045101752,0,4.06044301054642,0,0.693147180559945,0,0,0,0,0,0,2.83321334405622,3.71357206670431,0,1.09861228866811,0,0.693147180559945,0,0,0,4.04305126783455,1,1.80545
"76",0,0,0,0,0,0,1.94591014905531,3.13549421592915,4.31748811353631,0,0,0,0,0,0,1.79175946922805,0,0,0,0,1.09861228866811,0,0,0,6.43454651878745,2.83321334405622,4.97673374242057,0,0,0,0,0,0,4.27666611901606,0,3.04452243772342,0,0,0,0.693147180559945,0,4.43081679884331,0,0,0,0,5.19849703126583,5,8.37205
"77",0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,6.33150184989369,0,0,0,0,0,0,0,0,0,0,0,4.46590811865458,2,1.00337
"78",0,0,0,4.34380542185368,0,0,0.693147180559945,0,1.38629436111989,0,0,1.09861228866811,0,0.693147180559945,2.19722457733622,0.693147180559945,0,0,0,0,0,0,3.55534806148941,0,1.09861228866811,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,2.99573227355399,0,0,3.17805383034795,0,0,0,0,0,4.58496747867057,0,0,3.91202300542815,2,5.32311
"79",0,0,0,1.09861228866811,0,0,6.35957386867238,0,0,0,0,1.38629436111989,0,1.09861228866811,0,3.09104245335832,0.693147180559945,0,0,0,0,0.693147180559945,0,8.10137467122858,0,2.63905732961526,0,0,5.79301360838414,0,0,0,3.58351893845611,0,0,0,0,0,0,8.16251625014018,0.693147180559945,0,0.693147180559945,0,0,3,7.34213173058472,58,36.0219
"80",1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0
"81",0,0,0,0.693147180559945,0,0,0,0,2.30258509299405,0.693147180559945,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,1,0
"82",0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,6.82328612235569,0,0,0,0,0,0,0,0,5.15905529921453,2,3.61726
"83",0,0,0,0,0,3.40119738166216,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,2.94443897916644,2.77258872223978,4.72738781871234,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,1.94591014905531,0,1.09861228866811,0,0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,2,3.36729582998647,3,1.782
"84",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85",0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,0,1.6094379124341,1,0
"86",0,0,0,2.30258509299405,0,0,5.20948615284142,0,3.09104245335832,8.76327171401294,0,0,0,2.30258509299405,0,4.02535169073515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,3.2188758248682,2.56494935746154,13,7.13169851046691,58,33.736
"87",1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,6.57088296233958,0,3.95124371858143,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,5.23110861685459,2,7.2789
"88",4.71849887129509,0,2.30258509299405,0,0,3.63758615972639,0,0,0,0,0,0,1.09861228866811,1.09861228866811,1.09861228866811,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.43398720448515,0,3.36934
"89",0.693147180559945,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,3.17805383034795,0,0,0,0,4.17438726989564,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,2.99799
"90",0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"91",0,0,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,1.79175946922805,0,0,4.31748811353631,0,6.33859407820318,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,4.98360662170834,1,0
