"","V1","V2","V3","bug","loc","bf","hcm"
"40",7.27239839257005,2.30258509299405,7.14677217945264,4,6.06610809010375,14,16.8929
"41",4.46590811865458,0,6.33682573114644,0,4.61512051684126,6,7.43856
"42",4.77068462446567,3.8286413964891,4.93447393313069,1,0,7,10.0342
"43",0,7.34923082461333,0,3,6.05443934626937,24,21.7572
"44",0,0,4.80402104473326,0,3.80666248977032,2,3.20237
"45",3.04452243772342,4.38202663467388,3.3322045101752,1,0,8,10.6126
"46",0,0,3.8286413964891,0,2.39789527279837,0,3.36934
"47",4.26267987704132,3.17805383034795,8.03624994213212,1,6.22257626807137,3,5.51058
"48",5.66296048013595,0,4.67282883446191,2,2.77258872223978,3,7.55192
"49",0,6.05443934626937,0,1,4.56434819146784,4,8.38997
"50",5.19295685089021,1.38629436111989,4.9416424226093,1,4.02535169073515,2,5.57623
"51",2.77258872223978,5.58724865840025,3.29583686600433,0,4.59511985013459,2,4.89304
"52",2.07944154167984,0,5.62401750618734,0,4.14313472639153,3,5.00534
"53",0,0,1.79175946922805,0,0,1,0
"54",1.38629436111989,0,0,0,0,1,0
"55",3.43398720448515,0.693147180559945,6.14846829591765,0,4.00733318523247,3,5.63536
"56",2.56494935746154,5.68697535633982,0,2,4.15888308335967,5,11.4018
"57",0,4.31748811353631,2.70805020110221,1,3.46573590279973,5,6.46017
"58",3.46573590279973,3.43398720448515,3.93182563272433,0,2.94443897916644,1,0
"59",6.32793678372919,5.65248918026865,4.55387689160054,0,5.24174701505964,9,10.3796
"60",0,2.56494935746154,5.42053499927229,0,4.30406509320417,1,1.80545
"61",0,0,3.13549421592915,0,1.38629436111989,1,0
"62",6.7696419768525,3.36729582998647,0,1,5.38449506278909,3,7.23572
"63",2.07944154167984,4.60517018598809,6.4281052726846,1,4.83628190695148,4,10.1322
"64",4.969813299576,6.89264164117209,7.24708058458576,1,6.00141487796115,4,8.19537
"65",0,0,1.94591014905531,0,0,1,0
"66",5.17614973257383,4.55387689160054,5.72031177660741,3,5.04985600724954,6,3.66794
"67",1.09861228866811,0,0.693147180559945,0,0,1,0
"68",0,1.79175946922805,0,0,0,1,0
"69",0,4.79579054559674,0,1,3.61091791264422,2,4.23984
"70",0,0,3.04452243772342,0,1.38629436111989,1,0
"71",5.37989735354046,6.23441072571837,0,0,5.03695260241363,1,0
"72",3.29583686600433,3.40119738166216,4.56434819146784,0,3.91202300542815,1,1.5526
"73",0,1.79175946922805,0,0,0,1,0
"74",6.35088571671474,0,2.89037175789616,1,4.70953020131233,2,2.66716
"75",1.79175946922805,4.78749174278205,5.02388052084628,0,4.04305126783455,1,1.80545
"76",1.94591014905531,5.43372200355424,6.72503364216684,0,5.19849703126583,5,8.37205
"77",0,6.2841341610708,4.33073334028633,0,4.46590811865458,2,1.00337
"78",2.77258872223978,3.29583686600433,5.44673737166631,0,3.91202300542815,2,5.32311
"79",4.35670882668959,8.94819608331224,2.94443897916644,3,7.34213173058472,58,36.0219
"80",1.38629436111989,0,1.09861228866811,0,0,1,0
"81",0,1.09861228866811,4.14313472639153,0,2.19722457733622,1,0
"82",0,0,6.85224256905188,0,5.15905529921453,2,3.61726
"83",4.04305126783455,4.99043258677874,0,2,3.36729582998647,3,1.782
"84",1.38629436111989,0,0,0,0,1,0
"85",0.693147180559945,0,3.40119738166216,0,1.6094379124341,1,0
"86",8.78032639094661,5.20948615284142,4.17438726989564,13,7.13169851046691,58,33.736
"87",6.45990445437753,4.93447393313069,0,1,5.23110861685459,2,7.2789
"88",4.87519732320115,1.94591014905531,3.68887945411394,0,3.43398720448515,0,3.36934
"89",4.04305126783455,0,3.78418963391826,0,1.94591014905531,1,2.99799
"90",0,0,4.23410650459726,0,2.30258509299405,1,0
"91",5.65248918026865,6.18208490671663,0,0,4.98360662170834,1,0
"92",5.24174701505964,0,5.33271879326537,0,3.43398720448515,3,5.74218
"93",0,0,2.39789527279837,0,2.07944154167984,1,0
"94",0,2.63905732961526,5.74939298590825,0,4.12713438504509,2,3.47713
"95",4.0943445622221,2.89037175789616,6.46302945692067,0,5.15329159449778,2,2.8028
"96",0,1.94591014905531,5.32300997913841,0,3.87120101090789,1,2.23731
"97",2.77258872223978,7.34407285057307,0,4,5.51745289646471,13,19.4467
"98",0,0,4.26267987704132,0,2.484906649788,1,0
"99",6.88857245956536,4.56434819146784,0,1,4.34380542185368,2,5.38882
"100",0,7.64060382639363,4.60517018598809,1,6.21860011969173,22,18.2652
"101",5.82894561761021,5.59471137960184,4.99043258677874,0,4.80402104473326,2,7.71238
"102",1.79175946922805,1.6094379124341,4.27666611901606,0,1.38629436111989,1,2.80848
"103",4.98360662170834,4.84418708645859,1.09861228866811,0,3.89182029811063,4,10.8639
"104",4.14313472639153,0.693147180559945,4.88280192258637,0,4.24849524204936,1,2.55158
"105",3.17805383034795,0,6.06378520868761,1,4.40671924726425,1,1.45568
"106",5.30330490805908,0.693147180559945,4.79579054559674,2,4.64439089914137,5,11.0202
"107",0,0,3.97029191355212,0,1.94591014905531,1,0
"108",0,4.76217393479776,3.55534806148941,1,3.68887945411394,4,9.84115
"109",7.38894609761844,0,5.15905529921453,1,5.82008293035236,10,13.8863
"110",0,0,5.2040066870768,0,3.89182029811063,7,6.72719
"111",6.50727771238501,0,6.39024066706535,0,5.68697535633982,3,2.71633
"112",1.09861228866811,4.02535169073515,0,0,2.63905732961526,1,0
"113",3.58351893845611,5.8348107370626,5.5834963087817,2,4.969813299576,3,5.55183
"114",6.64639051484773,0,5.03043792139244,2,4.89783979995091,3,5.71254
"115",0,5.48063892334199,0,1,3.8286413964891,1,3.38341
"116",6.32076829425058,0,5.4553211153577,0,4.53259949315326,3,2.71633
"117",1.6094379124341,1.09861228866811,4.68213122712422,1,2.56494935746154,2,2.23731
"118",0,4.04305126783455,5.95583736946483,0,4.69134788222914,12,12.6435
"119",4.02535169073515,0.693147180559945,6.39692965521615,2,4.02535169073515,5,9.83384
"120",0.693147180559945,0,3.95124371858143,0,1.94591014905531,1,0
"121",1.6094379124341,0,0,0,0,1,0
"122",0,0,4.53259949315326,0,2.77258872223978,1,1.11258
"123",4.04305126783455,6.25958146406492,4.58496747867057,1,4.87519732320115,3,1.53632
"124",1.38629436111989,0,0,0,0,1,0
"125",0,3.66356164612965,2.39789527279837,1,2.70805020110221,1,3.66738
"126",3.85014760171006,4.43081679884331,6.87626461189077,1,5.28320372873799,5,7.90097
"127",2.39789527279837,0,7.46049030582534,2,5.50125821054473,20,15.1537
"128",3.17805383034795,7.31721240835984,3.73766961828337,1,5.91350300563827,1,0
"129",4.69134788222914,7.29097477814298,6.06378520868761,1,5.99146454710798,1,0
"130",4.72738781871234,0,5.90536184805457,0,4.55387689160054,1,1.27192
"131",3.98898404656427,3.68887945411394,6.55535689181067,0,5.08140436498446,6,3.20728
"132",1.09861228866811,3.89182029811063,4.31748811353631,0,2.99573227355399,2,0.816746
"133",1.09861228866811,0,4.44265125649032,0,3.36729582998647,2,2.99956
"134",0.693147180559945,0,3.36729582998647,0,1.6094379124341,1,0
"135",1.38629436111989,0,0,0,0,1,0
"136",0,0,1.94591014905531,0,0,1,0
"137",4.18965474202643,6.11589212548303,6.02344759296103,1,5.29330482472449,7,7.74631
"138",0,0,4.91265488573605,0,3.3322045101752,0,0
"139",2.484906649788,0,5.22035582507832,0,3.49650756146648,2,1.23279
"140",3.49650756146648,2.56494935746154,6.46458830368996,0,4.68213122712422,9,12.8303
"141",0,0,3.97029191355212,0,1.94591014905531,1,0
"142",4.07753744390572,2.89037175789616,6.84054652928869,2,5.35185813347607,5,11.2716
"143",5.94542060860658,5.48063892334199,7.09423484592476,7,6.12468339089421,29,25.1033
"144",0,0,6.25575004175337,2,4.94875989037817,5,5.09245
"145",0,4.85203026391962,0,1,3.43398720448515,1,0
"146",8.77663009842772,5.32300997913841,4.20469261939097,5,7.26892012819372,13,20.7622
"147",0.693147180559945,0,3.36729582998647,0,1.6094379124341,1,0
"148",7.20042489294496,0,4.30406509320417,0,5.66988092298052,4,11.5097
"149",0,0,6.21260609575152,2,4.93447393313069,3,3.74492
"150",0,0,6.32435896238131,0,4.58496747867057,1,2.23731
"151",2.07944154167984,7.74586822979227,5.08759633523238,2,6.3919171133926,20,21.5348
"152",0,6.24997524225948,5.46383180502561,0,4.8283137373023,3,1.38948
"153",6.12029741895095,5.23110861685459,5.22035582507832,0,5.20948615284142,9,12.3019
"154",0,4.38202663467388,3.78418963391826,0,0,2,0.894814
"155",5.96614673912369,4.29045944114839,3.49650756146648,2,4.48863636973214,2,7.82058
"156",0,1.79175946922805,4.40671924726425,0,2.77258872223978,1,0
"157",6.7286286130847,4.15888308335967,6.11589212548303,0,5.37063802812766,5,9.49506
"158",6.62140565176413,0,4.81218435537242,0,3.52636052461616,6,9.9193
"159",5.80211837537706,7.34277918933185,6.25958146406492,7,6.2841341610708,40,27.5814
"160",0,1.38629436111989,4.23410650459726,0,2.07944154167984,2,2.7276
"161",3.89182029811063,0,6.82328612235569,1,5.44673737166631,6,10.7773
"162",1.09861228866811,0,0,0,0,1,0
"163",1.38629436111989,0,0,0,0,1,0
"164",0,0,1.79175946922805,0,0,1,0
"165",3.3322045101752,7.70210434005105,7.43070708254597,4,6.76041469108343,45,27.0966
"166",1.6094379124341,5.4510384535657,0,1,4.12713438504509,4,8.59336
"167",5.36129216570943,0,6.35088571671474,0,4.70953020131233,4,6.60072
"168",5.5834963087817,0,1.79175946922805,2,2.70805020110221,3,8.29275
"169",0,5.30826769740121,7.67878899819915,1,5.97635090929793,9,10.4053
"170",0,5.29831736654804,5.8348107370626,1,4.72738781871234,3,6.22347
"171",4.53259949315326,1.09861228866811,6.361302477573,2,5.13579843705026,3,7.01743
"172",4.36944785246702,0,6.98749024700099,1,5.30330490805908,6,15.226
"173",1.6094379124341,0,4.77068462446567,0,2.63905732961526,0,3.36934
"174",0,0,4.9416424226093,0,3.17805383034795,2,4.04276
"175",7.38461038317697,5.8111409929767,7.93808872689695,10,6.5694814204143,28,30.3698
"176",4.47733681447821,0,6.01859321449623,0,4.00733318523247,3,5.63536
"177",0,1.6094379124341,1.09861228866811,0,0,1,0
"178",1.38629436111989,0,0,0,0,1,0
"179",1.38629436111989,0,0,0,0,1,0
"180",0,0,6.11809719804135,0,4.49980967033027,1,2.23731
"181",0,0,4.23410650459726,0,2.30258509299405,1,0
"182",5.64544689764324,3.73766961828337,2.94443897916644,0,4.15888308335967,3,8.89851
"183",0,0,3.52636052461616,0,1.94591014905531,1,0
"184",0,3.73766961828337,4.49980967033027,0,3.29583686600433,1,0
"185",2.484906649788,2.77258872223978,2.94443897916644,0,0,1,0
"186",7.14755927118945,6.2803958389602,8.54616929965275,4,7.10496544826984,78,38.2812
"187",3.3322045101752,6.10924758276437,0,1,4.40671924726425,1,6.91692
"188",0,7.20266119652324,0,0,4.87519732320115,9,16.5442
"189",3.3322045101752,0.693147180559945,5.63478960316925,1,4.23410650459726,1,2.23731
"190",0,0.693147180559945,3.09104245335832,0,1.38629436111989,1,0
"191",2.07944154167984,0,5.80513496891649,1,3.8286413964891,4,7.8367
"192",5.30330490805908,1.6094379124341,2.484906649788,2,2.63905732961526,3,7.23232
"193",0,0,4.96284463025991,1,3.89182029811063,1,1.28035
"194",6.0282785202307,5.15329159449778,3.2188758248682,1,4.64439089914137,5,8.96461
"195",6.99025650049388,4.70953020131233,6.02344759296103,0,5.76519110278484,14,12.9001
"196",3.29583686600433,3.98898404656427,0,0,2.39789527279837,1,4.6384
"197",1.09861228866811,0,0,0,0,1,0
"198",7.25488481007734,4.62497281328427,0,0,3.87120101090789,3,5.37258
"199",5.36597601502185,6.75809450442773,0,0,5.65599181081985,2,4.04276
"200",0.693147180559945,0,3.95124371858143,0,1.94591014905531,1,0
"201",0,4.77912349311153,3.66356164612965,1,3.52636052461616,3,4.60695
"202",4.63472898822964,6.45047042214418,6.60665018619822,2,5.31811999384422,4,2.6703
"203",4.21950770517611,7.06902342657826,7.69575799055476,0,6.4150969591716,11,11.7006
"204",2.19722457733622,4.77912349311153,0,1,3.52636052461616,3,5.41761
"205",7.04838640872188,5.09375020080676,0,1,4.51085950651685,4,9.006
"206",0,5.68357976733868,4.00733318523247,1,2.39789527279837,1,0
"207",3.43398720448515,4.67282883446191,3.29583686600433,1,3.66356164612965,3,4.27148
"208",8.20603776277881,1.6094379124341,6.66185474054531,4,6.48463523563525,11,15.07
"209",0,0.693147180559945,3.95124371858143,0,1.94591014905531,1,0
"210",4.96284463025991,0,5.94542060860658,0,4.69134788222914,2,2.90044
"211",0.693147180559945,5.88887795833288,0.693147180559945,0,4.58496747867057,5,5.80382
"212",4.49980967033027,4.76217393479776,1.6094379124341,1,3.80666248977032,0,0
"213",0,0,4.83628190695148,0,1.94591014905531,0,3.36934
"214",0,4.39444915467244,3.25809653802148,1,3.36729582998647,3,6.16292
"215",5.02388052084628,0,0,2,1.6094379124341,4,5.15419
"216",0.693147180559945,3.36729582998647,6.3919171133926,2,4.90527477843843,7,6.72772
"217",5.08759633523238,3.68887945411394,6.5410299991899,3,4.8283137373023,5,6.31789
"218",5.66988092298052,5.4510384535657,6.31354804627709,2,1.94591014905531,18,16.069
"219",5.30826769740121,4.02535169073515,3.68887945411394,1,4.0943445622221,3,6.88373
"220",0,5.7268477475872,6.00635315960173,0,4.35670882668959,6,4.27896
"221",0,6.48768401848461,5.27299955856375,1,5.34710753071747,1,0
"222",6.69084227741856,0,6.12686918411419,3,5.34233425196481,16,17.6953
"223",5.3890717298165,0,5.75574221358691,0,4.38202663467388,4,6.60072
"224",3.66356164612965,5.23110861685459,2.77258872223978,1,3.97029191355212,6,6.22082
"225",1.38629436111989,0,0,0,0,1,0
"226",7.71868549519847,5.23644196282995,3.13549421592915,4,5.50938833662798,7,13.805
"227",0,5.01727983681492,0,0,3.8286413964891,1,0
"228",0.693147180559945,0,4.11087386417331,0,1.38629436111989,1,1.69869
"229",0,4.49980967033027,7.14045304310116,3,5.51745289646471,7,8.65833
"230",0,0,3.97029191355212,0,1.94591014905531,1,0
"231",3.40119738166216,0,3.09104245335832,0,1.38629436111989,0,6.55322
"232",5.8406416573734,3.63758615972639,5.84354441703136,0,4.95582705760126,1,2.75305
"233",1.09861228866811,0.693147180559945,5.70044357339069,0,3.25809653802148,1,1.5526
"234",0,0,3.09104245335832,0,1.38629436111989,1,0
"235",3.91202300542815,1.94591014905531,7.41577697541539,2,5.53338948872752,4,5.08544
"236",0,6.20050917404269,0,1,4.85981240436167,6,12.9885
"237",2.70805020110221,5.04342511691925,3.71357206670431,1,4.20469261939097,3,6.16292
"238",0,6.12468339089421,0,1,4.77068462446567,4,3.68818
"239",5.79605775076537,3.55534806148941,4.63472898822964,1,2.484906649788,4,8.82648
"240",0,0,5.14166355650266,0,3.09104245335832,1,1.5526
"241",2.94443897916644,6.08221891037645,0,2,4.96284463025991,1,0
"242",5.04342511691925,6.27476202124194,8.45254799792271,3,6.94889722231331,18,20.3646
"243",0,0,5.12396397940326,0,3.13549421592915,3,6.22636
"244",6.6052979209482,4.63472898822964,0,1,4.87519732320115,3,6.87477
"245",0,2.39789527279837,4.30406509320417,0,2.77258872223978,1,0
"246",2.56494935746154,2.30258509299405,5.4380793089232,1,3.63758615972639,2,3.24068
"247",3.66356164612965,0,5.08140436498446,0,3.2188758248682,2,4.04276
"248",6.40687998606931,1.79175946922805,0.693147180559945,0,4.60517018598809,1,3.36934
"249",0,0,3.09104245335832,0,1.38629436111989,1,0
"250",2.19722457733622,0,0,0,0,1,0
"251",3.98898404656427,5.95324333428778,0,1,4.74493212836325,13,16.3188
"252",0.693147180559945,1.09861228866811,0,0,0,1,0
"253",0,3.85014760171006,4.51085950651685,0,3.29583686600433,1,0
"254",1.09861228866811,4.33073334028633,0,0,2.89037175789616,3,6.42741
"255",3.25809653802148,0,5.14166355650266,0,3.43398720448515,0,3.36934
"256",5.72358510195238,0,1.94591014905531,1,4.00733318523247,2,4.65896
"257",5.66988092298052,1.6094379124341,7.57712193087668,0,6.05208916892442,18,14.3621
"258",3.8286413964891,5.96357934361845,6.36475075685191,1,4.74493212836325,4,5.64169
"259",1.79175946922805,2.89037175789616,7.20266119652324,0,4.97673374242057,4,5.67634
"260",4.31748811353631,6.06378520868761,3.3322045101752,0,2.83321334405622,3,2.28372
"261",1.79175946922805,6.50279004591562,3.91202300542815,1,5.07517381523383,16,17.541
"262",6.97914527506881,6.36990098282823,2.19722457733622,0,5.55295958492162,5,9.68165
"263",0,5.32300997913841,4.34380542185368,1,4.46590811865458,3,4.27148
"264",5.15329159449778,0,5.80211837537706,1,3.87120101090789,1,6.81721
"265",0.693147180559945,6.2803958389602,7.27724772663148,3,5.90808293816893,5,7.23456
"266",4.80402104473326,0,5.82600010738045,1,3.36729582998647,1,4.35837
"267",4.04305126783455,1.6094379124341,4.96284463025991,1,3.46573590279973,0,6.12239
"268",0,0,3.93182563272433,0,1.94591014905531,1,0
"269",1.09861228866811,0,4.20469261939097,0,2.30258509299405,1,0
"270",0,5.28826703069454,4.969813299576,0,4.04305126783455,1,0
"271",1.6094379124341,0,5.47646355193151,0,4.55387689160054,4,4.53581
"272",3.63758615972639,4.58496747867057,3.43398720448515,0,3.36729582998647,0,0
"273",1.38629436111989,0,0,0,0,1,0
"274",5.76832099579377,5.5834963087817,4.58496747867057,0,5.00394630594546,8,9.10093
"275",0,0,1.94591014905531,0,0,1,0
"276",0,4.69134788222914,0,0,3.25809653802148,2,1.03146
"277",0,4.48863636973214,3.09104245335832,1,3.46573590279973,1,7.55094
"278",3.97029191355212,8.13123654969612,3.95124371858143,8,6.55961523749324,46,30.7015
"279",3.52636052461616,6.4393503711001,5.11198778835654,0,5.18178355029209,4,2.95723
"280",5.21493575760899,4.68213122712422,0,1,2.63905732961526,3,7.35911
"281",0,0,3.95124371858143,0,1.94591014905531,1,0
"282",5.58724865840025,5.0998664278242,5.96870755998537,4,5.23110861685459,7,9.22487
"283",0,0,5.45958551414416,0,4.27666611901606,2,4.83075
"284",4.04305126783455,1.09861228866811,6.42486902390539,1,4.81218435537242,9,14.9282
"285",0,0,4.17438726989564,0,2.484906649788,1,1.27192
"286",0,0,3.87120101090789,1,2.56494935746154,1,0
"287",5.24174701505964,0,0,0,4.56434819146784,1,1.80545
"288",6.04973345523196,0,6.5875500148248,2,3.68887945411394,5,9.77668
"289",0,1.38629436111989,3.89182029811063,0,1.94591014905531,1,0
"290",1.38629436111989,0.693147180559945,4.94875989037817,0,0,2,6.45874
"291",0,0,4.75359019110636,0,3.09104245335832,1,0
"292",0.693147180559945,0,3.40119738166216,0,1.6094379124341,1,0
"293",0,0,1.79175946922805,0,0,1,0
"294",0,0,4.76217393479776,0,2.484906649788,2,6.22636
"295",0.693147180559945,5.08140436498446,5.80513496891649,0,4.68213122712422,6,6.36008
"296",4.52178857704904,3.04452243772342,2.56494935746154,0,2.39789527279837,3,2.28372
"297",8.33014046024638,3.46573590279973,0,5,6.91174730025167,5,13.1284
"298",0,5.89715386763674,0,1,4.51085950651685,4,8.36608
"299",0,1.79175946922805,0,0,0,1,0
"300",4.51085950651685,3.98898404656427,4.87519732320115,1,3.04452243772342,1,0
"301",2.89037175789616,5.54517744447956,4.98360662170834,0,4.06044301054642,1,0
"302",3.91202300542815,7.99328232810159,0,2,6.24804287450843,21,19.6679
"303",0,0.693147180559945,5.30826769740121,0,4.17438726989564,1,1.80545
"304",0,1.79175946922805,0,0,0,1,0
"305",0,4.62497281328427,0,1,3.25809653802148,1,5.0342
"306",6.03548143252476,4.86753445045558,4.88280192258637,0,4.76217393479776,6,9.696
"307",0,0,3.95124371858143,0,2.30258509299405,1,1.80545
"308",0,0,3.95124371858143,0,1.94591014905531,1,0
"309",7.29165620917446,3.25809653802148,0,0,5.57215403217776,1,0
"310",4.30406509320417,3.71357206670431,5.77455154554441,0,0,2,4.65956
"311",0,2.94443897916644,6.13988455222626,1,4.36944785246702,3,5.27095
"312",0,0,5.25227342804663,1,3.63758615972639,2,4.04276
"313",6.62007320653036,0,6.03548143252476,1,5.30330490805908,4,13.0076
"314",6.30809844150953,4.82028156560504,3.97029191355212,1,4.76217393479776,4,7.69165
"315",2.39789527279837,0,4.95582705760126,0,3.29583686600433,2,4.04276
"316",0,0,3.98898404656427,0,1.94591014905531,1,0
"317",8.04590874227078,2.19722457733622,2.70805020110221,1,5.65599181081985,8,11.9562
"318",2.19722457733622,5.98141421125448,3.43398720448515,1,4.71849887129509,3,9.88616
"319",0,7.69666708152646,0,1,6.24222326545517,18,26.2611
"320",1.38629436111989,0,0,0,0,1,0
"321",1.38629436111989,0,0,0,0,1,0
"322",3.09104245335832,4.80402104473326,7.32118855673948,4,5.80814248998044,10,14.9649
