"","V1","V2","V3","V4","V5","V6","V7","bug","loc","bf","hcm"
"35",0,0,0,0,0,0,4.07753744390572,0,0,1,0.792859
"36",3.52636052461616,0.693147180559945,0,0.693147180559945,2.89037175789616,4.80402104473326,0,0,3.58351893845611,1,4.04759
"37",2.07944154167984,0,0,2.77258872223978,2.07944154167984,6.45676965557216,0,0,4.47733681447821,1,7.67536
"38",0,0,0,1.79175946922805,3.3322045101752,0,0,0,1.38629436111989,1,1.18716
"39",1.38629436111989,0,0,0,0,5.12396397940326,0,0,2.94443897916644,1,3.81153
"40",0,4.0943445622221,0,1.38629436111989,4.31748811353631,0,2.19722457733622,0,2.63905732961526,1,2.88097
"41",0,6.31896811374643,0,0,0,1.94591014905531,6.94119005506837,0,5.59098698051086,15,19.4885
"42",0,2.89037175789616,0,0,0,0,4.35670882668959,0,3.36729582998647,1,1.12713
"43",0,0.693147180559945,0,5.93489419561959,0,1.09861228866811,0,0,3.61091791264422,1,1.18716
"44",0,0,0,0,4.92725368515721,0,2.63905732961526,0,2.63905732961526,3,4.99485
"45",0,0.693147180559945,0,5.3890717298165,1.09861228866811,2.07944154167984,0,0,2.89037175789616,1,6.50047
"46",0,4.29045944114839,0,5.06259503302697,0,1.38629436111989,2.89037175789616,0,3.43398720448515,2,6.08433
"47",0,6.72383244082121,0,0,6.66949808985788,3.71357206670431,7.72400465667607,3,5.37063802812766,34,31.8654
"48",0,0,0,4.77912349311153,4.06044301054642,5.24174701505964,1.38629436111989,0,4.36944785246702,0,0.740259
"49",7.26473017792987,0,1.09861228866811,0,0,0,0,0,6.40522845803084,0,1.03163
"50",5.96614673912369,3.40119738166216,0,2.94443897916644,0,0,0,1,3.8286413964891,3,3.46561
"51",0,4.91998092582813,0,0,2.19722457733622,5.62040086571715,0,0,2.30258509299405,3,4.85875
"52",0,1.38629436111989,0,0,4.04305126783455,0,0,0,2.39789527279837,1,3.28866
"53",0,0,0,0,5.24174701505964,0,0,0,3.17805383034795,1,3.28866
"54",5.48479693349065,3.2188758248682,2.19722457733622,0,0,0,0,0,4.15888308335967,2,2.35699
"55",5.48479693349065,3.78418963391826,0,0,2.07944154167984,2.99573227355399,1.09861228866811,0,2.63905732961526,1,1.23854
"56",0,0,0,0,5.8406416573734,0,3.36729582998647,1,3.40119738166216,5,9.15338
"57",2.63905732961526,5.55682806169954,0,0,0,1.38629436111989,6.92067150424868,0,5.4380793089232,2,1.54522
"58",1.79175946922805,2.70805020110221,0,4.36944785246702,3.3322045101752,0,0,0,2.99573227355399,1,1.18716
"59",0,0,0,0,0,0,3.78418963391826,0,0,1,0.792859
"60",3.89182029811063,4.35670882668959,0.693147180559945,3.97029191355212,0,3.25809653802148,3.49650756146648,1,2.56494935746154,2,7.3729
"61",3.3322045101752,0,0,4.61512051684126,0,5.41164605185504,0,0,4.07753744390572,2,7.36559
"62",0,0,0,3.40119738166216,0,4.31748811353631,0,0,2.39789527279837,1,3.66829
"63",0,0,7.900636613018,0,0,0,0,0,7.31455283232408,1,1.35264
"64",0,6.76849321164863,0,5.79909265446053,2.484906649788,0,2.07944154167984,0,4.75359019110636,1,0.907447
"65",4.63472898822964,3.68887945411394,0,4.34380542185368,0,2.83321334405622,0,0,3.95124371858143,1,2.83909
"66",0,3.43398720448515,0,0,0.693147180559945,4.17438726989564,2.83321334405622,0,3.36729582998647,2,2.6029
"67",0,2.77258872223978,1.09861228866811,3.78418963391826,7.27170370688737,1.6094379124341,5.25227342804663,5,1.94591014905531,30,27.817
"68",0,3.61091791264422,1.38629436111989,0,4.85981240436167,2.56494935746154,2.77258872223978,0,3.46573590279973,0,0
"69",1.09861228866811,0,0,0,0,4.85203026391962,0,0,2.99573227355399,0,2.99495
"70",0,6.99576615630485,0,0,0.693147180559945,0,5.92692602597041,1,5.16478597392351,3,2.62836
"71",0,0,7.22693601849329,0,0,0,0,0,6.76503897678054,1,1.35264
"72",0,2.94443897916644,1.38629436111989,2.63905732961526,3.17805383034795,2.39789527279837,4.93447393313069,0,3.78418963391826,2,1.23854
"73",0,0,0,0,3.25809653802148,0,3.78418963391826,0,0,6,3.38172
"74",0,2.77258872223978,0,0,0,0,4.61512051684126,0,2.56494935746154,0,1.64243
"75",0,0,0,0,1.94591014905531,4.64439089914137,0,0,3.04452243772342,3,5.15836
"76",0,4.00733318523247,0,0,0,0,3.40119738166216,0,0,1,1.17515
"77",0,5.4510384535657,0,2.70805020110221,3.09104245335832,3.09104245335832,0,0,3.63758615972639,2,7.01764
"78",0,3.09104245335832,2.99573227355399,0,5.87493073085203,5.80814248998044,4.38202663467388,0,5.33271879326537,2,7.70696
"79",6.07993319509559,0,2.39789527279837,0,0,3.58351893845611,0,0,4.47733681447821,2,2.76873
"80",0,0,0.693147180559945,0,0,4.62497281328427,0,0,2.56494935746154,0,2.67407
"81",0,0,3.09104245335832,2.30258509299405,2.77258872223978,3.40119738166216,0,0,2.94443897916644,1,1.35264
"82",0,0,0,0,0,3.87120101090789,0,0,2.39789527279837,0,3.0742
"83",0,4.07753744390572,0,0,0,0.693147180559945,5.08759633523238,0,3.76120011569356,1,0.792859
"84",1.79175946922805,4.23410650459726,0,0,3.17805383034795,4.78749174278205,0,0,4.15888308335967,3,4.70913
"85",0,5.63835466933375,0,0,0,0,5.99893656194668,0,5.0998664278242,6,7.52307
"86",2.63905732961526,3.63758615972639,0,0,0,6.55961523749324,4.68213122712422,1,5.11799381241676,2,3.71322
"87",0,4.23410650459726,1.6094379124341,5.42934562895444,3.46573590279973,0,5.44673737166631,0,4.85981240436167,4,5.74394
"88",3.63758615972639,4.45434729625351,0,0,0.693147180559945,3.36729582998647,0,0,3.55534806148941,0,1.3633
"89",0,0,0,3.46573590279973,0,5.23644196282995,0,0,3.68887945411394,2,5.06437
"90",5.26269018890489,2.39789527279837,0,2.89037175789616,0,1.6094379124341,0,0,3.3322045101752,3,4.74253
"91",6.17378610390194,0,1.6094379124341,0,0,3.2188758248682,0,0,4.51085950651685,3,4.00726
"92",0,0,0,0,3.61091791264422,0,0,0,0,1,1.48053
"93",7.4599147662411,0,0,2.77258872223978,3.95124371858143,0,3.52636052461616,0,6.35437004079735,3,6.53022
"94",0,1.09861228866811,0.693147180559945,0.693147180559945,1.6094379124341,4.99043258677874,0,0,2.94443897916644,0,2.67407
"95",0,0,0,6.02102334934953,0,1.09861228866811,0,0,2.77258872223978,0,0
"96",0,5.605802066296,0,3.97029191355212,4.99721227376411,7.32646561384032,0,1,3.13549421592915,4,12.5926
"97",4.49980967033027,2.77258872223978,0,0,0,3.3322045101752,0,0,3.04452243772342,0,0
"98",0,4.57471097850338,0,0,1.79175946922805,3.58351893845611,2.39789527279837,0,3.93182563272433,1,2.88097
"99",0,4.11087386417331,0,0,2.39789527279837,0,0,0,0,0,1.64243
"100",0,0,0,0,4.35670882668959,1.94591014905531,0,0,2.94443897916644,1,3.28866
"101",0,0,0,0,0,0,5.75574221358691,0,4.07753744390572,2,2.55842
"102",0,4.23410650459726,1.79175946922805,6.21860011969173,0,0,0,0,3.25809653802148,2,2.5984
"103",0.693147180559945,0,0,1.09861228866811,0,4.87519732320115,0,0,2.99573227355399,0,2.42975
"104",0,0,1.94591014905531,0,0,7.454719949364,0,0,4.48863636973214,3,6.48196
"105",0,6.04500531403601,0,0,0,0,0,0,4.0943445622221,1,1.17486
"106",2.77258872223978,0,0,4.45434729625351,0,0,0,0,2.39789527279837,2,2.76004
"107",0,0,0,0,0,6.0330862217988,0,0,4.58496747867057,3,6.7985
"108",3.55534806148941,5.04985600724954,0,5.42934562895444,0,6.22059017009974,2.39789527279837,0,4.91265488573605,0,1.64243
"109",0,0,0,0,1.6094379124341,5.78996017089725,0,0,3.78418963391826,2,2.69823
"110",0.693147180559945,5.07517381523383,0,0,0,5.74939298590825,0,0,2.63905732961526,7,8.28731
"111",5.19295685089021,6.49375383985169,0,3.63758615972639,2.39789527279837,2.19722457733622,3.68887945411394,0,3.09104245335832,4,6.46103
"112",3.36729582998647,0,0,0,3.8286413964891,0,1.09861228866811,0,3.17805383034795,0,1.64243
"113",0,0,7.2991214627108,0.693147180559945,0,0,0,0,7.03174125876313,1,1.35264
"114",0,5.22035582507832,0,0,0,0,0,0,3.95124371858143,1,1.17486
"115",0,4.48863636973214,0,0,0,0,0,0,1.6094379124341,0,2.52013
"116",0,5.37527840768417,0,0,0,0,0,0,2.99573227355399,1,1.17486
"117",0,6.14846829591765,0,0,0,1.38629436111989,4.29045944114839,0,4.88280192258637,6,7.86104
"118",0,6.90274273715859,0,0,0,0,5.10594547390058,1,4.68213122712422,6,11.3053
"119",0,5.83773044716594,0,0,0,3.55534806148941,6.24416690066374,1,5.04342511691925,14,11.8687
"120",3.17805383034795,0,0,0,6.66057514983969,1.09861228866811,2.94443897916644,0,5.48479693349065,6,8.77321
"121",0,2.39789527279837,0,0,0,0,4.45434729625351,0,2.63905732961526,1,0.792859
"122",0,2.63905732961526,0,0,0,0,5.66988092298052,0,3.98898404656427,1,0.792859
"123",0,4.38202663467388,0,5.29831736654804,0,4.61512051684126,4.91265488573605,0,4.14313472639153,1,1.17515
"124",0,1.94591014905531,0,4.33073334028633,0,0,0,0,2.07944154167984,0,0
"125",0,4.17438726989564,2.484906649788,0,5.94017125272043,0,4.06044301054642,0,4.63472898822964,2,4.83343
"126",3.91202300542815,1.09861228866811,0,3.58351893845611,0,6.38012253689976,0,0,4.89034912822175,0,0.740259
"127",3.36729582998647,3.17805383034795,2.99573227355399,5.63121178182137,6.05678401322862,1.38629436111989,3.73766961828337,0,5.04342511691925,0,0.740259
"128",0,0,0,0,4.83628190695148,0,6.3818160174061,0,1.38629436111989,9,5.84867
"129",4.34380542185368,3.73766961828337,1.79175946922805,5.42934562895444,3.63758615972639,0.693147180559945,0,0,4.04305126783455,2,6.53653
"130",0,5.55295958492162,0,0,0,6.31173480915291,2.19722457733622,0,4.59511985013459,3,6.61495
"131",2.484906649788,0,0,0,6.69950034016168,0,0,0,3.98898404656427,10,8.56136
"132",0,1.09861228866811,0,0,0,6.09582456243222,0.693147180559945,0,3.93182563272433,0,3.99248
"133",0,0,2.19722457733622,3.58351893845611,4.24849524204936,1.09861228866811,0,0,1.94591014905531,0,0
"134",0,3.8286413964891,0,4.59511985013459,0.693147180559945,0,5.06890420222023,0,4.07753744390572,3,6.09962
"135",0,5.06890420222023,0,0,0,0,1.38629436111989,0,2.30258509299405,3,4.88853
"136",0,7.16703787691222,0,0,2.19722457733622,0.693147180559945,3.25809653802148,0,5.4249500174814,2,2.62836
"137",0,4.71849887129509,0,0,4.71849887129509,1.09861228866811,0,0,1.38629436111989,0,3.46402
"138",0,0,0,0,5.03043792139244,1.09861228866811,0,0,1.94591014905531,4,6.48779
"139",0,0,0,0,5.27299955856375,3.49650756146648,0,0,3.58351893845611,1,2.3444
"140",1.94591014905531,3.17805383034795,0,0.693147180559945,0,0,3.78418963391826,0,0,2,1.54522
"141",3.76120011569356,1.09861228866811,0,2.39789527279837,2.07944154167984,5.11799381241676,0,0,3.63758615972639,2,5.06827
"142",0,5.0998664278242,0,0,0,2.99573227355399,3.43398720448515,0,4.17438726989564,2,2.89247
"143",5.5834963087817,0.693147180559945,2.484906649788,0,3.17805383034795,0,0,0,4.06044301054642,2,2.76873
"144",0,1.09861228866811,0,0,0,4.59511985013459,0,0,2.484906649788,2,4.17568
"145",2.63905732961526,0,0,0,5.68357976733868,4.44265125649032,0,0,4.35670882668959,1,1.17486
"146",6.7286286130847,0,2.30258509299405,3.73766961828337,0,0,0,0,5.54907608489522,2,4.36338
"147",0,0,0,0,0,0,3.78418963391826,0,0,1,0.792859
"148",7.22183582528845,0.693147180559945,0,0,0,6.33505425149806,0,0,6.36990098282823,0,1.03163
"149",1.09861228866811,5.61312810638807,0,0,0,0,0,0,3.58351893845611,1,0.60098
"150",0,3.71357206670431,0,6.64768837356333,0,0,0,0,5.42053499927229,1,2.5984
"151",0,4.46590811865458,2.30258509299405,1.38629436111989,4.17438726989564,3.97029191355212,0,0,3.29583686600433,1,2.88097
"152",0,4.12713438504509,2.56494935746154,0,5.06890420222023,4.48863636973214,0,0,3.91202300542815,2,2.62755
"153",0,0,7.25559127425367,0,0,0,0,0,6.77764659363512,1,1.35264
"154",4.52178857704904,3.2188758248682,0,0,0,6.28599809450886,0,0,4.35670882668959,3,3.70195
"155",3.95124371858143,3.04452243772342,0,0,0.693147180559945,4.57471097850338,0,0,3.3322045101752,0,1.39276
"156",0,7.20489251020467,0,1.38629436111989,4.9416424226093,0,3.93182563272433,1,3.91202300542815,7,16.2091
"157",0,0,8.485083137498,0,0,0,0,0,7.96032362914884,1,1.35264
"158",0,0,0,3.73766961828337,0,0,0,0,1.94591014905531,0,1.64243
"159",0,3.2188758248682,0,0,4.29045944114839,0,3.55534806148941,0,3.49650756146648,1,4.92899
"160",1.94591014905531,0,0,1.6094379124341,0,5.16478597392351,0,0,3.13549421592915,0,2.42975
"161",0,3.43398720448515,0,1.79175946922805,0,0,3.52636052461616,0,0,1,0.792859
"162",0,3.43398720448515,1.09861228866811,0,0,0,4.45434729625351,0,3.80666248977032,1,3.2211
"163",3.76120011569356,3.97029191355212,0,0,2.39789527279837,6.81783057145415,3.2188758248682,0,4.95582705760126,4,7.57455
"164",0,1.94591014905531,0,0,0,0,5.26785815906333,0,3.63758615972639,1,0.792859
"165",0,3.71357206670431,0,0,3.49650756146648,0,2.484906649788,0,2.70805020110221,1,2.88097
"166",4.89783979995091,5.74939298590825,0,0,4.91998092582813,0,0,1,1.79175946922805,2,5.27595
"167",0,5.48063892334199,0,0,2.484906649788,0,2.07944154167984,1,3.95124371858143,2,1.70353
"168",1.94591014905531,2.56494935746154,0,5.01063529409626,4.47733681447821,5.48893772615669,0.693147180559945,0,4.26267987704132,0,0.740259
"169",0,0,0,0,0,3.93182563272433,0,0,1.38629436111989,0,2.58969
"170",0,0,0,3.76120011569356,5.15329159449778,4.96284463025991,0,0,4.17438726989564,1,1.17486
"171",0,0,2.07944154167984,0,5.74300318780948,0,3.89182029811063,0,4.30406509320417,2,1.74444
"172",0,0,0,0,3.61091791264422,0.693147180559945,1.09861228866811,0,1.38629436111989,1,1.09884
"173",0,1.09861228866811,0,1.09861228866811,0,4.74493212836325,0,0,2.99573227355399,1,3.23668
"174",0,2.30258509299405,0,2.99573227355399,6.05678401322862,3.40119738166216,3.71357206670431,1,3.43398720448515,2,1.72811
"175",0,0,0,0,4.04305126783455,5.63121178182137,0,0,3.89182029811063,2,4.46352
"176",3.04452243772342,3.43398720448515,0,3.71357206670431,0.693147180559945,4.68213122712422,0,0,3.49650756146648,3,7.97841
"177",4.39444915467244,6.64898455002478,0,0,3.87120101090789,4.8283137373023,2.07944154167984,0,5.11198778835654,2,6.26048
"178",4.67282883446191,4.43081679884331,0,0,5.92157841964382,3.17805383034795,2.89037175789616,0,4.59511985013459,0,0
"179",4.04305126783455,5.12396397940326,0,0,4.00733318523247,4.68213122712422,0,0,4.89783979995091,1,3.2211
"180",4.24849524204936,5.05624580534831,1.94591014905531,1.94591014905531,0,0,1.09861228866811,0,4.33073334028633,0,2.67407
"181",3.95124371858143,6.30444880242198,2.89037175789616,6.58479139238572,4.49980967033027,7.21303165983487,4.26267987704132,0,5.65599181081985,0,1.43177
"182",0,2.39789527279837,0,0,0,0,5.27811465923052,0,3.46573590279973,1,0.792859
"183",0,0,0,4.60517018598809,0,0,0,0,2.99573227355399,0,0
"184",1.38629436111989,0,0,2.484906649788,3.61091791264422,5.04342511691925,0,0,3.85014760171006,2,4.63879
"185",0,0,0,3.13549421592915,4.04305126783455,2.63905732961526,4.70048036579242,0,3.85014760171006,2,5.55317
"186",0,3.29583686600433,0,4.35670882668959,0,0,0,0,2.56494935746154,2,2.76004
"187",0,0,0,0,1.09861228866811,3.36729582998647,0,0,0,1,1.17515
"188",0,4.21950770517611,0,0,0,0,3.49650756146648,0,3.09104245335832,2,1.39384
"189",0,1.94591014905531,0,0,7.42117752859539,0.693147180559945,6.78445706263764,0,5.24702407216049,13,18.28
"190",0,0,7.30921236569276,0,0.693147180559945,0,0,0,6.82437367004309,1,1.35264
"191",0,0,1.94591014905531,5.00394630594546,0.693147180559945,1.09861228866811,0,0,2.63905732961526,0,0
"192",0.693147180559945,0,0,1.94591014905531,4.0943445622221,1.09861228866811,6.05678401322862,0,3.04452243772342,6,9.29826
"193",1.38629436111989,5.21493575760899,0,4.69134788222914,0,4.92725368515721,4.7361984483945,0,4.55387689160054,1,3.87029
"194",0,0,7.54327334670545,0,0,0,0,0,7.16703787691222,1,1.35264
"195",0,0,0,0,0,5.87773578177964,0,0,3.43398720448515,8,11.1794
"196",0,0,0,0,3.43398720448515,0,0,0,1.38629436111989,1,1.33267
"197",0,3.52636052461616,4.26267987704132,6.25190388316589,2.63905732961526,0,2.07944154167984,0,5.14749447681345,0,0
"198",0,1.09861228866811,0,0,1.09861228866811,4.53259949315326,6.8501261661455,1,5.37527840768417,16,19.4587
"199",0,0,0.693147180559945,0,0.693147180559945,5.75574221358691,0,0,4.23410650459726,0,2.67407
"200",0.693147180559945,0,0,5.4249500174814,1.09861228866811,5.58724865840025,0,0,2.39789527279837,4,7.46875
"201",4.59511985013459,0,0,4.0943445622221,2.77258872223978,3.55534806148941,0.693147180559945,0,2.39789527279837,2,4.01909
"202",0,0,0,0,2.63905732961526,4.85203026391962,0,0,1.94591014905531,1,1.26735
"203",0,2.39789527279837,0,4.49980967033027,2.39789527279837,4.90527477843843,3.3322045101752,0,4.15888308335967,4,6.54006
"204",0,5.53733426701854,0,5.0998664278242,3.68887945411394,0,5.03695260241363,0,4.49980967033027,2,4.67638
"205",7.66528471847135,2.19722457733622,0,0.693147180559945,3.93182563272433,7.27447955877387,1.09861228866811,0,6.71295620067707,0,2.52248
"206",0,4.45434729625351,0,0,0,0.693147180559945,2.70805020110221,0,2.07944154167984,0,1.64243
"207",6.30444880242198,3.98898404656427,0,6.76734312526539,6.64768837356333,0,0,0,6.04737217904628,4,3.50218
"208",2.99573227355399,1.6094379124341,0,6.29526600143965,1.94591014905531,2.70805020110221,3.3322045101752,0,4.30406509320417,1,1.17515
"209",0,0,0,0,0,4.51085950651685,1.79175946922805,0,3.49650756146648,0,1.64243
"210",0,0,0,0,0,0,4.45434729625351,0,1.38629436111989,1,0.792859
"211",5.35185813347607,3.17805383034795,0,2.83321334405622,0,0,0,1,3.49650756146648,3,4.10317
"212",0,2.63905732961526,0,0,0,6.64509096950564,4.91265488573605,1,4.71849887129509,4,10.1352
"213",0,0,1.09861228866811,0,0.693147180559945,5.09375020080676,0,0,3.43398720448515,0,4.06683
"214",0,3.91202300542815,3.17805383034795,6.44571981938558,5.82894561761021,4.75359019110636,3.61091791264422,0,5.6021188208797,1,1.18716
"215",0,0,0,0,0,0,5.12989871492307,0,3.49650756146648,1,0.792859
"216",0,0.693147180559945,0,0,0,5.80211837537706,0,0,3.78418963391826,2,2.69823
"217",0,0,0,0,0.693147180559945,4.9416424226093,0,0,3.40119738166216,0,2.67407
"218",0,5.12396397940326,0,3.89182029811063,0,4.18965474202643,2.07944154167984,0,2.63905732961526,2,2.35
"219",0.693147180559945,0,0,2.77258872223978,0,0,5.37063802812766,0,3.04452243772342,5,1.91372
"220",0,5.78689738136671,0,1.94591014905531,0,0,0,0,3.66356164612965,2,2.2048
"221",3.55534806148941,3.85014760171006,0,0,0,4.12713438504509,0,0,3.58351893845611,0,4.06683
"222",0,0,0,0,3.58351893845611,3.2188758248682,7.16472037877186,0,5.55682806169954,11,5.94911
"223",5.65599181081985,2.56494935746154,0,5.29831736654804,0,6.1463292576689,0,0,5.34710753071747,3,7.34144
"224",0,3.55534806148941,0,0,0,5.69035945432406,0,0,4.59511985013459,2,7.83578
"225",0,2.99573227355399,0,0,2.63905732961526,0,2.99573227355399,0,2.07944154167984,0,1.64243
"226",0,0,0,0,5.55682806169954,0,0,0,3.71357206670431,3,5.6765
"227",0,6.58479139238572,0,0,0,0,6.95272864462487,0,5.74939298590825,15,17.9349
"228",0,0,1.94591014905531,3.09104245335832,6.14846829591765,0,0,0,4.27666611901606,1,3.28866
"229",0,0,0,3.46573590279973,4.12713438504509,4.99721227376411,3.17805383034795,0,3.93182563272433,2,7.96475
"230",0,0,0,0,3.98898404656427,1.79175946922805,6.71052310945243,2,5.20948615284142,18,10.9738
"231",0,5.4249500174814,0,0,0,0,0,0,2.70805020110221,0,2.29636
"232",0,0,0,5.27299955856375,0,0,0,0,3.40119738166216,0,0
"233",0,0,0,0,0,4.65396035015752,0,0,2.56494935746154,0,2.99495
"234",0,4.58496747867057,0,0,0.693147180559945,0.693147180559945,7.89766815072691,1,6.23048144757848,22,28.939
"235",2.56494935746154,4.0943445622221,1.6094379124341,2.30258509299405,5.8348107370626,0,1.94591014905531,0,4.75359019110636,1,3.09513
"236",2.56494935746154,5.12396397940326,0,3.68887945411394,1.38629436111989,4.91998092582813,3.52636052461616,0,4.51085950651685,1,2.94062
"237",0,0,0,0,4.18965474202643,0,0.693147180559945,0,2.39789527279837,0,2.58836
"238",0,4.79579054559674,0,0,0,0.693147180559945,0,0,2.77258872223978,1,1.17486
"239",0,0,0,0,0,3.13549421592915,4.78749174278205,0,2.89037175789616,4,1.36109
"240",0,0,0,0,5.95324333428778,5.26269018890489,0,0,4.11087386417331,2,2.40151
"241",0,0.693147180559945,0,0,0,5.11198778835654,2.19722457733622,0,1.38629436111989,3,3.87796
"242",0,0,0,0,5.48893772615669,0,0,0,2.56494935746154,2,2.33696
"243",0,0,0,0,0,1.09861228866811,5.85220247977447,0,4.33073334028633,1,1.54522
"244",0,3.93182563272433,1.79175946922805,2.63905732961526,2.07944154167984,0,0,0,3.13549421592915,1,0.60098
"245",0.693147180559945,0,6.15060276844628,0,0,0,0,0,5.64190707093811,1,1.35264
"246",0,0,0,1.09861228866811,0,5.34233425196481,0,0,3.40119738166216,2,6.14206
"247",2.07944154167984,0,0,4.38202663467388,4.99043258677874,0,0,0,2.99573227355399,2,2.76004
"248",0.693147180559945,0,0,0,0.693147180559945,4.44265125649032,0,0,2.70805020110221,1,4.12294
"249",4.35670882668959,0,0,2.83321334405622,6.16331480403464,2.19722457733622,3.40119738166216,0,2.83321334405622,4,3.58153
"250",0.693147180559945,5.35185813347607,0,0,0,6.01859321449623,0.693147180559945,0,4.75359019110636,4,8.939
"251",0,4.06044301054642,1.38629436111989,0.693147180559945,4.75359019110636,6.99668148817654,0,0,5.01063529409626,10,23.8003
"252",2.70805020110221,2.77258872223978,0,0,0,0,5.07517381523383,0,3.29583686600433,1,0.792859
"253",0,5.73979291217923,0,2.89037175789616,0.693147180559945,1.6094379124341,3.04452243772342,0,4.38202663467388,1,2.54988
"254",1.09861228866811,0,0,4.70953020131233,1.94591014905531,0,3.98898404656427,0,2.30258509299405,1,1.17515
"255",3.95124371858143,0,0,2.39789527279837,2.94443897916644,0,0,1,2.39789527279837,3,8.08193
"256",2.70805020110221,4.34380542185368,0,5.99146454710798,0,2.07944154167984,2.07944154167984,0,4.94875989037817,0,0
"257",0.693147180559945,2.63905732961526,0,0,0,6.29526600143965,2.39789527279837,0,4.44265125649032,0,8.85763
"258",4.57471097850338,0,0,1.09861228866811,1.79175946922805,3.63758615972639,0,1,3.43398720448515,3,4.85274
"259",0,0.693147180559945,0,0,4.20469261939097,4.86753445045558,0,0,4.12713438504509,1,1.23854
"260",1.38629436111989,1.79175946922805,1.38629436111989,1.09861228866811,6.4723462945009,0,3.25809653802148,1,5.03695260241363,6,7.61688
"261",0,0,2.07944154167984,0,4.98360662170834,3.58351893845611,0,0,3.52636052461616,1,1.22665
"262",1.38629436111989,4.17438726989564,0,3.49650756146648,5.03043792139244,2.63905732961526,2.07944154167984,0,3.97029191355212,1,4.65286
"263",0,3.46573590279973,0,0,4.36944785246702,0,0,0,3.2188758248682,0,2.86786
"264",0,1.09861228866811,0,4.70048036579242,1.38629436111989,4.34380542185368,0,0,2.484906649788,3,3.6986
"265",3.25809653802148,6.46146817635372,1.79175946922805,2.99573227355399,5.63835466933375,5.77455154554441,3.13549421592915,0,5.4510384535657,0,1.43177
