"","V1","V2","V3","bug","loc","bf","hcm"
"66",5.81413053182507,6.51174532964473,5.58724865840025,0,5.36129216570943,6,17.8255
"67",5.03043792139244,1.6094379124341,2.30258509299405,0,3.36729582998647,2,8.10954
"68",3.13549421592915,3.66356164612965,0,0,2.63905732961526,3,4.69981
"69",0,5.21493575760899,1.38629436111989,0,3.8286413964891,7,12.0569
"70",1.79175946922805,5.46806014113513,0,0,3.49650756146648,0,7.26436
"71",0,3.36729582998647,4.27666611901606,0,2.63905732961526,1,1.76682
"72",0,5.33271879326537,3.80666248977032,0,3.49650756146648,1,15.5592
"73",4.02535169073515,5.16478597392351,2.484906649788,0,3.55534806148941,3,10.2202
"74",6.31354804627709,0,2.484906649788,0,4.54329478227,1,1.50465
"75",5.91620206260743,0,0,0,4.56434819146784,2,8.48552
"76",0,3.25809653802148,5.52146091786225,0,3.76120011569356,1,1.76682
"77",5.92692602597041,0,3.73766961828337,0,4.58496747867057,1,1.77712
"78",3.76120011569356,5.38449506278909,0,0,3.49650756146648,1,4.41258
"79",5.48479693349065,3.85014760171006,1.79175946922805,0,3.78418963391826,1,7.72196
"80",6.30261897574491,3.73766961828337,0,0,4.63472898822964,5,14.1511
"81",5.00394630594546,0,0,0,3.46573590279973,2,5.07878
"82",3.58351893845611,6.08677472691231,0,0,4.72738781871234,0,4.22329
"83",3.8286413964891,0,0,0,1.79175946922805,1,2.63545
"84",7.22475340576797,0,1.79175946922805,0,4.57471097850338,3,11.6831
"85",4.17438726989564,0,3.46573590279973,0,3.3322045101752,0,1.77712
"86",1.79175946922805,5.45958551414416,0,0,3.66356164612965,0,7.72196
"87",6.16751649088834,5.12396397940326,0,0,4.44265125649032,7,10.3576
"88",2.39789527279837,5.46806014113513,0,0,6.4281052726846,13,20.5295
"89",6.3491389913798,2.77258872223978,7.01031186730723,0,5.73009978297357,1,3.71865
"90",1.6094379124341,3.13549421592915,0,0,1.38629436111989,1,2.97312
"91",0,4.23410650459726,2.19722457733622,0,2.39789527279837,2,1.56044
"92",3.13549421592915,5.95842469302978,3.17805383034795,2,5.80814248998044,13,6.85196
"93",0,4.56434819146784,0,0,2.39789527279837,0,2.56656
"94",7.5923661285198,6.95844839329766,6.44888939414686,0,6.58617165485467,13,18.208
"95",6.21260609575152,5.5834963087817,5.04342511691925,2,5.14166355650266,7,12.4581
"96",0,4.15888308335967,0,0,2.56494935746154,0,4.43166
"97",2.99573227355399,6.36647044773144,7.05358572719368,0,5.82600010738045,8,15.1921
"98",0,4.52178857704904,6.3261494731551,1,4.57471097850338,3,11.1198
"99",6.89972310728487,3.85014760171006,4.12713438504509,0,5.03043792139244,9,17.2562
"100",5.23110861685459,0,4.02535169073515,0,3.71357206670431,2,4.53091
"101",5.40267738187228,3.63758615972639,0,0,3.52636052461616,3,11.8519
"102",6.56244409369372,6.38519439899773,4.46590811865458,0,5.35658627467201,4,5.87009
"103",6.25766758788264,2.39789527279837,3.68887945411394,0,4.17438726989564,2,8.42497
"104",5.62401750618734,1.79175946922805,0,0,3.66356164612965,1,8.47144
"105",0,5.43372200355424,6.50578406012823,0,5.07517381523383,16,15.7896
"106",4.44265125649032,2.99573227355399,0,0,2.89037175789616,1,0
"107",4.15888308335967,0,1.09861228866811,0,4.71849887129509,2,10.9041
"108",1.94591014905531,3.78418963391826,0.693147180559945,1,3.55534806148941,2,3.10682
"109",5.80211837537706,5.4553211153577,2.89037175789616,0,4.58496747867057,1,16.6473
"110",3.63758615972639,5.55682806169954,0,0,4.12713438504509,1,4.41258
"111",2.99573227355399,6.81783057145415,1.94591014905531,0,4.79579054559674,7,17.0697
"112",1.94591014905531,4.66343909411207,0.693147180559945,0,2.484906649788,0,9.36692
"113",4.48863636973214,0,0,0,2.484906649788,0,6.42599
"114",5.62401750618734,3.04452243772342,0,0,3.80666248977032,2,9.58809
"115",3.66356164612965,0.693147180559945,3.25809653802148,1,6.7428806357919,24,28.1851
"116",4.72738781871234,6.00881318544259,0,0,4.04305126783455,3,5.26723
"117",4.85981240436167,0,1.6094379124341,0,3.25809653802148,0,4.87416
"118",6.01126717440416,0,6.59987049921284,0,5.27299955856375,7,11.0027
"119",4.40671924726425,2.63905732961526,5.80211837537706,0,4.0943445622221,3,4.58578
"120",4.0943445622221,6.44094654063292,4.53259949315326,0,4.8283137373023,0,4.73464
"121",4.64439089914137,1.38629436111989,0,1,3.04452243772342,1,1.77712
"122",3.46573590279973,3.04452243772342,0,0,2.07944154167984,0,3.37663
"123",5.40267738187228,0,4.0943445622221,0,4.15888308335967,5,10.0245
"124",5.30826769740121,0,6.58617165485467,0,4.20469261939097,3,7.73771
"125",5.53733426701854,0,5.09375020080676,1,3.97029191355212,6,11.9634
"126",0,4.54329478227,0,0,2.484906649788,2,1.76682
"127",4.54329478227,3.43398720448515,0,0,2.70805020110221,0,3.30831
"128",1.09861228866811,4.59511985013459,0,0,3.2188758248682,1,1.76682
"129",0,4.11087386417331,0,0,2.30258509299405,1,1.76682
"130",4.51085950651685,0,2.63905732961526,0,3.09104245335832,0,6.42599
"131",3.17805383034795,3.04452243772342,6.12029741895095,3,4.27666611901606,3,11.4044
"132",0,4.4188406077966,0,0,2.484906649788,10,13.6235
"133",1.09861228866811,0,3.36729582998647,0,2.63905732961526,1,7.47927
"134",0,5.605802066296,6.65027904858742,0,5.27811465923052,4,10.137
"135",3.2188758248682,0,4.20469261939097,0,2.94443897916644,0,1.77712
"136",5.01063529409626,4.38202663467388,2.56494935746154,0,4.06044301054642,3,5.88907
"137",0,5.37063802812766,0,0,2.99573227355399,1,8.67904
"138",8.17751582384608,2.77258872223978,3.2188758248682,6,6.36818718635049,10,14.2492
"139",1.79175946922805,6.07304453410041,5.78382518232974,0,4.97673374242057,3,3.15241
"140",6.71052310945243,4.06044301054642,5.58724865840025,1,5.41164605185504,10,24.7436
"141",5.0998664278242,5.02388052084628,0,0,4.02535169073515,3,10.7641
"142",3.3322045101752,6.01615715969835,1.38629436111989,0,3.98898404656427,1,0
"143",3.97029191355212,6.24804287450843,1.79175946922805,0,3.98898404656427,1,10.2628
"144",0,3.78418963391826,5.75574221358691,0,4.02535169073515,5,16.0268
"145",4.26267987704132,3.43398720448515,0,0,3.13549421592915,2,3.71677
"146",4.77912349311153,0.693147180559945,1.79175946922805,0,3.09104245335832,0,3.18664
"147",4.7361984483945,4.60517018598809,2.94443897916644,0,3.8286413964891,2,10.7189
"148",0,3.78418963391826,2.07944154167984,1,1.94591014905531,1,0
"149",4.06044301054642,3.2188758248682,0,0,3.13549421592915,0,6.41569
"150",5.05624580534831,0,0,1,3.63758615972639,0,7.91391
"151",3.3322045101752,2.484906649788,0,0,2.30258509299405,1,3.19695
"152",5.66642668811243,0,3.55534806148941,0,4.34380542185368,1,3.19189
"153",0,3.52636052461616,6.62140565176413,0,4.98360662170834,2,3.01668
"154",6.81673588059497,5.03695260241363,0,1,5.04985600724954,5,10.6231
"155",3.29583686600433,7.21670948670946,4.84418708645859,2,3.58351893845611,3,2.06344
"156",0,0,5.96100533962327,0,4.17438726989564,5,14.266
"157",3.98898404656427,0,0,0,2.30258509299405,0,3.30831
"158",6.34035930372775,7.29369772060144,5.04985600724954,0,6.26530121273771,20,27.4277
"159",3.95124371858143,0,0,0,1.38629436111989,1,1.77712
"160",7.33888813383888,4.69134788222914,5.84932477994686,0,6.03068526026126,1,1.76682
"161",0,4.66343909411207,3.09104245335832,0,2.484906649788,2,1.56044
"162",5.70711026474888,0.693147180559945,3.29583686600433,1,3.63758615972639,3,6.80521
"163",5.63121178182137,0,0,0,4.0943445622221,1,7.57392
"164",5.27811465923052,3.40119738166216,0,0,3.76120011569356,1,9.53015
"165",5.77765232322266,5.73979291217923,5.71042701737487,0,5.03043792139244,9,17.2944
"166",5.70044357339069,6.92362862813843,2.77258872223978,2,5.54517744447956,8,19.8138
"167",3.80666248977032,7.57660976697304,6.50428817353665,0,6.18001665365257,7,11.5775
"168",4.67282883446191,0,1.6094379124341,0,2.56494935746154,3,3.82133
"169",0,2.484906649788,3.95124371858143,0,2.89037175789616,3,6.95514
"170",8.3243363327069,4.51085950651685,5.58724865840025,1,6.4723462945009,17,12.9364
"171",0,4.74493212836325,4.0943445622221,0,3.04452243772342,0,10.2185
"172",3.49650756146648,5.29831736654804,6.13556489108174,2,4.74493212836325,2,3.17095
"173",7.986504938554,0,4.35670882668959,6,6.41999492814714,25,18.4647
"174",0,2.99573227355399,3.49650756146648,0,2.39789527279837,2,2.71813
"175",6.19644412779452,4.65396035015752,5.99645208861902,0,5.11799381241676,20,32.4055
"176",5.78382518232974,6.19440539110467,1.09861228866811,0,4.61512051684126,3,2.84822
"177",2.94443897916644,5.41164605185504,5.04985600724954,0,3.63758615972639,7,20.1475
"178",3.85014760171006,5.2257466737132,5.79605775076537,0,4.80402104473326,2,8.67717
"179",6.52795791762255,1.38629436111989,5.89440283426485,0,5.56068163101553,11,17.0249
"180",0,5.54517744447956,3.89182029811063,0,4.20469261939097,5,10.786
"181",4.04305126783455,0,1.38629436111989,0,2.30258509299405,0,3.9513
"182",0,1.38629436111989,5.46806014113513,0,3.36729582998647,5,12.0117
"183",5.4249500174814,4.88280192258637,0,0,3.93182563272433,4,10.3419
"184",5.68357976733868,6.63987583382654,2.07944154167984,0,4.91998092582813,2,1.56044
"185",0.693147180559945,4.04305126783455,2.484906649788,0,1.79175946922805,2,2.5349
"186",0.693147180559945,4.43081679884331,0.693147180559945,0,3.04452243772342,0,6.41569
"187",6.19440539110467,2.89037175789616,3.46573590279973,0,4.38202663467388,5,10.4273
"188",0,5.83773044716594,5.46806014113513,0,4.40671924726425,3,2.15793
"189",0,5.34710753071747,0,0,3.63758615972639,0,3.45817
"190",6.30627528694802,1.09861228866811,2.63905732961526,1,4.89034912822175,3,10.1212
"191",0,5.22035582507832,1.38629436111989,0,3.52636052461616,0,4.68802
"192",5.37989735354046,0,1.09861228866811,0,3.80666248977032,1,6.83528
"193",2.63905732961526,0,6.60800062529609,0,4.70048036579242,3,10.2902
"194",0,3.52636052461616,5.47227067367148,0,3.2188758248682,4,5.97024
"195",7.58324752430336,0.693147180559945,5.25749537202778,1,5.6021188208797,15,17.3217
"196",4.70048036579242,2.63905732961526,0,0,3.17805383034795,1,12.396
"197",5.28826703069454,2.94443897916644,0,0,3.3322045101752,2,7.53549
"198",6.08677472691231,4.47733681447821,0,0,4.17438726989564,3,11.9716
"199",0,6.92067150424868,6.85118492749374,0,5.92692602597041,4,6.31854
"200",5.02388052084628,5.78689738136671,0,0,4.48863636973214,0,7.27922
"201",0,5.69035945432406,7.07242190053737,0,5.63478960316925,3,3.3149
"202",0,5.18738580584075,6.20859002609663,0,4.36944785246702,1,0
"203",4.82028156560504,6.73101810048208,2.484906649788,0,5.44241771052179,3,8.4335
"204",6.17170059741091,1.09861228866811,1.79175946922805,0,4.57471097850338,0,0
"205",0,5.13579843705026,1.38629436111989,0,2.99573227355399,1,4.49802
"206",5.25227342804663,1.38629436111989,6.47389069635227,1,4.94875989037817,5,8.00679
"207",2.70805020110221,2.63905732961526,5.52942908751142,0,3.61091791264422,2,4.4013
"208",4.02535169073515,5.36129216570943,0,2,3.73766961828337,1,5.15731
"209",4.80402104473326,2.70805020110221,1.38629436111989,0,3.78418963391826,0,6.41569
"210",4.63472898822964,3.2188758248682,0,0,2.83321334405622,2,1.76682
"211",6.5424719605068,0,1.38629436111989,0,5.01063529409626,3,10.2527
"212",6.10924758276437,0,1.94591014905531,0,4.7361984483945,5,10.6277
"213",4.02535169073515,5.35658627467201,0,0,3.43398720448515,2,3.15995
"214",4.91998092582813,6.04025471127741,0,0,4.4188406077966,2,1.38451
"215",5.63121178182137,0,4.90527477843843,0,4.52178857704904,1,10.9582
"216",1.79175946922805,4.17438726989564,0.693147180559945,0,2.94443897916644,1,1.76682
"217",4.7361984483945,5.30330490805908,3.52636052461616,0,3.8286413964891,2,4.91442
"218",1.09861228866811,5.31320597904179,0,0,3.29583686600433,0,4.33338
"219",5.39816270151775,4.24849524204936,5.95324333428778,0,4.93447393313069,8,19.8036
"220",2.83321334405622,4.71849887129509,2.07944154167984,0,3.09104245335832,0,7.72196
"221",5.71042701737487,6.12029741895095,0,0,5.16478597392351,1,9.30009
"222",0,5.19295685089021,6.4085287910595,0,4.96284463025991,0,6.41569
"223",7.99665387546261,1.94591014905531,1.09861228866811,0,6.18414889093748,12,24.0348
"224",6.51025834052315,4.26267987704132,3.29583686600433,0,5.30826769740121,4,11.7184
"225",0,4.31748811353631,4.43081679884331,0,3.25809653802148,2,11.1153
"226",5.80814248998044,5.91620206260743,6.59441345974978,3,5.64190707093811,12,21.3635
"227",5.97126183979046,3.43398720448515,3.58351893845611,0,4.11087386417331,3,8.36237
"228",7.99057688174392,3.29583686600433,0,0,3.3322045101752,1,14.4321
"229",5.86078622346587,7.82763954636642,4.67282883446191,0,6.52502965784346,24,32.7874
"230",3.80666248977032,3.36729582998647,0.693147180559945,0,2.39789527279837,0,6.42599
"231",2.99573227355399,0,4.81218435537242,0,3.25809653802148,1,7.6507
"232",5.14166355650266,4.91998092582813,0.693147180559945,0,4.18965474202643,5,17.0076
"233",0.693147180559945,4.35670882668959,0,0,2.30258509299405,0,7.72196
"234",0,4.53259949315326,0,0,2.484906649788,2,1.76682
"235",4.21950770517611,5.24174701505964,0,0,3.43398720448515,5,14.0791
"236",0,2.89037175789616,5.02388052084628,0,2.70805020110221,1,1.76682
"237",0,0,6.10702288774225,0,3.98898404656427,3,10.4245
"238",0,5.48063892334199,1.38629436111989,0,3.55534806148941,4,7.44245
"239",6.07304453410041,2.30258509299405,0,0,4.34380542185368,2,3.27147
"240",4.64439089914137,4.38202663467388,2.07944154167984,0,3.43398720448515,0,6.61569
"241",4.20469261939097,1.6094379124341,2.39789527279837,0,2.70805020110221,0,6.41569
"242",0,4.31748811353631,0,0,2.484906649788,0,4.68802
"243",5.25227342804663,4.65396035015752,1.09861228866811,0,3.97029191355212,5,14.6314
"244",0,3.25809653802148,5.11799381241676,0,2.94443897916644,3,8.04434
"245",4.39444915467244,0,4.59511985013459,0,3.49650756146648,0,6.42599
"246",0,4.02535169073515,2.30258509299405,0,2.07944154167984,2,1.56044
"247",6.26530121273771,0,5.23644196282995,1,4.20469261939097,6,8.84204
"248",0,3.43398720448515,3.49650756146648,0,1.38629436111989,0,4.75414
"249",0.693147180559945,4.17438726989564,0,0,2.77258872223978,0,4.68802
"250",0,5.11198778835654,0,0,3.40119738166216,1,7.7645
"251",2.83321334405622,4.969813299576,4.17438726989564,0,3.46573590279973,1,1.76682
"252",4.71849887129509,5.52545293913178,0,0,4.36944785246702,3,4.63681
"253",6.52356230614951,0,0,0,4.87519732320115,3,7.722
"254",0,4.91265488573605,4.79579054559674,0,3.68887945411394,3,1.77712
"255",5.48893772615669,0.693147180559945,4.33073334028633,0,4.38202663467388,0,6.42599
"256",3.68887945411394,0,2.89037175789616,0,1.38629436111989,2,9.00686
"257",5.37063802812766,1.38629436111989,0,1,5.32300997913841,2,11.1262
"258",5.95583736946483,6.41345895716736,6.58063913728495,2,5.77144112313002,3,7.08227
"259",1.09861228866811,4.92725368515721,4.30406509320417,0,3.61091791264422,2,4.2852
"260",6.62539236800796,0,0.693147180559945,2,5.28320372873799,5,21.0564
"261",4.30406509320417,3.89182029811063,0,0,3.43398720448515,4,7.08978
"262",6.21460809842219,5.91889385427315,4.23410650459726,0,4.89034912822175,2,5.13272
"263",4.40671924726425,5.61312810638807,1.09861228866811,0,4.49980967033027,0,3.17095
"264",3.17805383034795,1.09861228866811,3.68887945411394,0,3.13549421592915,0,8.62632
"265",0,5.46383180502561,0,0,3.73766961828337,2,15.0796
"266",4.18965474202643,5.12396397940326,0.693147180559945,0,3.3322045101752,1,1.77712
"267",4.88280192258637,0,1.38629436111989,0,2.89037175789616,1,1.77712
"268",4.39444915467244,3.93182563272433,4.81218435537242,1,3.55534806148941,0,7.00075
"269",6.7945865808765,0,5.25749537202778,0,5.55295958492162,1,3.36633
"270",6.37161184723186,7.69666708152646,6.11809719804135,0,6.46925031679577,0,5.45209
"271",6.05443934626937,0,0,0,2.484906649788,4,9.97572
"272",6.06610809010375,5.36597601502185,5.11198778835654,0,5.03695260241363,13,23.0656
"273",0,2.99573227355399,4.89783979995091,0,2.39789527279837,0,6.41569
"274",1.38629436111989,3.49650756146648,5.41164605185504,0,3.55534806148941,0,6.41569
"275",2.484906649788,4.89783979995091,3.40119738166216,0,3.52636052461616,13,17.575
"276",6.97634807044775,0,3.46573590279973,0,5.50533153593236,6,6.60445
"277",0,4.82028156560504,4.35670882668959,0,3.68887945411394,1,1.76682
"278",2.99573227355399,6.4118182677099,3.55534806148941,0,4.64439089914137,4,4.41258
"279",6.45047042214418,2.484906649788,1.09861228866811,0,4.8283137373023,2,4.3792
"280",6.45676965557216,5.18178355029209,0,0,5.2040066870768,17,27.3621
"281",5.57215403217776,4.56434819146784,0,0,3.78418963391826,1,11.8796
"282",4.81218435537242,3.2188758248682,4.49980967033027,0,3.43398720448515,1,5.24229
"283",1.09861228866811,7.59940133341582,6.92461239604856,0,6.4425401664682,27,26.2376
"284",2.77258872223978,5.61677109766657,3.87120101090789,0,4.39444915467244,1,7.39875
"285",4.0943445622221,0.693147180559945,5.93489419561959,0,3.91202300542815,5,9.56944
"286",5.19849703126583,0,5.19295685089021,0,3.93182563272433,2,15.1351
"287",6.12468339089421,1.6094379124341,3.17805383034795,0,4.45434729625351,3,5.83014
"288",0,3.87120101090789,0,0,1.94591014905531,2,8.66479
"289",0,5.54126354515843,4.9416424226093,0,4.60517018598809,3,11.7129
"290",0,5.75257263882563,3.61091791264422,0,3.97029191355212,5,10.1348
"291",4.80402104473326,4.61512051684126,6.08449941307517,1,4.53259949315326,4,7.22788
"292",0.693147180559945,4.80402104473326,4.60517018598809,0,3.36729582998647,4,5.65618
"293",2.99573227355399,5.18738580584075,0,0,3.66356164612965,1,10.8895
"294",0,5.07517381523383,5.57594910314632,1,4.24849524204936,6,9.9241
"295",3.80666248977032,4.77068462446567,3.04452243772342,0,3.25809653802148,1,3.20993
"296",4.60517018598809,4.36944785246702,4.60517018598809,0,3.93182563272433,2,5.98276
"297",5.43372200355424,0,4.81218435537242,1,4.35670882668959,1,1.76682
"298",5.53733426701854,0,0,1,3.3322045101752,1,1.76682
"299",6.65157187358973,7.45182223652793,6.17170059741091,0,6.4377516497364,14,11.6025
"300",5.78382518232974,6.23441072571837,3.66356164612965,0,4.84418708645859,5,7.21846
"301",6.01615715969835,3.3322045101752,1.94591014905531,0,4.35670882668959,4,12.5527
"302",7.14677217945264,3.95124371858143,2.30258509299405,0,5.68357976733868,18,27.2338
"303",0,6.3578422665081,6.26530121273771,0,5.19295685089021,2,12.0816
"304",4.12713438504509,0,3.66356164612965,0,3.46573590279973,1,8.13388
"305",0,7.24708058458576,4.51085950651685,0,5.82304589548302,19,15.7846
"306",5.71373280550937,3.43398720448515,0,0,3.97029191355212,2,4.63082
"307",4.76217393479776,4.66343909411207,3.78418963391826,0,4.23410650459726,1,4.7997
"308",4.29045944114839,5.85793315448346,3.09104245335832,0,3.91202300542815,3,14.2974
"309",5.53338948872752,5.98141421125448,0,0,4.52178857704904,4,5.87009
"310",0,6.06842558824411,4.91998092582813,1,4.68213122712422,3,6.91542
"311",5.08759633523238,0,0,0,2.39789527279837,0,1.77712
"312",4.64439089914137,0,2.07944154167984,0,2.83321334405622,1,4.47111
"313",4.70953020131233,3.85014760171006,4.44265125649032,0,3.93182563272433,0,3.17095
"314",6.80903930604298,0,2.70805020110221,0,5.37063802812766,2,3.12618
"315",6.33682573114644,2.07944154167984,3.25809653802148,0,4.56434819146784,9,17.4516
"316",2.39789527279837,5.07517381523383,6.0137151560428,0,4.74493212836325,2,10.6248
"317",4.02535169073515,0,0,0,2.30258509299405,0,3.30831
"318",0.693147180559945,5.19295685089021,5.11799381241676,1,4.07753744390572,2,7.17242
"319",5.4510384535657,0,1.38629436111989,2,3.40119738166216,4,5.05091
"320",7.72885582385254,4.04305126783455,2.56494935746154,1,6.11589212548303,4,8.61553
"321",4.62497281328427,4.43081679884331,0,0,3.66356164612965,1,1.76682
"322",4.96284463025991,5.4510384535657,1.79175946922805,0,3.95124371858143,1,0
"323",0,5.4553211153577,0,0,3.09104245335832,2,12.9417
"324",0,5.29330482472449,0,0,3.13549421592915,1,0
"325",6.07534603108868,4.66343909411207,5.62040086571715,1,4.969813299576,7,25.2449
"326",0,4.95582705760126,5.18178355029209,0,3.66356164612965,1,10.9524
"327",2.07944154167984,0.693147180559945,2.63905732961526,1,1.38629436111989,1,4.02695
"328",5.68017260901707,3.29583686600433,0,0,4.30406509320417,1,9.5123
"329",7.1074254741107,5.72358510195238,6.24804287450843,1,6.02344759296103,13,26.3437
"330",3.98898404656427,0,0,0,1.94591014905531,1,1.50465
"331",3.71357206670431,2.89037175789616,0,0,1.38629436111989,1,1.77712
"332",3.3322045101752,0,0,0,1.94591014905531,1,1.77712
"333",0,4.92725368515721,0,0,3.09104245335832,1,3.05459
"334",4.27666611901606,3.04452243772342,3.52636052461616,0,3.93182563272433,1,4.30172
"335",5.91620206260743,0,0,1,1.94591014905531,19,12.4057
"336",4.65396035015752,1.94591014905531,0,0,2.77258872223978,1,3.18664
"337",0.693147180559945,5.47646355193151,5.85793315448346,0,4.57471097850338,4,5.02919
"338",6.1527326947041,4.97673374242057,0,0,4.67282883446191,6,22.588
"339",4.77068462446567,6.25575004175337,6.11146733950268,0,5.24174701505964,8,19.4361
"340",0,4.4188406077966,0,0,2.39789527279837,0,4.64887
"341",0,4.26267987704132,0,0,2.484906649788,0,6.18007
"342",4.29045944114839,0,0,0,2.30258509299405,1,3.18664
"343",0,4.52178857704904,0,0,3.91202300542815,1,4.57263
"344",4.23410650459726,4.53259949315326,0,0,3.49650756146648,1,6.30121
"345",0,5.12989871492307,5.60947179518496,0,3.98898404656427,0,1.76682
"346",5.01063529409626,5.2040066870768,4.99721227376411,0,4.77912349311153,4,16.1061
"347",5.77765232322266,3.2188758248682,1.09861228866811,1,4.47733681447821,2,4.79899
"348",0,5.37527840768417,6.17170059741091,0,4.79579054559674,3,5.02919
"349",4.78749174278205,0,0,0,3.2188758248682,0,5.35698
"350",0,4.82028156560504,0,0,2.83321334405622,2,11.7134
"351",6.70686233660275,5.46806014113513,7.45124168498768,2,6.26149168432104,35,34.5185
"352",5.84354441703136,3.29583686600433,2.30258509299405,0,4.18965474202643,3,11.9189
"353",4.65396035015752,2.94443897916644,0,0,3.17805383034795,4,9.66991
"354",6.4425401664682,0.693147180559945,1.09861228866811,0,4.91998092582813,6,13.2632
