"","V1","V2","V3","V4","V5","V6","V7","V8","bug","loc","bf","hcm"
"70",5.24174701505964,0,3.55534806148941,0,2.77258872223978,1.6094379124341,0,0,0,3.49650756146648,0,7.26436
"71",0,0,0,3.58351893845611,4.07753744390572,0,1.94591014905531,0,0,2.63905732961526,1,1.76682
"72",3.29583686600433,0,3.89182029811063,2.19722457733622,4.93447393313069,1.79175946922805,0,3.25809653802148,0,3.49650756146648,1,15.5592
"73",4.04305126783455,0,0,0,4.85981240436167,3.43398720448515,0,3.29583686600433,0,3.55534806148941,3,10.2202
"74",0,5.54126354515843,0.693147180559945,5.18738580584075,0,4.65396035015752,0,3.25809653802148,0,4.54329478227,1,1.50465
"75",0,0,5.20948615284142,0,0,3.85014760171006,0,4.96284463025991,0,4.56434819146784,2,8.48552
"76",0,0,0,3.29583686600433,3.98898404656427,0,5.27811465923052,0,0,3.76120011569356,1,1.76682
"77",2.99573227355399,2.56494935746154,0,5.74620319054015,0,3.52636052461616,0,3.68887945411394,0,4.58496747867057,1,1.77712
"78",0,0,5.47227067367148,0,0,3.13549421592915,0,0,0,3.49650756146648,1,4.41258
"79",5.17614973257383,4.54329478227,0,0,3.13549421592915,0,0,0,0,3.78418963391826,1,7.72196
"80",2.19722457733622,6.34388043412633,0,1.94591014905531,1.09861228866811,1.09861228866811,0,0,0,4.63472898822964,5,14.1511
"81",0,4.69134788222914,0,0,0,3.71357206670431,0,0,0,3.46573590279973,2,5.07878
"82",0,1.09861228866811,0,3.43398720448515,6.06145691892802,2.70805020110221,0,0,0,4.72738781871234,0,4.22329
"83",0,0,1.6094379124341,3.55534806148941,0,2.07944154167984,0,0,0,1.79175946922805,1,2.63545
"84",0.693147180559945,6.30444880242198,0,5.48893772615669,0,6.37331978957701,0,1.6094379124341,0,4.57471097850338,3,11.6831
"85",3.61091791264422,0,0,0,2.94443897916644,0,0,3.73766961828337,0,3.3322045101752,0,1.77712
"86",4.45434729625351,0,0,0,5.04342511691925,0,0,0,0,3.66356164612965,0,7.72196
"87",0,4.66343909411207,0,6.06610809010375,4.68213122712422,0,0,0.693147180559945,0,4.44265125649032,7,10.3576
"88",1.6094379124341,0,0,0.693147180559945,5.16478597392351,4.21950770517611,0,0,0,6.4281052726846,13,20.5295
"89",0,0.693147180559945,0,7.43425738213314,0,0,0,0,0,5.73009978297357,1,3.71865
"90",2.19722457733622,2.484906649788,2.07944154167984,0,0,0,0,0,0,1.38629436111989,1,2.97312
"91",0,0,0.693147180559945,0,0,4.33073334028633,0,0,0,2.39789527279837,2,1.56044
"92",1.09861228866811,3.55534806148941,0,0,5.59842195899838,0,4.84418708645859,0,2,5.80814248998044,13,6.85196
"93",0,0,0.693147180559945,0,4.55387689160054,0,0,0,0,2.39789527279837,0,2.56656
"94",7.22475340576797,7.25559127425367,0,1.94591014905531,5.54517744447956,2.56494935746154,6.23048144757848,4.58496747867057,0,6.58617165485467,13,18.208
"95",5.61312810638807,5.55295958492162,5.6937321388027,4.15888308335967,0,0.693147180559945,2.30258509299405,2.94443897916644,2,5.14166355650266,7,12.4581
"96",3.49650756146648,0,0,0,1.79175946922805,0.693147180559945,3.25809653802148,0,0,2.56494935746154,0,4.43166
"97",5.36129216570943,0,1.38629436111989,2.19722457733622,6.16331480403464,0,6.96602418710611,0,0,5.82600010738045,8,15.1921
"98",0,0,0,4.06044301054642,5.28320372873799,0,5.98393628068719,0,1,4.57471097850338,3,11.1198
"99",2.83321334405622,6.15909538849193,0,1.79175946922805,5.25227342804663,0,3.97029191355212,5.89715386763674,0,5.03043792139244,9,17.2562
"100",0,0.693147180559945,0,3.2188758248682,0,3.17805383034795,3.3322045101752,5.11799381241676,0,3.71357206670431,2,4.53091
"101",0,4.51085950651685,5.08759633523238,0,0.693147180559945,1.94591014905531,0,0,0,3.52636052461616,3,11.8519
"102",0,0.693147180559945,2.484906649788,5.85507192220243,2.19722457733622,6.76849321164863,0,5.00394630594546,0,5.35658627467201,4,5.87009
"103",0,0,0,5.54126354515843,0,5.73334127689775,0,2.19722457733622,0,4.17438726989564,2,8.42497
"104",0,5.01063529409626,0,3.29583686600433,0,4.67282883446191,0,0,0,3.66356164612965,1,8.47144
"105",0,0,5.12396397940326,0,4.82028156560504,0,6.4085287910595,0,0,5.07517381523383,16,15.7896
"106",2.19722457733622,4.23410650459726,0,0,3.3322045101752,0,0,0,0,2.89037175789616,1,0
"107",0,2.99573227355399,0,0,0,3.85014760171006,0,0,0,4.71849887129509,2,10.9041
"108",0,0,1.79175946922805,0,3.76120011569356,0,1.09861228866811,0.693147180559945,1,3.55534806148941,2,3.10682
"109",2.56494935746154,4.26267987704132,0,3.68887945411394,5.67332326717149,3.36729582998647,0,4.95582705760126,0,4.58496747867057,1,16.6473
"110",0,0,5.59842195899838,0,0.693147180559945,3.25809653802148,0,0,0,4.12713438504509,1,4.41258
"111",3.55534806148941,0,3.46573590279973,0,6.75576892198425,0,0.693147180559945,2.70805020110221,0,4.79579054559674,7,17.0697
"112",3.2188758248682,0.693147180559945,0,0,4.29045944114839,2.63905732961526,0,1.09861228866811,0,2.484906649788,0,9.36692
"113",0,4.14313472639153,0,0,3.2188758248682,1.09861228866811,0,0,0,2.484906649788,0,6.42599
"114",0,5.34710753071747,3.25809653802148,2.30258509299405,3.43398720448515,0,0,3.17805383034795,0,3.80666248977032,2,9.58809
"115",0,0.693147180559945,0,3.87120101090789,0,2.83321334405622,0,0,1,6.7428806357919,24,28.1851
"116",0,0,2.89037175789616,5.03043792139244,5.67675380226828,3.09104245335832,0,3.63758615972639,0,4.04305126783455,3,5.26723
"117",0,0,0,2.89037175789616,0,4.75359019110636,0,0,0,3.25809653802148,0,4.87416
"118",1.38629436111989,4.83628190695148,4.14313472639153,0,0,4.07753744390572,5.8406416573734,6.31173480915291,0,5.27299955856375,7,11.0027
"119",0,0,3.73766961828337,0,4.06044301054642,0,5.4249500174814,4.61512051684126,0,4.0943445622221,3,4.58578
"120",5.89989735358249,0,0,3.04452243772342,5.07517381523383,4.84418708645859,2.63905732961526,4.56434819146784,0,4.8283137373023,0,4.73464
"121",0,0,2.56494935746154,0,0,4.55387689160054,0,0,1,3.04452243772342,1,1.77712
"122",0,3.66356164612965,0,0,2.484906649788,0,0,1.09861228866811,0,2.07944154167984,0,3.37663
"123",0,0,0,4.94875989037817,0,4.94875989037817,0,0,0,4.15888308335967,5,10.0245
"124",3.80666248977032,0,0,3.29583686600433,3.40119738166216,6.63200177739563,3.17805383034795,3.8286413964891,0,4.20469261939097,3,7.73771
"125",0,1.38629436111989,5.94017125272043,2.99573227355399,0,0,0,2.70805020110221,1,3.97029191355212,6,11.9634
"126",0,0,0,0,4.54329478227,0,0,0,0,2.484906649788,2,1.76682
"127",0,4.36944785246702,0,0,3.8286413964891,0,0,0,0,2.70805020110221,0,3.30831
"128",1.94591014905531,1.6094379124341,0,3.36729582998647,3.89182029811063,2.56494935746154,0,1.09861228866811,0,3.2188758248682,1,1.76682
"129",0,0,0,2.83321334405622,3.80666248977032,0,0,0,0,2.30258509299405,1,1.76682
"130",0,0,3.78418963391826,3.04452243772342,0,3.71357206670431,0,0,0,3.09104245335832,0,6.42599
"131",4.95582705760126,0,0,0,0,3.58351893845611,5.77455154554441,0,3,4.27666611901606,3,11.4044
"132",2.56494935746154,0,0.693147180559945,0,4.24849524204936,0,0,0,0,2.484906649788,10,13.6235
"133",0,0,0,0,0,2.83321334405622,2.70805020110221,0,0,2.63905732961526,1,7.47927
"134",3.13549421592915,2.99573227355399,0,0,5.5683445037611,2.83321334405622,6.58617165485467,0.693147180559945,0,5.27811465923052,4,10.137
"135",0,0,0,4.49980967033027,0,0,0.693147180559945,0,0,2.94443897916644,0,1.77712
"136",3.36729582998647,3.2188758248682,2.39789527279837,2.94443897916644,4.48863636973214,0,0,4.29045944114839,0,4.06044301054642,3,5.88907
"137",4.52178857704904,0,2.83321334405622,0,4.36944785246702,3.40119738166216,0,0,0,2.99573227355399,1,8.67904
"138",6.22257626807137,6.01126717440416,4.96284463025991,0.693147180559945,0,4.40671924726425,0,7.80994708647679,6,6.36818718635049,10,14.2492
"139",0,0.693147180559945,5.05624580534831,2.77258872223978,5.71373280550937,3.61091791264422,5.53338948872752,0,0,4.97673374242057,3,3.15241
"140",5.19849703126583,4.91998092582813,6.30809844150953,2.484906649788,2.39789527279837,3.09104245335832,0,5.47227067367148,1,5.41164605185504,10,24.7436
"141",0,4.78749174278205,2.07944154167984,1.09861228866811,4.96284463025991,3.73766961828337,0,1.38629436111989,0,4.02535169073515,3,10.7641
"142",1.09861228866811,0,0,4.43081679884331,5.87211778947542,0,0,0,0,3.98898404656427,1,0
"143",0,4.02535169073515,2.19722457733622,4.0943445622221,6.05443934626937,0,0,3.29583686600433,0,3.98898404656427,1,10.2628
"144",0,0,3.17805383034795,4.04305126783455,0,0,5.63478960316925,0,0,4.02535169073515,5,16.0268
"145",0,0,2.63905732961526,3.97029191355212,3.58351893845611,0,0,0,0,3.13549421592915,2,3.71677
"146",0,4.70048036579242,0.693147180559945,0,2.56494935746154,0,1.09861228866811,0,0,3.09104245335832,0,3.18664
"147",0,3.91202300542815,0,0,4.69134788222914,0,0,4.30406509320417,0,3.8286413964891,2,10.7189
"148",0,0,1.6094379124341,0,3.68887945411394,1.38629436111989,1.6094379124341,0,1,1.94591014905531,1,0
"149",1.6094379124341,0,0,4.18965474202643,2.56494935746154,0,0,0,0,3.13549421592915,0,6.41569
"150",1.09861228866811,1.6094379124341,3.40119738166216,0.693147180559945,0,0,0,4.79579054559674,1,3.63758615972639,0,7.91391
"151",0.693147180559945,2.94443897916644,0,0,0.693147180559945,2.94443897916644,0,0,0,2.30258509299405,1,3.19695
"152",0,1.79175946922805,2.77258872223978,3.93182563272433,0,0,1.94591014905531,5.50938833662798,0,4.34380542185368,1,3.19189
"153",0,0,2.484906649788,5.11799381241676,0,0.693147180559945,6.40687998606931,0,0,4.98360662170834,2,3.01668
"154",0,6.84374994900622,3.09104245335832,0,4.38202663467388,0,0,3.36729582998647,1,5.04985600724954,5,10.6231
"155",7.08673793451058,0,4.26267987704132,4.72738781871234,0,0,4.91998092582813,0,2,3.58351893845611,3,2.06344
"156",0,0,0,4.61512051684126,0,0,5.66296048013595,0,0,4.17438726989564,5,14.266
"157",0,3.25809653802148,0,0,0,3.36729582998647,0,0,0,2.30258509299405,0,3.30831
"158",6.50128967054039,6.52941883826223,0,0.693147180559945,6.2363695902037,3.66356164612965,5.65948221575962,2.07944154167984,0,6.26530121273771,20,27.4277
"159",0,2.89037175789616,1.6094379124341,0,0,2.39789527279837,0,3.04452243772342,0,1.38629436111989,1,1.77712
"160",5.48893772615669,6.15909538849193,3.40119738166216,5.89715386763674,0,5.67675380226828,3.04452243772342,6.3578422665081,0,6.03068526026126,1,1.76682
"161",0,0,0,0,0,4.83628190695148,0,0.693147180559945,0,2.484906649788,2,1.56044
"162",0,4.65396035015752,5.06890420222023,0,0,1.79175946922805,0,4.11087386417331,1,3.63758615972639,3,6.80521
"163",0.693147180559945,4.18965474202643,0,1.09861228866811,0,5.35185813347607,0,0,0,4.0943445622221,1,7.57392
"164",0.693147180559945,3.46573590279973,2.19722457733622,2.89037175789616,0,5.11799381241676,0.693147180559945,0,0,3.76120011569356,1,9.53015
"165",5.19295685089021,5.66296048013595,3.36729582998647,0,4.51085950651685,3.87120101090789,5.49306144334055,4.11087386417331,0,5.03043792139244,9,17.2944
"166",4.56434819146784,0,1.79175946922805,0,6.82001636467413,0,0.693147180559945,5.74620319054015,2,5.54517744447956,8,19.8138
"167",6.58340922215876,0,6.82001636467413,0,6.45362499889269,0,5.97126183979046,0,0,6.18001665365257,7,11.5775
"168",0,4.48863636973214,0,0,1.09861228866811,3.04452243772342,0,0,0,2.56494935746154,3,3.82133
"169",0,0,0,2.89037175789616,3.29583686600433,0,0,2.99573227355399,0,2.89037175789616,3,6.95514
"170",3.55534806148941,7.18159194461187,0.693147180559945,7.9043348420851,4.45434729625351,0,0,5.82008293035236,1,6.4723462945009,17,12.9364
"171",0,0.693147180559945,2.77258872223978,3.89182029811063,4.52178857704904,2.94443897916644,0,0,0,3.04452243772342,0,10.2185
"172",5.30826769740121,0,0,1.38629436111989,3.63758615972639,0,6.06610809010375,3.09104245335832,2,4.74493212836325,2,3.17095
"173",4.17438726989564,5.38449506278909,5.98896141688986,0,0,3.80666248977032,0.693147180559945,7.73805229768932,6,6.41999492814714,25,18.4647
"174",0,0,0,0,2.07944154167984,0,3.80666248977032,0,0,2.39789527279837,2,2.71813
"175",0,6.19031540585315,0.693147180559945,3.95124371858143,4.63472898822964,0,5.87211778947542,0,0,5.11799381241676,20,32.4055
"176",0,0,0,5.19295685089021,0,6.4150969591716,0,3.29583686600433,0,4.61512051684126,3,2.84822
"177",0.693147180559945,1.6094379124341,0,4.70048036579242,4.85981240436167,0,5.04342511691925,0,0,3.63758615972639,7,20.1475
"178",0,3.61091791264422,0,0,4.86753445045558,4.56434819146784,5.7037824746562,0,0,4.80402104473326,2,8.67717
"179",0,0,0,6.56667242980324,0,5.49306144334055,0,4.57471097850338,0,5.56068163101553,11,17.0249
"180",2.39789527279837,0,1.38629436111989,3.40119738166216,4.20469261939097,4.77068462446567,4.36944785246702,0,0,4.20469261939097,5,10.786
"181",0,3.04452243772342,0,0,0,3.43398720448515,0,2.30258509299405,0,2.30258509299405,0,3.9513
"182",1.6094379124341,0,0.693147180559945,0,3.49650756146648,0,5.31320597904179,0,0,3.36729582998647,5,12.0117
"183",3.40119738166216,5.33271879326537,1.09861228866811,0,4.79579054559674,0,0,0,0,3.93182563272433,4,10.3419
"184",1.38629436111989,0,0,5.46383180502561,4.71849887129509,6.54391184556479,0,3.09104245335832,0,4.91998092582813,2,1.56044
"185",0,0.693147180559945,1.94591014905531,0,3.97029191355212,0,2.30258509299405,0,0,1.79175946922805,2,2.5349
"186",0,0,1.09861228866811,0,4.34380542185368,0,0,2.07944154167984,0,3.04452243772342,0,6.41569
"187",0,5.78689738136671,2.19722457733622,1.09861228866811,4.15888308335967,3.25809653802148,0,4.74493212836325,0,4.38202663467388,5,10.4273
"188",0,0,1.79175946922805,3.29583686600433,5.9427993751267,0,5.11198778835654,1.09861228866811,0,4.40671924726425,3,2.15793
"189",0,4.14313472639153,0,0,4.99721227376411,0,0,0,0,3.63758615972639,0,3.45817
"190",0,5.18178355029209,3.73766961828337,0,0,4.70048036579242,0,5.46383180502561,1,4.89034912822175,3,10.1212
"191",5.00394630594546,0,2.30258509299405,0,3.43398720448515,0,0,0,0,3.52636052461616,0,4.68802
"192",0,4.7361984483945,0,4.60517018598809,0,1.94591014905531,0,0,0,3.80666248977032,1,6.83528
"193",0,0,5.75257263882563,0,0,0,6.08677472691231,0,0,4.70048036579242,3,10.2902
"194",0,0,0,0,4.48863636973214,1.38629436111989,5.16478597392351,1.79175946922805,0,3.2188758248682,4,5.97024
"195",0,6.07304453410041,7.18083119904456,0,0,0,0,6.01859321449623,1,5.6021188208797,15,17.3217
"196",3.09104245335832,3.17805383034795,2.07944154167984,0,0,4.27666611901606,0,0,0,3.17805383034795,1,12.396
"197",3.97029191355212,0,5.06259503302697,0,0,1.94591014905531,0,0,0,3.3322045101752,2,7.53549
"198",0,5.48893772615669,4.86753445045558,3.68887945411394,2.83321334405622,4.62497281328427,0,0,0,4.17438726989564,3,11.9716
"199",5.63835466933375,0,0,4.61512051684126,5.96357934361845,3.8286413964891,7.02997291170639,2.70805020110221,0,5.92692602597041,4,6.31854
"200",0,6.04737217904628,0,3.25809653802148,3.40119738166216,0,0,0,0,4.48863636973214,0,7.27922
"201",0,0.693147180559945,0,5.50533153593236,5.33753807970132,3.40119738166216,6.89972310728487,0,0,5.63478960316925,3,3.3149
"202",0,0,0,0,5.14749447681345,2.89037175789616,6.18826412308259,0,0,4.36944785246702,1,0
"203",0,0,0,0,6.77308037565554,0,0,4.59511985013459,0,5.44241771052179,3,8.4335
"204",0,4.99043258677874,5.54126354515843,0,0,4.06044301054642,0,3.36729582998647,0,4.57471097850338,0,0
"205",3.76120011569356,0,0,0,4.67282883446191,2.94443897916644,1.94591014905531,0,0,2.99573227355399,1,4.49802
"206",3.8286413964891,2.07944154167984,5.01727983681492,0,0,3.49650756146648,5.98141421125448,5.35658627467201,1,4.94875989037817,5,8.00679
"207",0,0,0,4.60517018598809,0,1.6094379124341,5.17048399503815,0,0,3.61091791264422,2,4.4013
"208",5.11198778835654,1.94591014905531,0,0,4.57471097850338,0,0,0,2,3.73766961828337,1,5.15731
"209",0.693147180559945,4.29045944114839,0,0,0.693147180559945,3.17805383034795,2.07944154167984,3.55534806148941,0,3.78418963391826,0,6.41569
"210",0,4.63472898822964,0,0,3.2188758248682,0,0,0,0,2.83321334405622,2,1.76682
"211",0,0,0,4.55387689160054,0,3.95124371858143,0,6.31354804627709,0,5.01063529409626,3,10.2527
"212",0,5.12396397940326,0,1.79175946922805,0,5.63478960316925,0,1.6094379124341,0,4.7361984483945,5,10.6277
"213",0,0,0,3.04452243772342,1.09861228866811,5.50125821054473,0,0,0,3.43398720448515,2,3.15995
"214",0,0,2.77258872223978,5.36129216570943,5.78689738136671,1.38629436111989,0,0,0,4.4188406077966,2,1.38451
"215",0,0,0,3.04452243772342,0.693147180559945,4.67282883446191,0,5.65599181081985,0,4.52178857704904,1,10.9582
"216",0,2.99573227355399,0,0,2.70805020110221,2.77258872223978,3.13549421592915,0,0,2.94443897916644,1,1.76682
"217",0,0,4.83628190695148,0,0.693147180559945,4.38202663467388,4.23410650459726,4.30406509320417,0,3.8286413964891,2,4.91442
"218",3.63758615972639,0,0,3.63758615972639,4.87519732320115,0,0,0,0,3.29583686600433,0,4.33338
"219",5.22035582507832,0,5.77144112313002,0.693147180559945,4.07753744390572,1.09861228866811,3.66356164612965,4.26267987704132,0,4.93447393313069,8,19.8036
"220",3.71357206670431,0,2.70805020110221,0,0,4.23410650459726,2.56494935746154,0,0,3.09104245335832,0,7.72196
"221",3.46573590279973,5.25227342804663,1.38629436111989,5.52942908751142,5.54907608489522,3.2188758248682,0,0,0,5.16478597392351,1,9.30009
"222",0,0,0,3.73766961828337,5.3890717298165,0,6.26720054854136,0,0,4.96284463025991,0,6.41569
"223",1.6094379124341,7.65681009148038,0.693147180559945,5.03043792139244,0,6.56103066589657,0,0.693147180559945,0,6.18414889093748,12,24.0348
"224",4.38202663467388,5.23110861685459,0,5.50125821054473,0,5.40267738187228,0,3.63758615972639,0,5.30826769740121,4,11.7184
"225",0,0,2.94443897916644,4.56434819146784,3.80666248977032,0,0,0,0,3.25809653802148,2,11.1153
"226",6.46458830368996,2.77258872223978,0,2.30258509299405,0,1.09861228866811,6.34388043412633,5.28826703069454,3,5.64190707093811,12,21.3635
"227",3.2188758248682,4.33073334028633,0,4.60517018598809,4.23410650459726,3.71357206670431,0,5.01727983681492,0,4.11087386417331,3,8.36237
"228",0,7.64156444126097,0,5.20948615284142,0,6.57228254269401,0,0,0,3.3322045101752,1,14.4321
"229",7.35308192051543,6.44571981938558,0,4.07753744390572,6.24804287450843,0,5.30826769740121,0,0,6.52502965784346,24,32.7874
