"","V1","V2","V3","V4","bug","loc","bf","hcm"
"79",5.36129216570943,0,2.94443897916644,4.12713438504509,0,3.78418963391826,1,7.72196
"80",6.08449941307517,1.38629436111989,4.98360662170834,0,0,4.63472898822964,5,14.1511
"81",4.91265488573605,2.63905732961526,0,0,0,3.46573590279973,2,5.07878
"82",0,3.43398720448515,6.09807428216624,0,0,4.72738781871234,0,4.22329
"83",0,3.8286413964891,0,0,0,1.79175946922805,1,2.63545
"84",6.23244801655052,5.89440283426485,6.23048144757848,0,0,4.57471097850338,3,11.6831
"85",3.95124371858143,0.693147180559945,1.38629436111989,3.71357206670431,0,3.3322045101752,0,1.77712
"86",1.09861228866811,0,5.26269018890489,3.8286413964891,0,3.66356164612965,0,7.72196
"87",4.15888308335967,5.88610403145016,5.40267738187228,0,0,4.44265125649032,7,10.3576
"88",0,3.17805383034795,5.41164605185504,0,0,6.4281052726846,13,20.5295
"89",2.56494935746154,7.42773884053289,0,0,0,5.73009978297357,1,3.71865
"90",0,0,3.17805383034795,1.38629436111989,0,1.38629436111989,1,2.97312
"91",0,0,4.34380542185368,0,0,2.39789527279837,2,1.56044
"92",3.76120011569356,0,2.83321334405622,5.92425579741453,2,5.80814248998044,13,6.85196
"93",0,1.09861228866811,4.54329478227,0,0,2.39789527279837,0,2.56656
"94",7.6246189861594,0,4.4188406077966,7.33693691370762,0,6.58617165485467,13,18.208
"95",6.47389069635227,1.79175946922805,4.02535169073515,5.35185813347607,2,5.14166355650266,7,12.4581
"96",1.09861228866811,0,2.63905732961526,3.89182029811063,0,2.56494935746154,0,4.43166
"97",0,4.49980967033027,5.83188247728352,7.19142933003638,0,5.82600010738045,8,15.1921
"98",0,4.27666611901606,1.38629436111989,6.35610766069589,1,4.57471097850338,3,11.1198
"99",5.605802066296,5.19295685089021,6.45676965557216,2.56494935746154,0,5.03043792139244,9,17.2562
"100",2.39789527279837,5.44673737166631,0,0,0,3.71357206670431,2,4.53091
"101",3.78418963391826,3.17805383034795,5.26269018890489,0,0,3.52636052461616,3,11.8519
"102",4.74493212836325,6.11146733950268,6.71052310945243,0.693147180559945,0,5.35658627467201,4,5.87009
"103",2.07944154167984,6.21260609575152,4.18965474202643,0,0,4.17438726989564,2,8.42497
"104",5.41164605185504,4.07753744390572,0,0,0,3.66356164612965,1,8.47144
"105",0,5.00394630594546,0,6.61873898351722,0,5.07517381523383,16,15.7896
"106",3.46573590279973,0,4.29045944114839,0,0,2.89037175789616,1,0
"107",3.63758615972639,3.2188758248682,1.6094379124341,0,0,4.71849887129509,2,10.9041
"108",0,0,2.89037175789616,3.52636052461616,1,3.55534806148941,2,3.10682
"109",4.29045944114839,5.21493575760899,5.78074351579233,1.09861228866811,0,4.58496747867057,1,16.6473
"110",0,5.6021188208797,3.25809653802148,0,0,4.12713438504509,1,4.41258
"111",0,0.693147180559945,4.59511985013459,6.73340189183736,0,4.79579054559674,7,17.0697
"112",0,0,4.71849887129509,0.693147180559945,0,2.484906649788,0,9.36692
"113",0,0,4.48863636973214,0,0,2.484906649788,0,6.42599
"114",5.08140436498446,0,4.91998092582813,0,0,3.80666248977032,2,9.58809
"115",0,4.17438726989564,0,0,1,6.7428806357919,24,28.1851
"116",2.30258509299405,5.93224518744801,4.89783979995091,0,0,4.04305126783455,3,5.26723
"117",1.79175946922805,4.12713438504509,4.20469261939097,0,0,3.25809653802148,0,4.87416
"118",6.42971947803914,3.36729582998647,1.09861228866811,6.20050917404269,0,5.27299955856375,7,11.0027
"119",4.4188406077966,3.89182029811063,0,5.68697535633982,0,4.0943445622221,3,4.58578
"120",4.17438726989564,0,6.12905021006055,5.54517744447956,0,4.8283137373023,0,4.73464
"121",0,2.484906649788,4.55387689160054,0.693147180559945,1,3.04452243772342,1,1.77712
"122",0,0,3.95124371858143,0,0,2.07944154167984,0,3.37663
"123",0,5.47227067367148,3.78418963391826,0,0,4.15888308335967,5,10.0245
"124",5.06259503302697,4.70048036579242,6.1463292576689,5.26785815906333,0,4.20469261939097,3,7.73771
"125",5.89989735358249,3.80666248977032,0,2.07944154167984,1,3.97029191355212,6,11.9634
"126",0,0,4.54329478227,0,0,2.484906649788,2,1.76682
"127",0,0,4.82028156560504,0,0,2.70805020110221,0,3.30831
"128",0,0,4.43081679884331,2.89037175789616,0,3.2188758248682,1,1.76682
"129",0,3.29583686600433,1.09861228866811,3.49650756146648,0,2.30258509299405,1,1.76682
"130",0,3.52636052461616,4.26267987704132,0,0,3.09104245335832,0,6.42599
"131",4.11087386417331,0,1.6094379124341,6.07304453410041,3,4.27666611901606,3,11.4044
"132",0,0,4.4188406077966,0,0,2.484906649788,10,13.6235
"133",2.07944154167984,0,0,3.17805383034795,0,2.63905732961526,1,7.47927
"134",0,0,5.41164605185504,6.71052310945243,0,5.27811465923052,4,10.137
"135",2.39789527279837,4.38202663467388,0.693147180559945,0,0,2.94443897916644,0,1.77712
"136",4.70953020131233,2.39789527279837,4.53259949315326,3.36729582998647,0,4.06044301054642,3,5.88907
"137",0,0.693147180559945,5.14749447681345,3.76120011569356,0,2.99573227355399,1,8.67904
"138",8.06117135969092,4.63472898822964,5.79605775076537,0,6,6.36818718635049,10,14.2492
"139",0,5.35185813347607,4.61512051684126,6.11589212548303,0,4.97673374242057,3,3.15241
"140",6.8134445995109,0,5.17048399503815,4.0943445622221,1,5.41164605185504,10,24.7436
"141",3.52636052461616,2.07944154167984,5.61677109766657,0,0,4.02535169073515,3,10.7641
"142",1.09861228866811,5.41164605185504,1.09861228866811,5.36129216570943,0,3.98898404656427,1,0
"143",3.68887945411394,4.00733318523247,5.74620319054015,5.12989871492307,0,3.98898404656427,1,10.2628
"144",0,4.35670882668959,1.94591014905531,5.62040086571715,0,4.02535169073515,5,16.0268
"145",0,4.44265125649032,2.83321334405622,0,0,3.13549421592915,2,3.71677
"146",4.64439089914137,0,2.94443897916644,1.38629436111989,0,3.09104245335832,0,3.18664
"147",4.48863636973214,0.693147180559945,4.81218435537242,2.99573227355399,0,3.8286413964891,2,10.7189
"148",0,0,2.30258509299405,3.73766961828337,1,1.94591014905531,1,0
"149",2.19722457733622,4.27666611901606,0,1.09861228866811,0,3.13549421592915,0,6.41569
"150",4.79579054559674,0,3.61091791264422,0,1,3.63758615972639,0,7.91391
"151",0,0,3.66356164612965,0,0,2.30258509299405,1,3.19695
"152",4.46590811865458,5.4510384535657,0,1.6094379124341,0,4.34380542185368,1,3.19189
"153",0,5.08759633523238,1.38629436111989,6.42971947803914,0,4.98360662170834,2,3.01668
"154",6.20253551718792,0,6.35088571671474,0,1,5.04985600724954,5,10.6231
"155",4.8283137373023,6.24416690066374,1.38629436111989,6.7719355558396,2,3.58351893845611,3,2.06344
"156",0,4.8283137373023,0,5.57594910314632,0,4.17438726989564,5,14.266
"157",3.58351893845611,2.94443897916644,0,0,0,2.30258509299405,0,3.30831
"158",6.49978704065585,3.80666248977032,6.12029741895095,6.93731408122368,0,6.26530121273771,20,27.4277
"159",3.85014760171006,0,1.79175946922805,0,0,1.38629436111989,1,1.77712
"160",6.3261494731551,5.92958914338989,6.93342302573071,3.55534806148941,0,6.03068526026126,1,1.76682
"161",0,0,4.78749174278205,2.07944154167984,0,2.484906649788,2,1.56044
"162",5.78996017089725,0,0,0.693147180559945,1,3.63758615972639,3,6.80521
"163",4.93447393313069,3.80666248977032,4.57471097850338,0,0,4.0943445622221,1,7.57392
"164",0,4.65396035015752,4.79579054559674,0,0,3.76120011569356,1,9.53015
"165",4.99043258677874,1.09861228866811,6.18826412308259,5.7037824746562,0,5.03043792139244,9,17.2944
"166",4.85203026391962,0,6.96602418710611,4.96284463025991,2,5.54517744447956,8,19.8138
"167",0,7.01929665371504,5.23110861685459,7.2152399787301,0,6.18001665365257,7,11.5775
"168",4.00733318523247,0,4.04305126783455,0,0,2.56494935746154,3,3.82133
"169",0,3.36729582998647,2.83321334405622,2.94443897916644,0,2.89037175789616,3,6.95514
"170",7.84619881549743,7.52294091807237,0.693147180559945,4.30406509320417,1,6.4723462945009,17,12.9364
"171",0,4.33073334028633,4.59511985013459,0,0,3.04452243772342,0,10.2185
"172",4.46590811865458,0,2.63905732961526,6.38687931936265,2,4.74493212836325,2,3.17095
"173",7.93880224815448,4.69134788222914,4.67282883446191,0,6,6.41999492814714,25,18.4647
"174",0,0,0,3.95124371858143,0,2.39789527279837,2,2.71813
"175",6.18001665365257,2.89037175789616,4.17438726989564,6.07073772800249,0,5.11799381241676,20,32.4055
"176",0,4.62497281328427,6.57228254269401,0,0,4.61512051684126,3,2.84822
"177",1.38629436111989,4.57471097850338,4.45434729625351,5.36129216570943,0,3.63758615972639,7,20.1475
"178",0,0,5.48479693349065,5.76832099579377,0,4.80402104473326,2,8.67717
"179",3.73766961828337,6.91572344863131,0,0,0,5.56068163101553,11,17.0249
"180",0,0,5.27811465923052,4.69134788222914,0,4.20469261939097,5,10.786
"181",3.43398720448515,3.3322045101752,0,1.09861228866811,0,2.30258509299405,0,3.9513
"182",0,0,0,5.48063892334199,0,3.36729582998647,5,12.0117
"183",3.8286413964891,0,5.74620319054015,0,0,3.93182563272433,4,10.3419
"184",0,5.04985600724954,6.79234442747081,2.99573227355399,0,4.91998092582813,2,1.56044
"185",0.693147180559945,0,3.13549421592915,3.8286413964891,0,1.79175946922805,2,2.5349
"186",0,0.693147180559945,4.43081679884331,0.693147180559945,0,3.04452243772342,0,6.41569
"187",5.42053499927229,3.76120011569356,5.57215403217776,2.19722457733622,0,4.38202663467388,5,10.4273
"188",0,4.06044301054642,4.88280192258637,5.96870755998537,0,4.40671924726425,3,2.15793
"189",0,0,5.34710753071747,0,0,3.63758615972639,0,3.45817
"190",6.12686918411419,0,4.66343909411207,0,1,4.89034912822175,3,10.1212
"191",0,0,4.85203026391962,4.11087386417331,0,3.52636052461616,0,4.68802
"192",4.82028156560504,4.56434819146784,0,0,0,3.80666248977032,1,6.83528
"193",5.33753807970132,0,0,6.30444880242198,0,4.70048036579242,3,10.2902
"194",0,3.25809653802148,1.09861228866811,5.4971682252932,0,3.2188758248682,4,5.97024
"195",7.59034694560257,2.89037175789616,5.04342511691925,2.07944154167984,1,5.6021188208797,15,17.3217
"196",3.66356164612965,1.38629436111989,4.40671924726425,0,0,3.17805383034795,1,12.396
"197",3.46573590279973,3.2188758248682,5.08140436498446,0,0,3.3322045101752,2,7.53549
"198",3.13549421592915,3.58351893845611,6.1527326947041,0,0,4.17438726989564,3,11.9716
"199",0,5.50938833662798,2.83321334405622,7.43543801981455,0,5.92692602597041,4,6.31854
"200",3.04452243772342,0,6.12468339089421,0,0,4.48863636973214,0,7.27922
"201",0,5.41164605185504,5.33271879326537,6.95177216439891,0,5.63478960316925,3,3.3149
"202",0,3.93182563272433,0,6.4377516497364,0,4.36944785246702,1,0
"203",0,0,6.87729607149743,1.09861228866811,0,5.44241771052179,3,8.4335
"204",5.0998664278242,0,5.77765232322266,0,0,4.57471097850338,0,0
"205",0,0,5.11198778835654,2.07944154167984,0,2.99573227355399,1,4.49802
"206",5.72031177660741,0,3.8286413964891,6.19847871649231,1,4.94875989037817,5,8.00679
"207",0,4.71849887129509,0,5.12396397940326,0,3.61091791264422,2,4.4013
"208",1.79175946922805,0,5.35658627467201,3.95124371858143,2,3.73766961828337,1,5.15731
"209",4.81218435537242,0,2.19722457733622,2.19722457733622,0,3.78418963391826,0,6.41569
"210",4.43081679884331,0,3.71357206670431,1.38629436111989,0,2.83321334405622,2,1.76682
"211",5.34710753071747,6.19031540585315,0,0,0,5.01063529409626,3,10.2527
"212",5.31811999384422,4.75359019110636,4.92725368515721,0,0,4.7361984483945,5,10.6277
"213",0,2.56494935746154,5.54126354515843,0,0,3.43398720448515,2,3.15995
"214",1.09861228866811,5.96357934361845,3.85014760171006,4.78749174278205,0,4.4188406077966,2,1.38451
"215",5.32787616878958,5.32300997913841,1.38629436111989,0,0,4.52178857704904,1,10.9582
"216",0,0,3.8286413964891,3.25809653802148,0,2.94443897916644,1,1.76682
"217",4.46590811865458,4.76217393479776,4.02535169073515,4.49980967033027,0,3.8286413964891,2,4.91442
"218",1.38629436111989,5.25227342804663,0.693147180559945,2.39789527279837,0,3.29583686600433,0,4.33338
"219",5.89989735358249,0,4.39444915467244,5.4380793089232,0,4.93447393313069,8,19.8036
"220",2.56494935746154,1.38629436111989,4.21950770517611,3.97029191355212,0,3.09104245335832,0,7.72196
"221",3.91202300542815,5.24174701505964,6.25190388316589,0,0,5.16478597392351,1,9.30009
"222",0,3.98898404656427,1.09861228866811,6.59441345974978,0,4.96284463025991,0,6.41569
"223",7.38398945797851,4.91998092582813,7.11639414409346,1.09861228866811,0,6.18414889093748,12,24.0348
"224",6.09582456243222,5.5683445037611,0,4.15888308335967,0,5.30826769740121,4,11.7184
"225",0,4.82028156560504,3.29583686600433,2.19722457733622,0,3.25809653802148,2,11.1153
"226",6.19236248947487,3.13549421592915,0,6.82762923450285,3,5.64190707093811,12,21.3635
"227",4.61512051684126,5.71702770140622,3.98898404656427,0,0,4.11087386417331,3,8.36237
"228",7.40731771046942,5.22035582507832,7.04577657687951,0,0,3.3322045101752,1,14.4321
"229",5.37989735354046,6.13988455222626,7.0343879299155,7.04925484125584,0,6.52502965784346,24,32.7874
"230",0,0,4.29045944114839,0.693147180559945,0,2.39789527279837,0,6.42599
"231",0,4.95582705760126,0,0,0,3.25809653802148,1,7.6507
"232",0,5.31811999384422,4.65396035015752,0,0,4.18965474202643,5,17.0076
"233",0.693147180559945,0,4.35670882668959,0,0,2.30258509299405,0,7.72196
"234",0,0,4.49980967033027,1.38629436111989,0,2.484906649788,2,1.76682
"235",5.08759633523238,0,4.55387689160054,0,0,3.43398720448515,5,14.0791
"236",0,4.07753744390572,1.6094379124341,4.67282883446191,0,2.70805020110221,1,1.76682
"237",3.3322045101752,0,1.94591014905531,6.03068526026126,0,3.98898404656427,3,10.4245
"238",0,4.99721227376411,4.56434819146784,0,0,3.55534806148941,4,7.44245
"239",5.40267738187228,0,5.40267738187228,0,0,4.34380542185368,2,3.27147
"240",3.36729582998647,0,5.08140436498446,0.693147180559945,0,3.43398720448515,0,6.61569
"241",0.693147180559945,3.66356164612965,3.73766961828337,0,0,2.70805020110221,0,6.41569
"242",0,0,3.68887945411394,3.58351893845611,0,2.484906649788,0,4.68802
"243",4.56434819146784,0,5.30826769740121,0,0,3.97029191355212,5,14.6314
"244",0,4.65396035015752,0,4.47733681447821,0,2.94443897916644,3,8.04434
"245",0,5.18738580584075,0,0,0,3.49650756146648,0,6.42599
"246",0,0,3.91202300542815,2.77258872223978,0,2.07944154167984,2,1.56044
"247",6.51174532964473,0,2.77258872223978,3.25809653802148,1,4.20469261939097,6,8.84204
"248",0,0,3.29583686600433,3.61091791264422,0,1.38629436111989,0,4.75414
"249",0.693147180559945,0,3.85014760171006,2.94443897916644,0,2.77258872223978,0,4.68802
"250",0,0,4.99721227376411,2.94443897916644,0,3.40119738166216,1,7.7645
"251",1.09861228866811,0,5.17048399503815,3.85014760171006,0,3.46573590279973,1,1.76682
"252",3.76120011569356,0,5.4510384535657,4.47733681447821,0,4.36944785246702,3,4.63681
"253",5.6970934865054,5.94803498918065,0.693147180559945,0,0,4.87519732320115,3,7.722
"254",0,4.78749174278205,2.39789527279837,4.84418708645859,0,3.68887945411394,3,1.77712
"255",3.04452243772342,5.6970934865054,0,0,0,4.38202663467388,0,6.42599
"256",3.93182563272433,0,0,1.94591014905531,0,1.38629436111989,2,9.00686
"257",4.20469261939097,4.89783979995091,2.94443897916644,0,1,5.32300997913841,2,11.1262
"258",6.19644412779452,1.6094379124341,5.26785815906333,6.93537044601511,2,5.77144112313002,3,7.08227
"259",0,4.26267987704132,0,4.96284463025991,0,3.61091791264422,2,4.2852
"260",6.42648845745769,0.693147180559945,4.91265488573605,0.693147180559945,2,5.28320372873799,5,21.0564
"261",4.04305126783455,0,4.18965474202643,0,0,3.43398720448515,4,7.08978
"262",5.74620319054015,0,6.21860011969173,4.83628190695148,0,4.89034912822175,2,5.13272
"263",4.17438726989564,4.56434819146784,3.89182029811063,5.01063529409626,0,4.49980967033027,0,3.17095
"264",1.79175946922805,3.61091791264422,3.17805383034795,0,0,3.13549421592915,0,8.62632
"265",0,0,4.61512051684126,4.91265488573605,0,3.73766961828337,2,15.0796
"266",0,5.4553211153577,0,0,0,3.3322045101752,1,1.77712
"267",0,1.6094379124341,4.87519732320115,0,0,2.89037175789616,1,1.77712
"268",1.38629436111989,4.44265125649032,3.29583686600433,4.9416424226093,1,3.55534806148941,0,7.00075
"269",6.11368217983223,6.45047042214418,0,0,0,5.55295958492162,1,3.36633
"270",6.24804287450843,6.02344759296103,4.60517018598809,7.70120018085745,0,6.46925031679577,0,5.45209
"271",4.8283137373023,0,5.71042701737487,0,0,2.484906649788,4,9.97572
"272",5.39816270151775,5.02388052084628,5.97126183979046,3.85014760171006,0,5.03695260241363,13,23.0656
"273",0,2.07944154167984,2.83321334405622,4.86753445045558,0,2.39789527279837,0,6.41569
"274",1.38629436111989,4.11087386417331,2.30258509299405,5.23110861685459,0,3.55534806148941,0,6.41569
"275",2.39789527279837,0,4.86753445045558,3.55534806148941,0,3.52636052461616,13,17.575
"276",6.50727771238501,6.06610809010375,0,1.09861228866811,0,5.50533153593236,6,6.60445
"277",0,5.12396397940326,0,3.52636052461616,0,3.68887945411394,1,1.76682
"278",0,5.85507192220243,3.8286413964891,5.59471137960184,0,4.64439089914137,4,4.41258
"279",5.51745289646471,5.91889385427315,3.29583686600433,0,0,4.8283137373023,2,4.3792
"280",4.72738781871234,0,6.55393340402581,0,0,5.2040066870768,17,27.3621
"281",4.40671924726425,0,5.62401750618734,0,0,3.78418963391826,1,11.8796
"282",3.91202300542815,4.43081679884331,3.87120101090789,4.04305126783455,0,3.43398720448515,1,5.24229
"283",1.38629436111989,7.5234813125735,0,7.05789793741186,0,6.4425401664682,27,26.2376
"284",0,5.23110861685459,0,5.01727983681492,0,4.39444915467244,1,7.39875
"285",5.06259503302697,0,0,5.63835466933375,0,3.91202300542815,5,9.56944
"286",5.57215403217776,0,4.57471097850338,0.693147180559945,0,3.93182563272433,2,15.1351
"287",5.47646355193151,3.73766961828337,5.32300997913841,0,0,4.45434729625351,3,5.83014
"288",0,0,3.87120101090789,0,0,1.94591014905531,2,8.66479
"289",1.38629436111989,5.32787616878958,0,5.2257466737132,0,4.60517018598809,3,11.7129
"290",0,0,5.61312810638807,4.35670882668959,0,3.97029191355212,5,10.1348
"291",5.35658627467201,4.26267987704132,3.13549421592915,5.87773578177964,1,4.53259949315326,4,7.22788
"292",0.693147180559945,0.693147180559945,4.62497281328427,4.77912349311153,0,3.36729582998647,4,5.65618
"293",0.693147180559945,1.6094379124341,4.9416424226093,3.98898404656427,0,3.66356164612965,1,10.8895
"294",0,0.693147180559945,5.10594547390058,5.55295958492162,1,4.24849524204936,6,9.9241
"295",2.70805020110221,0,4.39444915467244,4.47733681447821,0,3.25809653802148,1,3.20993
"296",3.98898404656427,5.03695260241363,0,4.26267987704132,0,3.93182563272433,2,5.98276
"297",3.66356164612965,5.55682806169954,0,4.00733318523247,1,4.35670882668959,1,1.76682
"298",0,4.84418708645859,4.85203026391962,0,1,3.3322045101752,1,1.76682
"299",6.81124437860129,5.14749447681345,6.26530121273771,7.22329567956231,0,6.4377516497364,14,11.6025
"300",2.39789527279837,4.4188406077966,6.65286302935335,1.79175946922805,0,4.84418708645859,5,7.21846
"301",3.71357206670431,3.61091791264422,5.90536184805457,0,0,4.35670882668959,4,12.5527
"302",6.81783057145415,0,6.01859321449623,1.94591014905531,0,5.68357976733868,18,27.2338
"303",0,0,4.60517018598809,6.91075078796194,0,5.19295685089021,2,12.0816
"304",1.94591014905531,3.78418963391826,3.93182563272433,0,0,3.46573590279973,1,8.13388
"305",0,0,6.61740297797448,6.61606518513282,0,5.82304589548302,19,15.7846
"306",4.70953020131233,0,5.40717177146012,0,0,3.97029191355212,2,4.63082
"307",3.98898404656427,4.15888308335967,4.53259949315326,4.04305126783455,0,4.23410650459726,1,4.7997
"308",4.15888308335967,0,5.4380793089232,5.01727983681492,0,3.91202300542815,3,14.2974
"309",4.44265125649032,4.29045944114839,6.19847871649231,0,0,4.52178857704904,4,5.87009
"310",0,0,5.44673737166631,5.82008293035236,1,4.68213122712422,3,6.91542
"311",5.08759633523238,0,0,0,0,2.39789527279837,0,1.77712
"312",4.53259949315326,0,2.63905732961526,1.79175946922805,0,2.83321334405622,1,4.47111
"313",2.83321334405622,4.91998092582813,0,4.48863636973214,0,3.93182563272433,0,3.17095
"314",6.57786135772105,5.25749537202778,2.39789527279837,0,0,5.37063802812766,2,3.12618
"315",5.03043792139244,4.88280192258637,5.74939298590825,0,0,4.56434819146784,9,17.4516
"316",0,0,4.75359019110636,6.13772705408623,0,4.74493212836325,2,10.6248
"317",3.73766961828337,2.70805020110221,0,0,0,2.30258509299405,0,3.30831
"318",3.29583686600433,0,4.20469261939097,5.54126354515843,1,4.07753744390572,2,7.17242
