"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","bug","loc","bf","hcm"
"11",0,0,3.46573590279973,0,0,0,0,0,1.09861228866811,0,0,2.39789527279837,5.26785815906333,0.693147180559945,0,6.11368217983223,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,2.30258509299405,0,0,0,3.25809653802148,0,0,0,0,0.693147180559945,0,2.94443897916644,0,0,0,0,2.94443897916644,0,3.66356164612965,5.2257466737132,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,5.06890420222023,3,7.63864
"12",0,4.00733318523247,4.0943445622221,2.19722457733622,0,0,0,0,0,0,0,0,0,3.36729582998647,4.8283137373023,0,0,0,0,0,0,0,0,0,4.57471097850338,0,0,0,0,6.19440539110467,0.693147180559945,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15329159449778,5,10.3932
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.95582705760126,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.61677109766657,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.95124371858143,2,6.12275
"14",0,0,0,0,3.2188758248682,2.94443897916644,5.23110861685459,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,1.09861228866811,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,2.19722457733622,0,1.94591014905531,0,0,0,0,6.0330862217988,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0.693147180559945,0,4.87519732320115,2,8.98492
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,7.07749805356923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35185813347607,1,4.87416
"16",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.79175946922805,3.91202300542815,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,1.38629436111989,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.30258509299405,0,4.34380542185368,0,0,0,2.94443897916644,4,5.85726
"17",4.72738781871234,0,0,0,0.693147180559945,0,0,5.05624580534831,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,6.76388490856244,0,2.19722457733622,2.07944154167984,0,4.66343909411207,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0.693147180559945,1.38629436111989,0,5.74300318780948,0.693147180559945,0,2.77258872223978,1.09861228866811,1.09861228866811,3,5.50533153593236,14,22.9998
"18",4.17438726989564,0,0,1.09861228866811,0,1.09861228866811,0,0,0,4.15888308335967,0,0,0.693147180559945,0,0,3.95124371858143,0,0,0,0.693147180559945,3.93182563272433,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.39789527279837,1.38629436111989,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1.6094379124341,0,1.6094379124341,3.55534806148941,0,2.94443897916644,0,0,0,0,0,3.76120011569356,1,0
"19",0,0,0,3.2188758248682,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,4.04305126783455,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0,6.42599
"20",2.63905732961526,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,3.25809653802148,0,0,0,0,0,0,0,0,5.14749447681345,0,0,0,0.693147180559945,0,2.89037175789616,0,0,0.693147180559945,0,0,3.40119738166216,4.99043258677874,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,6.14846829591765,4.15888308335967,0,0,5.86929691313377,0,0,0,0,0,0,1.09861228866811,0,0,0,5.53338948872752,23,15.7896
"21",0,1.09861228866811,1.09861228866811,4.17438726989564,4.77068462446567,0,0,0,2.07944154167984,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,3.2188758248682,0,2.39789527279837,0,0,2.99573227355399,2.56494935746154,0,0,0,0,0,0,0,3.3322045101752,0,0,0,1.6094379124341,0,0,1.79175946922805,0,0,0,0,1.94591014905531,0,0,3.29583686600433,0,0,4.34380542185368,0,0,0,2.19722457733622,0,0,0,0,1.38629436111989,1.38629436111989,1.6094379124341,0,3.55534806148941,9,18.6755
"22",0,0,3.8286413964891,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.39789527279837,0,2.56494935746154,0,0,1.6094379124341,0.693147180559945,0,0,0,0,2.77258872223978,0,0,4.23410650459726,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2.94443897916644,0,0,0,5.94803498918065,0,0,0,0,0,0,2.30258509299405,1.09861228866811,0,0,0,1.38629436111989,5.98141421125448,0,1,4.82028156560504,11,21.0216
"23",0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1,0,2,5.98814
"24",0,0,3.3322045101752,0,1.79175946922805,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74300318780948,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,5.8111409929767,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,4.77912349311153,2,11.1043
"25",0,0,0,0,1.09861228866811,0,0,0,0,0,3.52636052461616,0,0.693147180559945,0,0,4.62497281328427,0.693147180559945,0,1.6094379124341,0,5.03043792139244,0,2.63905732961526,0,0,0,0.693147180559945,2.19722457733622,1.09861228866811,1.09861228866811,5.00394630594546,1.09861228866811,3.25809653802148,5.2040066870768,0,0,3.78418963391826,1.09861228866811,0,0,0,0,0,0,1.94591014905531,4.84418708645859,2.94443897916644,2.99573227355399,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,1,4.90527477843843,8,22.1695
"26",0,0.693147180559945,5.82304589548302,0,0,3.63758615972639,0,2.19722457733622,5.65248918026865,0,0,0,0,2.56494935746154,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,5.16478597392351,0,0,0,0,0,0,0,0,2.39789527279837,3.91202300542815,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.47227067367148,7,14.0182
"27",3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,1.38629436111989,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,2.484906649788,0,0,0,0,0,2.63905732961526,0,5.32582
"28",0,0,0,0,1.09861228866811,0,0,0,2.19722457733622,0,0,0,0,0,0,4.20469261939097,0,0,0,0,0.693147180559945,4.56434819146784,2.63905732961526,2.07944154167984,0,0,0,0,0,0,1.94591014905531,1.09861228866811,0,3.25809653802148,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0.693147180559945,2.30258509299405,0,0,0.693147180559945,2.19722457733622,0,0,0,3.49650756146648,0,3.18664
"29",4.31748811353631,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,3.29583686600433,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,3.04452243772342,0,4.68802
"30",2.484906649788,0,0,0,0,0,0,2.19722457733622,0,0,1.79175946922805,0,1.38629436111989,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,2.07944154167984,0,0,0,0,0,0,4.06044301054642,0,0,6.25958146406492,0,0,0,0,0,1.6094379124341,0,0,0,0,6.01859321449623,0.693147180559945,5.78689738136671,0,0,0,0,0,0.693147180559945,4.71849887129509,0,0,0,5.76205138278018,24,16.953
"31",0,0,3.73766961828337,0,0,0,0,2.07944154167984,1.94591014905531,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,1.38629436111989,0,0,0,0,0,3.95124371858143,0,1.79175946922805,0,0,1.38629436111989,0,0,0.693147180559945,2.83321334405622,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,2,7.10446
"32",0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.23644196282995,0,0,0,0,1.09861228866811,0,0,3.87120101090789,2,12.8088
"33",0,1.6094379124341,0,0,0,1.38629436111989,0.693147180559945,0,3.91202300542815,0,2.70805020110221,0,0,4.70048036579242,0,0,0,0,5.53733426701854,0,0,0,0,0,0,0,0,5.08140436498446,0,0,0,0,0.693147180559945,0,0,3.71357206670431,0,0,0,0,3.04452243772342,0.693147180559945,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1.09861228866811,0.693147180559945,0,0,4.97673374242057,4,12.3547
"34",0.693147180559945,0,0,3.58351893845611,1.38629436111989,0,0.693147180559945,0,0,4.40671924726425,0,0,1.79175946922805,0,0,0,0,0,0,0,4.84418708645859,0,0,0,0,0,0,0,0,0,1.6094379124341,2.70805020110221,3.36729582998647,0,1.38629436111989,0,0,4.06044301054642,3.61091791264422,3.17805383034795,1.09861228866811,0,0,0,0,0,0,2.30258509299405,3.76120011569356,0,0,0,3.87120101090789,1.09861228866811,0,5.58724865840025,0.693147180559945,0.693147180559945,0,0,1,5.03695260241363,8,17.2555
"35",0,0.693147180559945,0,0,3.63758615972639,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48863636973214,2.83321334405622,0,0,2.39789527279837,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1,6.09363
"36",0,0,0,0,0,0,0,4.81218435537242,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.07944154167984,0,3.13549421592915,0,1.09861228866811,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,5.79605775076537,4.61512051684126,4.27666611901606,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,4.57471097850338,7,17.0132
"37",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,2.63905732961526,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,1.09861228866811,0,0,2.77258872223978,1,9.16205
"38",0,1.09861228866811,0,0,0,2.484906649788,0,0,0,0,2.99573227355399,1.6094379124341,0,0,0,0,0,3.13549421592915,0,0,2.484906649788,0,0,0,0.693147180559945,0,1.09861228866811,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,3.25809653802148,1.09861228866811,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,3.40119738166216,0,0,0,2.30258509299405,0,0,0,3.46573590279973,1,7.83167
"39",0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.79175946922805,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,1.09861228866811,0,4.57471097850338,3.49650756146648,0,0,0,0,0,0,0,0,3.40119738166216,2,1.56044
"40",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.43398720448515,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.6094379124341,3.85014760171006,0,0,4.40671924726425,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,3.66356164612965,0,0,1.38629436111989,0,0.693147180559945,0,0,3.43398720448515,0,3.71677
"41",4.24849524204936,2.07944154167984,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,2.99573227355399,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,2.07944154167984,0,0,0,3.43398720448515,0,0,0,3.17805383034795,0,9.36692
"42",0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,3.36729582998647,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.30258509299405,1,5.36088
"43",2.07944154167984,0,0,0,0,2.19722457733622,0,5.76519110278484,0,0,0,0,0,0,1.09861228866811,2.484906649788,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,3.73766961828337,0,0,0,0.693147180559945,0,0,0,0,0,2.89037175789616,1.38629436111989,0,0,0,0,0,0,2.63905732961526,0,0.693147180559945,0,4.88280192258637,0,0,0,0,0,0,0,4.65396035015752,3,13.5092
"44",0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.20469261939097,0,0,0,0,1,4.70953020131233,1,8.39741
"45",0,0.693147180559945,0,0,3.46573590279973,0,0,0,0,0,0,2.63905732961526,0,0,0,0,3.29583686600433,0,0,0,3.66356164612965,0,0,1.38629436111989,0,0,0,0,0,0,0,3.09104245335832,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1,2.89037175789616,1,5.70432
"46",0,0,0,2.19722457733622,0,0,0,0,2.484906649788,0,2.07944154167984,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0,5.15329159449778,0,0,0,0,0,0,0,3.68887945411394,2,5.2122
"47",0,0,0,0,1.09861228866811,4.04305126783455,3.80666248977032,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,5.605802066296,0,1.09861228866811,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1.09861228866811,0,0,5.71373280550937,0,0,0,5.95842469302978,0,0,0,0,0,0,5.19295685089021,5,12.5528
"48",0,0,0,0,0,0,0,0,3.17805383034795,0,0,2.30258509299405,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,2.94443897916644,0,0,0,1.09861228866811,0,0,0,0,5.27299955856375,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,1.94591014905531,2.19722457733622,1.6094379124341,0,0,0,0,0,3.55534806148941,4,17.1566
"49",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,2.07944154167984,1.38629436111989,0,0.693147180559945,0,0,0,0,0,4.75359019110636,5.33753807970132,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,4.55387689160054,3,5.38823
"50",4.84418708645859,0,0,0,0,0,0,0,0.693147180559945,2.99573227355399,0,2.56494935746154,2.07944154167984,0,0.693147180559945,0,0,0,3.13549421592915,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,1.6094379124341,5.04342511691925,0,0,3.52636052461616,0,8.04434
"51",0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,2.19722457733622,1.09861228866811,0,0,0,3.58351893845611,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,2.39789527279837,0,0,0,0,0,0,4.59511985013459,0.693147180559945,0,3.91202300542815,1.94591014905531,0,0,0,2.56494935746154,0,0.693147180559945,0,0,2.07944154167984,0,0,3.29583686600433,3,4.41939
"52",0,5.17614973257383,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.06044301054642,0,1.6094379124341,0.693147180559945,5.91620206260743,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0,1.94591014905531,0,0,0,1.79175946922805,0,0,0,0,4.24849524204936,4,12.3849
"53",0,0,3.29583686600433,0,0,0,0,0,4.77068462446567,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.06044301054642,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,6.94022246911964,0,0,0,0,0,0,4.66343909411207,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,4.54329478227,11,16.5679
"54",0,3.85014760171006,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0.693147180559945,1.09861228866811,0,0,2.89037175789616,1,1.76682
"55",0,0,3.68887945411394,0,0,0,0,0.693147180559945,0,4.00733318523247,0,1.79175946922805,0,0,2.484906649788,0,0,2.56494935746154,4.66343909411207,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.47733681447821,4.85981240436167,0,1.38629436111989,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,1.6094379124341,1.6094379124341,0,4.88280192258637,2,14.705
"56",2.07944154167984,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1.38629436111989,1,1.77712
"57",2.30258509299405,0,0,0,0,5.03695260241363,5.17048399503815,4.31748811353631,4.8283137373023,0,0.693147180559945,0,2.484906649788,0,0,3.17805383034795,0,0,0,0,0,0,0,2.99573227355399,0,0,0,4.9416424226093,0,0,0,3.66356164612965,0.693147180559945,3.66356164612965,2.39789527279837,1.94591014905531,0,6.30991827822652,0,0,0,0,2.56494935746154,0,0,2.56494935746154,0,0,0,0,6.06145691892802,3.87120101090789,0.693147180559945,0.693147180559945,0,4.40671924726425,0,3.85014760171006,0,1.09861228866811,0,6.07073772800249,15,27.4268
"58",2.94443897916644,0,0,0,0,0,0,0,0,0,0,6.91572344863131,0,0,0,1.09861228866811,0,0,0,0,2.39789527279837,0,0,2.07944154167984,0,0,0,4.65396035015752,0,3.95124371858143,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,2.19722457733622,0,0,0,1.94591014905531,0,0,0,0,0,0,0,5.11799381241676,4,6.33209
"59",0,0,0,2.99573227355399,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0,3.17805383034795,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,2.484906649788,1,3.19695
"60",0,0,3.95124371858143,5.68357976733868,0,0,0.693147180559945,0,5.59842195899838,0,0.693147180559945,0,4.97673374242057,0,0,0,0,5.76832099579377,0,0,0,4.45434729625351,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,3.43398720448515,0,0,4.11087386417331,0,0,0,4.88280192258637,0,0,0,0,0,0,0,0,4.21950770517611,3.46573590279973,5.53338948872752,0,0,0,0,4.12713438504509,0,1,6.0330862217988,8,21.8404
"61",3.85014760171006,2.30258509299405,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.70805020110221,0.693147180559945,0,0,0,2.70805020110221,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,2.39789527279837,2.30258509299405,0,0,0,2.99573227355399,2,9.25652
"62",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,6.64378973314767,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.77258872223978,0,0,0,0,4.86753445045558,3,4.385
"63",0,0,0,3.78418963391826,1.6094379124341,0,0,0,0,0,0,1.09861228866811,4.15888308335967,3.68887945411394,1.09861228866811,0,4.29045944114839,0,0,0,0,0,4.85981240436167,0,0,0,0.693147180559945,0,0,0,6.7202201551353,0,0,0,0,0,0,0,0,0,2.83321334405622,5.12396397940326,0,0.693147180559945,0,0,1.6094379124341,0,0,0.693147180559945,0,0.693147180559945,3.2188758248682,6.04025471127741,0,0,4.34380542185368,5.04342511691925,0,0,1,5.75257263882563,9,16.6538
